Star Name,Star Mass [Ms],Star Temperature [K],Star Radius [Rs],Star Distance [pc],Star log(g),Star H Mag,Star J Mag,Star K Mag,Star V Mag,Star W1 Mag,Star W2 Mag,Star W3 Mag,Star T Mag,Star Metallicity,Star RA,Star Dec,Planet Name,Planet Radius [Re],Planet Radius [Rj],Planet Mass [Me],Planet Mass [Mj],Planet Period [days],Planet Temperature [K],Planet Semi-major Axis [m],Planet Albedo,Molecular Weight,Transit Duration [s],Impact Parameter,Heat Redistribution Factor,FGS1_Flag,FGS2_Flag,FGS_Flag,Tier 1 Transits,Tier 1 Eclipses,Tier 2 Transits,Tier 2 Eclipses,Tier 3 Transits,Tier 3 Eclipses,Preferred Method,Tier 1 Observations,Tier 2 Observations,Tier 3 Observations,Max Tier
2028.01,1.8204,7751.0,2.2492,609.996,3.99646,10.279,10.463,10.22,11.254,10.185,10.212,10.371,10.9141,0,334.434433,62.465008,2028.01,6.16036,0.5495914524142561,31.599389839639688,0.0994227991708062,0.77871,3812.0053892158,3025746718.246104,0.3,2.3,5248.8,0.5,1,0,0,0,7.0,10.0,108.0,111.0,217.0,221.0,Transit,7.0,108.0,217.0,1
2029.01,1.571875,7125.0,3.56366,910.693,3.53567,10.254,10.399,10.183,11.696,10.12,10.131,10.317,10.9415,0,12.216148,59.386718,2029.01,10.7406,0.9582137981872098,80.8524512431785,0.2543902607997191,2.57134,3035.3698560033363,6389086974.273412,0.3,2.3,13766.4,0.5,1,0,0,0,7.0,6.0,96.0,48.0,193.0,95.0,Eclipse,6.0,48.0,95.0,1
2031.01,1.399,6664.0,1.18444,276.105,4.44026,10.011,10.312,9.971,11.254,9.922,9.948,9.872,10.7609,0,331.117808,81.565951,2031.01,13.6015651,1.2134524473271135,124.2937824725712,0.3910719743533891,5.7156075,1278.7016425324923,10467443624.372469,0.3,2.3,14610.526920000002,0.5,1,0,0,0,1.0,1.0,3.0,5.0,7.0,9.0,Transit,1.0,3.0,7.0,2
2027.01,1.155,6168.0,1.28268,238.061,4.29224,9.644,9.921,9.6,10.979,9.536,9.575,9.476,10.5027,0,333.331904,62.857385,2027.01,3.54656,0.3164034344542046,12.562070713787332,0.0395246946249448,1.46329,2002.6167657845751,3959199554.6022735,0.3,2.3,8751.6,0.5,1,0,0,0,5.0,21.0,69.0,167.0,137.0,332.0,Transit,5.0,69.0,137.0,1
2035.01,2.8217692307692306,9387.0,2.34524,359.404,4.5,8.735,8.775,8.701,9.449,8.678,8.708,8.675,9.1196,0,17.73671,61.092107,2035.01,5.90105,0.5264573239663178,29.34760632019581,0.0923378958936879,8.51226,1974.4828928583895,17247661180.096546,0.3,2.3,11044.8,0.5,1,0,0,0,7.0,39.0,63.0,261.0,124.0,515.0,Transit,7.0,63.0,124.0,1
2033.01,1.53025,7014.0,1.95115,281.184,4.04614,8.984,9.095,8.942,9.811,8.91,8.925,8.928,9.46221,0,17.680098,65.249648,2033.01,9.62606,0.8587810284507358,67.72888022830016,0.2130988886549543,18.8243105,1143.7886608735034,23874079844.040405,0.3,2.3,17301.6,0.5,1,0,0,0,2.0,11.0,23.0,71.0,45.0,141.0,Transit,2.0,23.0,45.0,1
2036.01,1.3558750000000002,6549.0,2.17712,231.827,3.89392,8.305,8.486,8.296,9.423,8.239,8.258,8.251,8.97913,0,233.014923,24.085016,2036.01,4.91523,0.4385082031975605,21.54532146961501,0.0677891623988527,1.2583329,2836.280428207275,3776852690.511901,0.3,2.3,4212.0,0.5,1,0,0,0,6.0,9.0,77.0,75.0,153.0,149.0,Eclipse,9.0,75.0,149.0,1
2039.01,1.2425000000000002,6308.0,1.47509,276.053,4.19385,9.634,9.907,9.599,11.099,9.544,9.597,9.56,10.4719,0,307.022746,61.871411,2039.01,5.0725,0.4525389169417557,22.790036872478453,0.0717054750286763,11.247981,1099.4145321493395,15800650829.618416,0.3,2.3,11487.6,0.5,1,0,0,0,10.0,114.0,119.0,943.0,235.0,1816.0,Transit,10.0,119.0,235.0,1
2040.01,0.7658666666666667,5019.0,0.923061,144.717,4.42877,9.664,10.059,9.57,11.489,9.495,9.573,9.464,10.8407,0,352.27473,71.506474,2040.01,11.2224,1.0011971890561182,86.90115322112055,0.2734216055519078,3.8608551,1071.3067006345232,6592242656.681491,0.3,2.3,9255.6,0.5,1,0,0,0,1.0,1.0,3.0,4.0,5.0,8.0,Transit,1.0,3.0,5.0,2
2044.01,3.06308,9953.0,2.38029,664.006,4.09135,10.09,10.159,10.04,10.44,9.972,9.996,9.88,10.4887,0,351.880281,61.392515,2044.01,7.32494,0.6534884996083478,42.39149478682438,0.1333785587041188,4.12066,2649.649384321183,10928412899.242758,0.3,2.3,6195.6,0.5,1,0,0,0,8.0,32.0,113.0,284.0,227.0,567.0,Transit,8.0,113.0,227.0,1
2042.01,1.350625,6535.0,2.1632,511.22,3.89757,10.082,10.336,10.013,11.505,9.956,9.991,9.899,10.9518,0,350.369407,60.801171,2042.01,7.23529,0.6454904485676719,41.48125087381414,0.1305146110703534,2.41872,2270.445351757788,5831251676.929048,0.3,2.3,9666.0,0.5,1,0,0,0,7.0,10.0,94.0,82.0,186.0,163.0,Eclipse,10.0,82.0,163.0,1
2043.01,1.16125,6178.0,1.22939,203.562,4.33057,9.431,9.69,9.339,10.604,9.31,9.33,9.332,10.1976,0,0.977557,59.334681,2043.01,3.82619,0.3413503949952442,14.33455716372827,0.0451015606733008,12.0135482,972.5594152401254,16141698576.15845,0.3,2.3,15177.6,0.5,1,0,0,0,9.0,213.0,94.0,1447.0,186.0,2887.0,Transit,9.0,94.0,186.0,1
2041.01,1.00625,5825.0,1.02214,177.331,4.43982,9.555,9.851,9.498,11.101,9.443,9.49,9.458,10.4608,0,19.234846,62.35169,2041.01,3.0101,0.2685435966261959,9.393819032807617,0.0295562600381013,1.37477,1763.8361696192874,3627285915.227511,0.3,2.3,5763.6,0.5,1,0,0,0,6.0,31.0,76.0,254.0,153.0,508.0,Transit,6.0,76.0,153.0,1
2048.01,0.7662173333333334,5021.63,0.762469,116.567,4.59531,9.54,9.895,9.439,11.431,9.377,9.429,9.339,10.7545,0,237.924107,52.306308,2048.01,2.60168,0.232106742124993,7.375120080179654,0.023204722822605,13.7905315,678.5643609653209,15406280046.26443,0.1,2.3,11883.6,0.5,1,0,0,0,9.0,1472.0,106.0,9384.0,212.0,18544.0,Transit,9.0,106.0,212.0,1
2049.01,1.0842000000000005,6054.72,3.4809,571.487,3.40776,9.56,9.867,9.465,11.413,9.394,9.429,9.414,10.6568,0,346.90982,56.694513,2049.01,11.7443,1.0477580684552117,93.80762869908698,0.2951518075560799,5.30329,2130.629479494874,9146603349.702084,0.3,2.3,13345.2,0.5,1,0,0,0,7.0,4.0,74.0,29.0,147.0,58.0,Eclipse,4.0,29.0,58.0,1
2045.01,1.1286562500000004,6125.85,1.72344,366.962,4.02861,9.95,10.18,9.845,11.304,9.806,9.842,9.823,10.7799,0,1.119248,54.934497,2045.01,12.9707,1.1571703361215242,111.78752785668831,0.3517228968122112,9.07788,1259.5366281517258,13264879711.13031,0.3,2.3,22370.4,0.5,1,0,0,0,1.0,2.0,10.0,13.0,20.0,26.0,Transit,1.0,10.0,20.0,2
2057.01,1.100825,6081.32,1.83732,255.849,4.5,9.884,10.104,9.827,11.11,9.785,9.831,9.811,10.7165,0,226.116513,28.215715,2057.01,9.34167,0.8334094084233201,64.46921915123099,0.2028428479442,5.5986627,1523.0373815109915,9531372098.091673,0.3,2.3,17733.600000000002,0.5,1,0,0,0,1.0,2.0,12.0,13.0,23.0,25.0,Transit,1.0,12.0,23.0,2
2058.01,0.7584000000000001,4963.0,4.96032,550.191,4.5,8.937,9.461,8.801,11.462,8.665,8.762,8.721,10.5365,0,359.678289,62.625907,2058.01,14.18,1.2650570413472837,170.6906416463273,0.5370528187683624,1.51567,3359.3039733410487,3522862331.8168526,0.3,2.3,8211.6,0.5,1,0,0,0,11.0,1.0,123.0,5.0,247.0,10.0,Eclipse,1.0,5.0,10.0,2
2060.01,3.125,10125.0,4.14065,914.062,3.6189,9.568,9.585,9.565,10.026,9.529,9.548,9.495,9.8722,0,13.27005,60.618112,2060.01,8.0158703,0.7151292782469366,49.40672177945508,0.1554509312393314,2.2666808,4324.397630788541,7385899239.713656,0.3,2.3,10630.6992,0.5,1,0,0,0,9.0,16.0,110.0,143.0,219.0,283.0,Transit,9.0,110.0,219.0,1
2062.01,1.4856250000000002,6895.0,2.3559,419.142,3.86985,9.469,9.588,9.393,10.627,9.338,9.346,9.359,10.155,0,27.778642,63.081422,2062.01,13.1608,1.174129951323225,114.95611208774896,0.3616923777186223,4.04163,2073.530522693195,8476187637.737036,0.3,2.3,6188.400000000001,0.5,1,0,0,0,2.0,2.0,27.0,13.0,54.0,26.0,Eclipse,2.0,13.0,26.0,2
2061.01,0.6933333333333334,4475.0,0.700029,78.9495,4.59293,9.12,9.669,8.991,11.918,8.919,8.996,8.888,10.636,0,4.747716,56.367066,2061.01,1.83776,0.1639542474122979,4.024158290594031,0.0126614179447025,1.45655,1170.4522380823366,3329589954.084215,0.3,2.3,5436.0,0.5,1,0,0,0,6.0,109.0,81.0,881.0,163.0,1731.0,Transit,6.0,81.0,163.0,1
206.01,0.4332,3383.0,0.351676,47.7465,4.87231,10.282,10.873,10.06,14.938,9.895,9.752,9.625,12.4312,0,73.73822,-62.521874,206.01,1.4706958,0.131206916605774,2.8319900375189704,0.0089104371376426,0.7363095,851.4776916100951,1806326330.655314,0.3,2.3,2481.9786,0.5,1,1,0,1,8.0,222.0,113.0,1726.0,226.0,3494.0,Transit,8.0,113.0,226.0,1
2063.01,1.7508,7577.0,2.46115,514.968,3.90106,9.701,9.899,9.644,10.799,9.615,9.629,9.623,10.3499,0,331.70177,63.599044,2063.01,11.6504,1.0393808571588428,92.50780925261678,0.2910621182158572,21.07626,1306.7640460842,26923674931.442013,0.3,2.3,7646.400000000001,0.5,1,0,0,0,8.0,33.0,102.0,279.0,206.0,554.0,Transit,8.0,102.0,206.0,1
2068.01,0.5599999999999999,3700.0,0.542573,52.9328,4.70036,9.237,9.872,9.007,13.007,8.888,8.823,8.716,11.1806,0,186.27356,60.418346,2068.01,1.77405,0.1582704121440161,3.817100943075269,0.0120099426730701,7.768982,538.0620240638759,9465971950.638832,0.1,2.3,7851.6,0.5,1,0,0,0,10.0,5317.0,123.0,38028.0,244.0,64942.0,Transit,10.0,123.0,244.0,1
2075.01,0.6371,4065.0,0.667797,74.1469,4.59496,9.324,9.975,9.155,12.389,9.101,9.145,9.014,11.1345,0,210.044615,38.705641,2075.01,2.3133532,0.2063839037223745,6.082707144980422,0.0191383369729367,4.7981694,707.8226277337343,7166592547.331837,0.3,2.3,7713.04428,0.5,1,0,0,0,7.0,573.0,88.0,3679.0,178.0,7274.0,Transit,7.0,88.0,178.0,1
2079.01,0.5107999999999999,3577.0,0.480553,37.066,4.75448,8.83,9.463,8.61,12.816,8.494,8.409,8.297,10.8515,0,185.338193,57.752364,2079.01,1.21108,0.1080455064622615,1.85711676274857,0.0058431427909366,1.4923242,809.0862698521208,3056226553.875763,0.3,2.3,3826.8,0.5,1,0,0,0,8.0,566.0,104.0,3729.0,206.0,7499.0,Transit,8.0,104.0,206.0,1
2079.02,0.5107999999999999,3577.0,0.480553,37.066,4.75448,8.83,9.463,8.61,12.816,8.494,8.409,8.297,10.8515,0,185.338193,57.752364,2079.02,1.93397,0.172537543459408,4.411569948599499,0.0138803513375868,9.3174072,467.88269620388974,10362713093.127129,0.1,2.3,5706.0,0.5,1,0,0,0,6.0,7659.0,71.0,43543.0,141.0,100800.0,Transit,6.0,71.0,141.0,1
209.01,0.7521333333333333,4916.0,0.742779,113.387,4.60483,9.552,10.018,9.423,11.671,9.373,9.451,9.347,10.8545,0,19.394178,-66.903066,209.01,2.6786357,0.238972281628294,7.716585610649637,0.0242790935314053,4.3794425,905.2899943618172,7126954047.804406,0.3,2.3,6298.0092,0.5,1,0,0,0,7.0,248.0,94.0,1861.0,189.0,3727.0,Transit,7.0,94.0,189.0,1
2096.01,0.3939999999999999,3285.0,0.247331,48.4809,4.98992,11.298,11.877,11.021,15.92,10.873,10.673,10.495,13.4764,0,151.618699,74.827211,2096.01,1.61902,0.1444395381581155,3.325772124484013,0.0104640493281186,3.1190691,463.5940488585824,4581860532.319168,0.1,2.3,3578.4,0.5,1,1,0,1,9.0,11755.0,129.0,95861.0,258.0,163393.0,Transit,9.0,129.0,258.0,1
2096.02,0.3939999999999999,3285.0,0.247331,48.4809,4.98992,11.298,11.877,11.021,15.92,10.873,10.673,10.495,13.4764,0,151.618699,74.827211,2096.02,2.1013889,0.1874736829727801,5.099069715493165,0.0160434675116878,6.3878,365.0584574541277,7389120370.912457,0.1,2.3,5013.54756,0.5,1,1,0,1,5.0,47764.0,73.0,363434.0,146.0,881969.0,Transit,5.0,73.0,146.0,1
210.01,0.3856,3264.0,0.330146,42.8091,4.89378,10.258,10.873,9.995,15.366,9.817,9.68,9.538,12.5395,0,88.96184,-73.985288,210.01,2.1513682,0.1919325451298047,5.331663648288221,0.0167752898660429,9.0105414,375.01698769416856,9227259335.33536,0.1,2.3,6639.57504,0.5,1,1,0,1,5.0,28036.0,59.0,205875.0,118.0,508900.0,Transit,5.0,59.0,118.0,1
2106.01,0.8914000000000001,5590.0,0.976212,121.167,4.45374,8.842,9.081,8.771,10.52,8.689,8.722,8.665,9.85649,0,207.178453,44.911752,2106.01,5.3027904,0.4730840856353158,24.61267315410613,0.0774401300935147,0.6332593,2185.643715090293,2077806282.2312453,0.3,2.3,3103.92396,0.5,1,0,0,0,1.0,1.0,9.0,8.0,19.0,17.0,Eclipse,1.0,8.0,17.0,2
2107.01,0.8849,5565.0,0.971289,236.705,4.4546,10.435,10.737,10.328,12.0363,10.269,10.302,10.293,11.3819,0,286.796541,-58.696835,2107.01,14.183,1.265324683880714,171.0355307909083,0.5381379613718077,2.45457,1383.3540653873545,5114558382.200644,0.3,2.3,8604.0,0.5,1,0,0,0,1.0,1.0,4.0,2.0,9.0,4.0,Eclipse,1.0,2.0,4.0,2
2112.02,1.594,7184.0,1.58046,86.1058,4.24732,6.785,6.862,6.711,7.48,6.71,6.592,6.658,7.1776,0,343.854335,70.29729,2112.02,5.5521957,0.4953345744162983,26.58659455339257,0.0836507813705221,155.8237,551.2556983314852,99032613725.29448,0.1,2.3,38310.6456,0.5,1,0,0,0,9.0,3976.0,19.0,5160.0,30.0,9608.0,Transit,9.0,19.0,30.0,2
2114.01,1.28875,6382.0,2.09701,317.845,3.90208,9.153,9.352,9.089,10.265,9.045,9.073,9.033,9.8251,0,261.096395,33.205073,2114.01,14.369,1.2819185209533934,192.4186577549288,0.6054168027854082,6.2099663,1606.8203000160795,10764045274.225103,0.3,2.3,16164.0,0.5,1,0,0,0,1.0,1.0,14.0,4.0,28.0,8.0,Eclipse,1.0,4.0,8.0,2
2113.01,0.8125939999999999,5286.9,1.76,250.755,4.5,9.483275397749438,9.758046075816791,9.311676103107846,11.0184,9.161674576696011,9.073078328643362,8.946046122623752,10.5163,0,267.354593,40.457105,2113.01,5.61881,0.501277514421194,27.11381427273489,0.0853096001180065,5.24612,1393.0516143290745,8248528477.990118,0.3,2.3,15098.4,0.5,1,0,0,0,6.0,17.0,62.0,129.0,122.0,253.0,Transit,6.0,62.0,122.0,1
2118.01,1.29875,6398.0,2.12819,186.825,3.89027,7.94,8.119,7.891,9.11,7.833,7.859,7.833,8.63532,0,242.201,35.691135,2118.01,4.2647,0.3804717041067532,17.114133865668695,0.0538470870147685,2.34483,2242.2954767408755,5637794247.971912,0.3,2.3,5101.2,0.5,1,0,0,0,9.0,21.0,98.0,152.0,192.0,300.0,Transit,9.0,98.0,192.0,1
2123.01,0.8503200000000001,5432.0,0.843702,86.2732,4.56341,8.53,8.853,8.44,10.237,8.391,8.431,8.371,9.5373,0,243.940883,17.023904,2123.01,3.80877,0.3397962840177921,14.22413727330889,0.0447541408450909,10.3088372,785.215374642958,13137933105.03183,0.3,2.3,12502.8,0.5,1,0,0,0,2.0,85.0,18.0,458.0,35.0,890.0,Transit,2.0,18.0,35.0,2
2128.01,1.0477775,5991.11,1.12506,36.578,4.37711,5.872,6.117,5.821,7.22142,5.791,5.64,5.66,6.6813,0,256.9818,32.105303,2128.01,2.629079,0.234551121382812,7.496694103537859,0.0235872374777952,16.3413889,828.3656643115805,19148824870.84129,0.3,2.3,19355.21316,0.5,1,0,0,0,7.0,394.0,16.0,682.0,25.0,970.0,Transit,7.0,16.0,25.0,2
213.01,0.70552,4566.4,0.672062,54.3256,4.64058,8.198,8.782,8.119,10.879,8.046,8.123,8.039,9.7806,0,38.887291,-71.624247,213.01,2.4553729,0.2190540744907122,6.721972808736924,0.0211496916866509,23.5199156,491.5896352912246,21395383560.32042,0.1,2.3,12459.61872,0.5,1,0,0,0,6.0,6394.0,44.0,27713.0,87.0,62539.0,Transit,6.0,44.0,87.0,1
2134.01,0.6841333333333334,4406.0,0.769698,22.6202,4.50428,6.247,6.776,6.091,8.933,6.035531620496283,5.915607469908444,5.747478551763141,7.7945,0,271.935501,39.072927,2134.01,3.09843,0.2764238849521625,9.798645305445731,0.0308299859362221,9.2292064,696.9163678716245,11350533728.62567,0.1,2.3,10537.2,0.5,1,0,0,0,2.0,87.0,5.0,214.0,9.0,334.0,Transit,2.0,5.0,9.0,2
2133.01,0.6525000000000001,4175.0,0.716312,75.1973,4.54078,9.144,9.759,9.003,12.008,8.921,8.987,8.879,10.8571,0,261.243831,32.798397,2133.01,2.4536347,0.2188990024068427,6.714148742239518,0.021125074420431,3.8266587,808.671959237241,6212500722.05687,0.3,2.3,7418.10528,0.5,1,0,0,0,6.0,219.0,66.0,1365.0,134.0,2852.0,Transit,6.0,66.0,134.0,1
2136.01,0.4336,3384.0,0.34388,33.3631,4.87998,9.604,10.184,9.343,14.32,9.194,9.05,8.924,11.7371,0,281.176343,36.563132,2136.01,2.1705803,0.1936465368353102,5.421073021693851,0.0170566032148514,7.8519082,407.3941302847972,8753996343.76108,0.1,2.3,5874.74136,0.5,1,0,0,0,3.0,7683.0,33.0,50673.0,65.0,122841.0,Transit,3.0,33.0,65.0,1
2141.01,0.91324,5674.0,0.941409,77.682,4.49483,7.92,8.268,7.87,9.46,7.84,7.896,7.875,8.8975,0,258.762346,18.340345,2141.01,3.1669431,0.282536224837884,10.155798813710144,0.0319537165432219,18.2615937,707.5702722638755,19697625969.156925,0.3,2.3,13361.81868,0.5,1,0,0,0,5.0,483.0,32.0,2230.0,61.0,3878.0,Transit,5.0,32.0,61.0,1
2142.01,0.4688,3472.0,0.363966,27.7525,4.86042,9.038,9.61,8.787,13.278,8.637,8.504,8.397,11.0768,0,267.046624,15.980109,2142.01,1.5550304,0.1387307586057181,3.122973088361153,0.0098259722024905,9.3004351,401.1732860205925,10058298177.54164,0.1,2.3,8463.62232,0.5,1,0,0,0,4.0,22707.0,42.0,132897.0,82.0,324179.0,Transit,4.0,42.0,82.0,1
2143.01,1.6948,7437.0,1.9501,378.684,4.0884,9.564,9.65,9.513,10.434,9.483,9.489,9.433,10.1041,0,62.572982,75.170931,2143.01,12.1202,1.08129367789403,99.01105926275189,0.3115236310170987,5.589946,1786.6468964611174,10994387023.223677,0.3,2.3,18115.2,0.5,1,0,0,0,1.0,1.0,7.0,8.0,15.0,15.0,Transit,1.0,7.0,15.0,2
2145.01,1.17625,6202.0,2.78111,224.731,3.62554,7.81,8.021,7.761,9.07,7.706,7.745,7.717,8.55942,0,263.758075,40.695043,2145.01,12.1819,1.0867981926649135,99.86514722704592,0.3142108922768615,10.2611053,1544.4042133005662,14593375895.637655,0.3,2.3,26402.4,0.5,1,0,0,0,2.0,1.0,7.0,6.0,14.0,10.0,Eclipse,1.0,6.0,10.0,2
2147.01,1.121875,6115.0,1.33633,282.108,4.24693,9.88,10.131,9.835,11.098,9.764,9.789,9.729,10.7047,0,155.641594,83.083724,2147.01,10.6643,0.9514067564202988,79.90100924430587,0.2513966894916453,26.2052577,778.3373723731884,26839035663.74297,0.3,2.3,21322.8,0.5,1,0,0,0,1.0,25.0,16.0,174.0,32.0,326.0,Transit,1.0,16.0,32.0,2
2144.01,0.8555200000000001,5452.0,0.875453,105.806,4.53224,8.849,9.271,8.786,10.501,8.676,8.73,8.725,9.90667,0,350.25314,79.441782,2144.01,2.7196364,0.2426301253684328,7.898512690451922,0.0248515001383273,37.3408358,556.066582310009,31049828520.2816,0.1,2.3,20333.36844,0.5,1,0,0,0,10.0,6108.0,82.0,34837.0,160.0,58021.0,Transit,10.0,82.0,160.0,1
2155.01,1.14,6144.0,1.74219,416.077,4.02406,10.158,10.417,10.097,11.728,10.082,10.105,10.088,10.9939,0,5.800269,84.452839,2155.01,10.8811,0.9707483901695294,82.61634212715703,0.2599400821730743,3.7246883,1706.42143803121,7348883584.863953,0.3,2.3,11080.8,0.5,1,0,0,0,2.0,2.0,23.0,16.0,46.0,33.0,Eclipse,2.0,16.0,33.0,2
2154.01,1.201875,6243.0,1.38719,296.46,4.23658,9.864,10.154,9.85,11.068,9.808,9.836,9.771,10.6611,0,71.028148,84.364265,2154.01,15.2943,1.3644683996810831,298.793966248521,0.9401109531080136,3.8240822,1520.2341112887646,7611981205.1348095,0.3,2.3,8089.2,0.5,1,0,0,0,2.0,1.0,21.0,3.0,42.0,6.0,Eclipse,1.0,3.0,6.0,2
2157.01,0.9648,5756.0,0.934673,178.43,4.50958,9.711,10.067,9.657,11.331,9.627,9.667,9.581,10.7033,0,261.71771,25.84927,2157.01,15.0361,1.3414332989705142,269.11050720491835,0.8467163463714993,8.4249043,917.1862726182728,11977942113.518534,0.3,2.3,8319.6,0.5,1,0,0,0,1.0,1.0,9.0,7.0,18.0,13.0,Eclipse,1.0,7.0,13.0,2
2158.01,0.83914,5389.0,1.49636,198.473,4.05881,9.172,9.469,9.071,10.887,9.025,9.076,8.993,10.1669,0,276.810053,20.526887,2158.01,10.7988,0.9634060633357578,81.58311636380164,0.256689190365052,8.6007557,1104.4424082123112,11592105985.61072,0.3,2.3,11894.4,0.5,1,0,0,0,1.0,2.0,10.0,17.0,20.0,34.0,Transit,1.0,10.0,20.0,2
2159.01,1.011,5844.0,1.40781,294.398,4.16217,9.882,10.213,9.824,11.796,9.781,9.806,9.692,10.8595,0,264.45404,47.230289,2159.01,13.5943,1.2128042974039053,124.06798839368008,0.3903615467320497,10.0509704,1069.192309449996,13685127310.912815,0.3,2.3,22064.4,0.5,1,0,0,0,1.0,1.0,6.0,11.0,12.0,21.0,Transit,1.0,6.0,12.0,2
2169.01,1.1643750000000002,6183.0,1.80614,351.487,3.99755,9.734,10.008,9.669,11.16,9.647,9.671,9.636,10.5527,0,279.170112,23.258619,2169.01,10.4375,0.9311729808929672,77.22804079794619,0.2429865902340025,8.2148505,1338.5287545649771,12539797625.366655,0.3,2.3,13820.4,0.5,1,0,0,0,2.0,5.0,25.0,37.0,49.0,73.0,Transit,2.0,25.0,49.0,1
2171.01,1.348,6528.0,1.49203,420.268,4.5,10.276,10.42,10.228,11.3,10.204,10.22,10.183,10.8181,0,270.898715,38.073512,2171.01,13.9111,1.2410673489341464,139.84835808557852,0.4400121423505311,1.78166,2086.317743434716,4753056512.907717,0.3,2.3,9954.0,0.5,1,0,0,0,1.0,1.0,8.0,3.0,16.0,5.0,Eclipse,1.0,3.0,5.0,2
2173.01,1.00725,5829.0,1.05926,185.849,4.40925,9.611,9.906,9.527,11.124,9.479,9.527,9.477,10.4929,0,145.799111,87.86853,2173.01,3.20704,0.2861134368041179,10.409960427037174,0.0327533984094535,0.6857,2265.318121808212,2282066622.7756314,0.3,2.3,3024.0,0.5,1,0,0,0,6.0,19.0,87.0,171.0,174.0,342.0,Transit,6.0,87.0,174.0,1
2181.01,0.88724,5574.0,0.914451,322.09,4.50874,11.199,11.51,11.106,12.779,11.053,11.096,11.04,12.1625,0,270.558091,63.54963,2181.01,4.97002,0.4433962479997761,21.97895761715038,0.0691535343006015,8.379057,892.5037925092143,11605671180.011662,0.3,2.3,10436.4,0.5,1,0,0,0,9.0,281.0,137.0,2251.0,273.0,4621.0,Transit,9.0,137.0,273.0,1
2174.01,1.093125,6069.0,1.33284,262.427,4.24312,9.635,9.933,9.598,10.868,9.518,9.546,9.508,10.5817,0,268.823955,40.167475,2174.01,4.21067,0.3756514620796733,16.771654722192284,0.0527695271227946,2.9601848,1602.838210977756,6217688385.63728,0.3,2.3,7250.4,0.5,1,0,0,0,8.0,40.0,111.0,315.0,222.0,653.0,Transit,8.0,111.0,222.0,1
218.01,0.3796,3249.0,0.284538,52.3428,4.94322,11.09,11.675,10.826,16.445,10.687,10.497,10.344,13.3292,0,58.422001,-68.738628,218.01,0.4389522,0.0391607596209366,0.0600910518083879,0.0001890675929575,0.4384462,893.7749214853961,1223430779.0718527,0.3,2.3,1901.27772,0.5,1,1,0,1,6.0,21497.0,87.0,182641.0,174.0,371004.0,Transit,6.0,87.0,174.0,1
2185.01,0.8836,5560.0,1.08637,493.871,4.35734,11.773,12.065,11.669,13.377,11.632,11.662,11.38,12.7421,0,314.576665,-40.268633,2185.01,10.1239555,0.9032003661185868,73.5327385270925,0.2313598690404929,7.2147718,1020.6612874848907,10489628219.102385,0.3,2.3,14453.191440000002,0.5,1,1,0,1,3.0,22.0,43.0,163.0,86.0,311.0,Transit,3.0,43.0,86.0,1
2187.01,1.02175,5887.0,1.13756,587.277,4.3555,11.903,12.281,11.901,13.778,11.745,11.78,11.638,13.0769,0,96.940806,-79.409779,2187.01,12.683,1.131503417165557,107.31389095334588,0.3376472609957826,2.7492277,1488.8637888236467,5786933391.023113,0.3,2.3,6076.8,0.5,1,1,0,1,3.0,5.0,41.0,39.0,81.0,79.0,Eclipse,5.0,39.0,79.0,1
2186.01,0.9496,5737.0,1.37148,771.822,4.17229,12.144,12.43,12.049,13.71,12.049,12.085,12.102,13.0654,0,357.002336,-68.487698,2186.01,14.5380256,1.296998000886253,211.85035595369075,0.6665557626630354,4.4765244,1370.8100286004612,7816290045.870412,0.3,2.3,10778.96592,0.5,1,1,0,1,9.0,7.0,131.0,50.0,260.0,100.0,Eclipse,7.0,50.0,100.0,1
2190.01,0.91116,5666.0,1.55227,677.662,4.06045,11.596,11.953,11.573,13.233,11.502,11.535,11.348,12.5965,0,311.751171,-38.670656,2190.01,19.6031197,1.7488762065485648,794.1490130774063,2.4986722287859595,5.3153476,1369.5734376260289,8644617662.044512,0.3,2.3,15649.4016,0.5,1,0,0,0,13.0,1.0,182.0,8.0,362.0,16.0,Eclipse,1.0,8.0,16.0,2
2191.01,1.02475,5899.0,1.13908,596.389,4.35435,11.95,12.246,11.913,13.442,11.856,11.902,11.917,12.8641,0,313.40292,-36.821547,2191.01,15.3487909,1.3693297605227157,305.0584062113368,0.9598210854713702,4.0115394,1315.579066381672,7452005117.264059,0.3,2.3,8167.13388,0.5,1,1,0,1,7.0,4.0,104.0,25.0,207.0,50.0,Eclipse,4.0,25.0,50.0,1
2188.01,0.9972160000000004,5796.52,1.36818,780.137,4.18282,12.184,12.471,12.145,13.634,12.103,12.13,12.516,13.0943,0,347.94394,-69.85417,2188.01,14.5594188,1.2989065776349802,214.30978343630736,0.6742939869110433,3.7348347,1457.5330439536965,7041045165.957457,0.3,2.3,8853.79896,0.5,1,1,0,1,10.0,7.0,142.0,48.0,284.0,96.0,Eclipse,7.0,48.0,96.0,1
