TIC ID,Star Name,Star Temperature [K],Star Temperature Error Upper [K],Star Temperature Error Lower [K],Star Radius [Rs],Star Radius Error Upper [Rs],Star Radius Error Lower [Rs],Star Mass [Ms],Star Mass Error Upper [Ms],Star Mass Error Lower [Ms],Star log(g),Star log(g) Error Upper,Star log(g) Error Lower,Star Distance [pc],Star Distance Error Upper [pc],Star Distance Error Lower [pc],Star Metallicity [Fe/H],Star Metallicity Error Upper [Fe/H],Star Metallicity Error Lower [Fe/H],Star TESS Mag,Star V Mag,Star T Mag,Star J Mag,Star H Mag,Star Ks Mag,Star W1 Mag,Star W2 Mag,Star W3 Mag,Star RA,Star Dec,TFOPWG Disposition,Comments,TFOP Master,TFOP SG1b,TFOP SG2,TFOP SG3,TFOP SG4,TFOP SG5,Imaging Observations,Spectroscopy Observations,Time Series Observations,TESS SNR,Planet Number,Planet Name,Rp/Rs,Planet Radius [Re],Planet Radius Error Upper [Re],Planet Radius Error Lower [Re],Planet Radius [Rjup],Planet Radius Error Upper [Rjup],Planet Radius Error Lower [Rjup],Planet Mass [Me],Planet Mass Error Upper [Me],Planet Mass Error Lower [Me],Planet Mass [Mjup],Planet Mass Error Upper [Mjup],Planet Mass Error Lower [Mjup],Mass Flag,Expected Radial Velocity Amplitude [m/s],Expected Radial Velocity Amplitude Error Upper [m/s],Expected Radial Velocity Amplitude Error Lower [m/s],Planet Period [days],Planet Period Error Upper [days],Planet Period Error Lower [days],Planet Semi-major Axis [au],Planet Semi-major Axis [m],a/Rs,Eccentricity,Inclination,Periastron,Impact Parameter,Planet Insolation Flux [W/m2],Planet Insolation Flux [Earth],Planet Temperature [K],Transit Mid Time,Transit Mid Time Error Upper [days],Transit Mid Time Error Lower [days],Transit Depth [%],Transit Depth Error Upper [%],Transit Depth Error Lower [%],Transit Duration [hr],Transit Duration Error Upper [hr],Transit Duration Error Lower [days],Transit Duration T14 [s],Eclipse Duration E14 [s],Eclipse Mid Time,Available Transits,Available Eclipses,Planet Albedo,Heat Redistribution Factor,Mean Molecular Weight,In PLATO FOV,Assumed Parameters,Tier 1 Transits,Tier 2 Transits,Tier 3 Transits,Tier 1 Eclipses,Tier 2 Eclipses,Tier 3 Eclipses,Preferred Method,Tier 1 Observations,Tier 2 Observations,Tier 3 Observations,FGS1_Flag,FGS2_Flag,FGS_Flag,Max Tier
375850439,TOI-2051,11265.0,684.1,684.1,2.61707,0.15687,0.15687,2.96,0.419488,0.419488,4.07373,0.09,0.09,809.88,24.473,24.473,,,,10.6234,10.603,10.6234,10.237,10.225,10.189,10.139,10.166,10.132,336.295039,67.971168,PC,asymmetric transit; likely variability; very hot star; possible centroid offset to N/NW; inconsistent between sectors,1.0,1.0,3.0,4.0,4.0,4.0,2.0,1.0,0.0,10.114332,1.0,TOI-2051b,0.0196203129823823,5.600824304734329,1.2488548,1.2488548,0.499672935405724,0.1114155541862026,0.1114155541862026,28.81,38.45,-16.479999999999997,0.0906463972452319,0.1209772292287112,-0.0518518787435412,True,8.5,11.3,4.9,1.1633325442413,9.622877e-05,9.622877e-05,0.031081724218417,4649759760.759806,2.553836985882562,0.0,90,0.0,0.0,139994301.8668464,102848.198942138,4984.477180158953,2459854.289501,0.0025035792,0.0025035792,0.038495668152664,0.003433966,0.003433966,1.7800568817111,0.32128763,0.32128763,6408.20477415996,6408.20477415996,2459854.8711672723,889.0,889.0,0.2,0.8,2.3,False,,8.0,110.0,221.0,23.0,269.0,538.0,Transit,8.0,110.0,221.0,green,green,green,1
229888286,TOI-2057,6081.32,,,1.83732,,,1.8450923435548343,,,,,,255.849,,,0.254591,0.0100895,0.0100895,10.7165,11.11,10.7165,10.104,9.884,9.827,9.785,9.831,9.811,226.116513,28.215715,PC,2 transits near start/end of data gaps,3.0,3.0,3.0,4.0,4.0,4.0,11.0,2.0,4.0,26.86759,1.0,TOI-2057b,0.0504100701505473,10.102591290967494,0.308877,0.308877,0.9012943757751884,0.0275562075994516,0.0275562075994516,197.01,356.39,-126.93,0.6198627810233652,1.1213283413477342,-0.3993664422886947,True,47.2,85.3,30.3,5.5986336707772,1.7701805e-05,1.7701805e-05,0.0756905284024994,11323141881.171783,8.858499056360493,0.0,90,0.0,0.0,987689.9051667616,725.6161608373953,1444.7835466381448,2459668.434278,0.0013915246,0.0013915246,0.25411751725831,0.009302916,0.009302916,5.3892497908302,0.14726321,0.14726321,19401.29924698872,19401.29924698872,2459671.233594836,86.0,87.0,0.2,0.8,2.3,False,"Star Mass, ",8.0,68.0,134.0,2.0,11.0,22.0,Eclipse,2.0,11.0,22.0,green,green,green,2
224298134,TOI-2079,3577.0,157.0,157.0,0.480553,0.0140953,0.0140953,0.47851,0.0201508,0.0201508,4.75448,0.00718462,0.00718462,37.066,0.04375,0.04375,,,,10.8515,12.816,10.8515,9.463,8.83,8.61,8.494,8.409,8.297,185.338193,57.752364,PC,potential multi; possibly flaring host,2.0,2.0,2.0,4.0,4.0,4.0,5.0,4.0,12.0,12.518544,2.0,TOI-2079c,0.0423149455978215,2.2180215374305674,1.6071008,1.6071008,0.1978789678269722,0.1433761765299614,0.1433761765299614,8.31,3.93,-2.670000000000001,0.026146184002356,0.0123651628314391,-0.0084007594809014,True,4.1,2.0,1.4000000000000004,9.3174113105018,2.2835824e-05,2.2835824e-05,0.0677801382775002,10139764362.065603,30.32945220497777,0.0,90,0.0,0.0,10063.157512650529,7.392998229539059,459.2737873300548,2458720.556268,0.0014969902,0.0014969902,0.17905546209466,0.0168606699999999,0.0168606699999999,1.7011801005681,0.6083383,0.6083383,6124.24836204516,6124.24836204516,2458725.214973655,61.0,63.0,0.2,0.8,2.3,False,,10.0,108.0,213.0,4867.0,27814.0,64435.0,Transit,10.0,108.0,213.0,green,green,green,1
427320001,TOI-2112,7184.0,121.9,121.9,1.58046,0.0573015,0.0573015,1.61,0.270601,0.270601,4.24732,0.08,0.08,86.1058,0.19105,0.19105,,,,7.1776,7.48,7.1776,6.862,6.785,6.711,6.71,6.592,6.658,343.854335,70.29729,PC,potential multi; bright pulsating host; potential TTVs,1.0,1.0,1.0,4.0,4.0,4.0,5.0,1.0,0.0,14.043275,1.0,TOI-2112b,0.0274138706792946,4.7259002172476485,0.2879591,0.2879591,0.4216173022943438,0.0256900343494377,0.0256900343494377,22.93,25.410000000000004,-12.06,0.0721458482760558,0.0799488009025111,-0.037945003498004,True,4.4,4.9,2.3999999999999995,14.012058220775,0.0001565493,0.0001565493,0.1333164749547041,19943860782.453613,18.13859825361515,0.0,90,0.0,0.0,458891.2361171111,337.1289867916638,1192.7501089525515,2459729.804553,0.001511069,0.001511069,0.0751520305621089,0.004259862,0.004259862,5.9348632562077,0.115316965,0.115316965,21365.50772234772,21365.50772234772,2459736.81058211,73.0,70.0,0.2,0.8,2.3,False,,4.0,11.0,20.0,36.0,79.0,138.0,Transit,4.0,11.0,20.0,green,green,green,2
9828416,TOI-2114,6382.0,131.3,131.3,2.09701,0.1,0.1,1.28,0.200026,0.200026,3.90208,0.09,0.09,317.845,2.447,2.447,,,,9.8251,10.265,9.8251,9.352,9.153,9.089,9.045,9.073,9.033,261.096395,33.205073,PC,,4.0,4.0,5.0,4.0,5.0,5.0,5.0,8.0,5.0,76.0,1.0,TOI-2114b,0.0639531078212779,14.628265521721156,0.682371,0.682371,1.3050486813082542,0.0608771677264588,0.0608771677264588,377.01,508.06000000000006,-216.33,1.186206116814471,1.5985355287890513,-0.6806502990649438,True,111.3,149.89999999999998,63.8,6.2099619,6e-06,6e-06,0.0718111152013244,10742789926.710535,7.363674423511011,0.0,90,0.0,0.0,1733893.4476483269,1273.821976110275,1663.0086677822349,2460476.661598,0.0009895,0.0009895,0.409,6.18771e-05,6.18771e-05,4.49,0.398,0.398,16164.0,16164.0,2460479.76657895,113.0,115.0,0.2,0.8,2.3,False,,5.0,47.0,91.0,1.0,3.0,7.0,Eclipse,1.0,3.0,7.0,green,green,green,2
105840719,TOI-2123,5432.0,127.165,127.165,0.843702,0.0455954,0.0455954,0.95,0.11599,0.11599,4.56341,0.0781863,0.0781863,86.2732,0.2289,0.2289,,,,9.5373,10.237,9.5373,8.853,8.53,8.44,8.391,8.431,8.371,243.940883,17.023904,PC,variable star; event in s52 partially contaminated by asteroid crossing; potential additional events in s25 and s78,3.0,4.0,3.0,4.0,4.0,4.0,6.0,5.0,20.0,18.794245,1.0,TOI-2123b,0.0460678412563645,4.239529089292776,0.45674604,0.45674604,0.3782261020032766,0.0407482224266211,0.0407482224266211,19.83,19.270000000000003,-9.779999999999998,0.0623921574929868,0.0606302004483033,-0.03077132124465,True,6.0,5.9,3.0,10.308851387652,3.341787e-05,3.341787e-05,0.0911293302883099,13632753769.44818,23.225897694575348,0.0,90,0.0,0.0,91440.84045571738,67.17791813820324,797.0003444248248,2458990.815776,0.0014404327,0.0014404327,0.21222459980216,0.014340858,0.014340858,3.8012835598391,0.19784814,0.19784814,13684.62081542076,13684.62081542076,2458995.970201693,44.0,43.0,0.2,0.8,2.3,False,,2.0,16.0,32.0,48.0,249.0,484.0,Transit,2.0,16.0,32.0,green,green,green,2
39200363,TOI-2133,4175.0,123.3,123.3,0.716312,0.0671683,0.0671683,0.65,0.0803712,0.0803712,4.54078,0.11,0.11,75.1973,0.1361,0.1361,,,,10.8571,12.008,10.8571,9.759,9.144,9.003,8.921,8.987,8.879,261.243831,32.798397,PC,,2.0,4.0,2.0,4.0,4.0,4.0,5.0,3.0,7.0,11.508222,1.0,TOI-2133b,0.0343775425186676,2.6860106719594805,1.5022432,1.5022432,0.2396302336880316,0.1340213919588205,0.1340213919588205,10.74,6.110000000000001,-3.890000000000001,0.0337918190355359,0.0192242098982425,-0.0122393087568188,True,5.9,3.299999999999999,2.1,3.8266586653866,1.5854497e-05,1.5854497e-05,0.0414755832320469,6204658937.55485,12.450697559276236,0.0,90,0.0,0.0,110934.03604934306,81.49878714284385,836.6515887706232,2458985.882828,0.0012399727,0.0012399727,0.1181815429622799,0.0093226619999999,0.0093226619999999,2.0605848173056,0.31311378,0.31311378,7418.10534230016,7418.10534230016,2458987.7961573326,182.0,181.0,0.2,0.8,2.3,False,,8.0,92.0,187.0,125.0,801.0,1625.0,Transit,8.0,92.0,187.0,green,green,green,1
44313455,TOI-2142,3472.0,157.0,157.0,0.363966,0.0108484,0.0108484,0.350325,0.0202325,0.0202325,4.86042,0.000786928,0.000786928,27.7525,0.0387,0.0387,,,,11.0768,13.278,11.0768,9.61,9.038,8.787,8.637,8.504,8.397,267.046624,15.980109,PC,,2.0,4.0,2.0,4.0,4.0,4.0,7.0,1.0,12.0,9.754269,1.0,TOI-2142b,0.0399400658829839,1.5856242237553295,0.34175405,0.34175405,0.1414601614381171,0.0304893065840233,0.0304893065840233,5.12,2.01,-1.4500000000000002,0.0161093215513914,0.0063241672496673,-0.0045622102049839,True,3.1,1.3000000000000005,0.8999999999999999,9.3004350536773,5.0959992e-05,5.0959992e-05,0.0610145327279118,9127644177.851074,36.04756076038439,0.0,90,0.0,0.0,6321.877981096586,4.644430206210578,408.9091017036909,2459014.835542,0.0025236236,0.0025236236,0.15952088627371,0.017011354,0.017011354,2.3510062230233,0.39115328,0.39115328,8463.62240288388,8463.62240288388,2459019.485759527,50.0,49.0,0.2,0.8,2.3,False,,9.0,96.0,189.0,15830.0,92007.0,221037.0,Transit,9.0,96.0,189.0,green,green,green,1
103195323,TOI-2143,7437.0,138.2,138.2,1.9501,0.07,0.07,1.7,0.279341,0.279341,4.0884,0.08,0.08,378.684,3.58,3.58,,,,10.1041,10.434,10.1041,9.65,9.564,9.513,9.483,9.489,9.433,62.572982,75.170931,PC,pulsating host,3.0,3.0,3.0,4.0,4.0,4.0,4.0,1.0,8.0,29.0,1.0,TOI-2143b,0.0619677335393186,13.18114609847212,0.480443,0.480443,1.1759451117700586,0.0428623272296201,0.0428623272296201,405.73,623.1800000000001,-245.62,1.2765693423918074,1.9607435555461183,-0.7728069452056189,True,102.6,157.70000000000002,62.20000000000002,5.5899401,7.9e-06,7.9e-06,0.0735855475960889,11008241234.668411,8.114075650369056,0.0,90,0.0,0.0,2633787.247179846,1934.9378593056072,1846.1341560418807,2460470.992666,0.0012764,0.0012764,0.384,0.000133946,0.000133946,5.032,0.327,0.327,18115.2,18115.2,2460473.78763605,114.0,113.0,0.2,0.8,2.3,False,,7.0,70.0,141.0,1.0,5.0,10.0,Eclipse,1.0,5.0,10.0,green,green,green,2
43429656,TOI-2163,6318.0,129.5,129.5,1.4665,0.07,0.07,1.245,0.182603,0.182603,4.20067,0.08,0.08,261.045,1.886,1.886,,,,10.235,10.761,10.235,9.722,9.499,9.475,9.417,9.449,9.442,261.440953,23.057031,PC,,3.0,3.0,3.0,4.0,4.0,4.0,7.0,3.0,2.0,13.0,1.0,TOI-2163b,0.0273861278752583,4.380698643368937,0.237371,0.237371,0.3908204277020005,0.0211768586009623,0.0211768586009623,20.69,20.99,-10.420000000000002,0.0650980200973221,0.0660419256569739,-0.032784986438574,True,6.6,6.700000000000001,3.3000000000000007,5.2132496,2.44e-05,2.44e-05,0.0633000039469052,9469545805.758615,9.281647666319266,0.0,90,0.0,0.0,1048203.972968782,770.073419462249,1466.3987592980168,2460474.956612,0.0050043,0.0050043,0.075,0.0047871699999999,0.0047871699999999,3.765,0.613,0.613,13554.0,13554.0,2460477.5632368,101.0,105.0,0.2,0.8,2.3,False,,8.0,99.0,196.0,37.0,295.0,567.0,Transit,8.0,99.0,196.0,green,green,green,1
8516795,TOI-2169,6183.0,149.7,149.7,1.80614,0.09,0.09,1.183,0.173249,0.173249,3.99755,0.09,0.09,351.487,3.5315,3.5315,,,,10.5527,11.16,10.5527,10.008,9.734,9.669,9.647,9.671,9.636,279.170112,23.258619,PC,2 stars in pixel,3.0,3.0,3.0,4.0,4.0,4.0,6.0,4.0,6.0,31.0,1.0,TOI-2169b,0.0560357029044876,11.03943671557816,0.545261,0.545261,0.9848742700669876,0.0486450118069154,0.0486450118069154,299.56,527.4200000000001,-190.7,0.9425211648310202,1.6594489009052502,-0.6000093007520215,True,84.9,149.4,54.0,8.2148505,4.72e-05,4.72e-05,0.084289303422254,12609500314.755424,10.035163727538368,0.0,90,0.0,0.0,822451.0777606975,604.2218214435779,1380.1364228411333,2459773.747945,0.0021127276,0.0021127276,0.314,0.000131225,0.000131225,3.839,0.219,0.219,13820.4,13820.4,2459777.85537025,64.0,65.0,0.2,0.8,2.3,False,,21.0,253.0,500.0,3.0,26.0,51.0,Eclipse,3.0,26.0,51.0,green,green,green,1
159815224,TOI-2174,6069.0,123.9,123.9,1.33284,0.06,0.06,1.134,0.153115,0.153115,4.24312,0.08,0.08,262.427,1.5895,1.5895,,,,10.5817,10.868,10.5817,9.933,9.635,9.598,9.518,9.546,9.508,268.823955,40.167475,PC,2 stars in pixel,3.0,3.0,3.0,4.0,4.0,4.0,7.0,21.0,2.0,20.0,1.0,TOI-2174b,0.0309838667696593,4.504476377080042,0.243144,0.243144,0.4018631564462347,0.02169189204946,0.02169189204946,21.52,22.46,-11.02,0.0677094921456921,0.0706670628992679,-0.0346727975578776,True,8.8,9.2,4.5,2.9601848,1.23e-05,1.23e-05,0.0420752011340367,6294360498.926115,6.78815251652395,0.0,90,0.0,0.0,1668450.2713999904,1225.743499197721,1647.1241844348249,2459765.95946,0.0020027,0.0020027,0.096,0.00010928,0.00010928,2.014,0.187,0.187,7250.4,7250.4,2459767.4395524003,327.0,327.0,0.2,0.8,2.3,False,,8.0,116.0,230.0,28.0,221.0,454.0,Transit,8.0,116.0,230.0,green,green,green,1
233068569,TOI-2181,5574.0,121.3,121.3,0.914451,0.04,0.04,0.984,0.121382,0.121382,4.50874,0.08,0.08,322.09,2.2635,2.2635,,,,12.1625,12.779,12.1625,11.51,11.199,11.106,11.053,11.096,11.04,270.558091,63.54963,PC,CTOI by Ethan Kruse,3.0,3.0,3.0,2.0,4.0,4.0,2.0,3.0,3.0,40.0,1.0,TOI-2181b,0.0541294744108974,5.39914422312981,0.279444,0.279444,0.4816802127447021,0.0249303667039668,0.0249303667039668,27.39,35.33,-15.41,0.0861785775962132,0.111160611408332,-0.0484852822474496,True,8.7,11.3,4.9,8.379057,1.82e-05,1.82e-05,0.0803048201293999,12013430098.30473,18.883590901164148,0.0,90,0.0,0.0,153380.9816520202,112.68285569145178,907.004986983125,2459843.189547,0.0016338,0.0016338,0.293,0.0135807999999999,0.0135807999999999,2.899,0.407,0.407,10436.4,10436.4,2459847.3790755,148.0,149.0,0.2,0.8,2.3,False,,9.0,125.0,250.0,185.0,1495.0,3037.0,Transit,9.0,125.0,250.0,orange,green,green,1
1715469662,TOI-2183,5485.0,756.1,756.1,0.92319979874,,,0.8641000000000001,,,,,,105.334,0.5865,0.5865,,,,8.0348,8.6095,8.0348,,,999.0,,,,283.489697,37.380825,PC,no stellar radius but Teff+plx suggest K dwarf; match to FA TOI 1152/ phantom TIC 237184773,3.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,1.0,118.0,1.0,TOI-2183b,0.0661059755241536,6.656824369232141,,,0.5938831129273138,,,36.32,56.95,-22.15,0.1142754997551831,0.1791847387405748,-0.069691693820961,True,13.7,21.500000000000004,8.400000000000002,6.5011256,5.1e-06,5.1e-06,0.0649331336915074,9713858538.127935,15.124257751339703,0.0,90,0.0,0.0,224189.2709361514,164.7028659771092,997.2971983997148,2459789.284328,0.0003325,0.0003325,0.437,6.72063e-05,6.72063e-05,5.442,0.455,0.455,19591.2,19591.2,2459792.5348908,133.0,135.0,0.2,0.8,2.3,False,"Star Radius, Star Mass, ",1.0,3.0,6.0,3.0,14.0,26.0,Transit,1.0,3.0,6.0,green,green,green,2
238171173,TOI-2186,5737.0,5876.6,5876.6,1.37148,,,1.02,,,4.17229,,,771.822,9.369,9.369,,,,13.0654,13.71,13.0654,12.43,12.144,12.049,12.049,12.085,12.102,357.002336,-68.487698,PC,faint,3.0,4.0,3.0,1.0,4.0,4.0,0.0,0.0,4.0,33.393623,1.0,TOI-2186b,0.095372338325699,14.267326131953554,0.30628112,0.30628112,1.2728477704108567,0.0273246182995579,0.0273246182995579,385.25,536.4,-224.66,1.2121320561862416,1.687703140657495,-0.7068594101046101,True,147.5,205.4,86.0,4.4769219813263,5.947869e-06,5.947869e-06,0.0535325895752331,8008361413.511892,8.393289100088273,0.0,90,0.0,0.0,871315.3636564332,640.1204525303643,1400.244130566727,2459040.677411,0.00083398074,0.00083398074,0.90958829177116,0.022186465,0.022186465,2.9719210340447,0.09589023,0.09589023,10698.91572256092,10698.91572256092,2459042.9158719904,168.0,171.0,0.2,0.8,2.3,False,,32.0,467.0,929.0,7.0,51.0,101.0,Eclipse,7.0,51.0,101.0,orange,orange,orange,1
270472265,TOI-2187,5887.0,5585.9,5585.9,1.13756,,,1.07,,,4.3555,2.0,2.0,587.277,4.298,4.298,,,,13.0769,13.778,13.0769,12.281,11.903,11.901,11.745,11.78,11.638,96.940806,-79.409779,PC,2 stars in pixel; check TIC 735158174,3.0,3.0,3.0,1.0,4.0,4.0,0.0,0.0,1.0,91.0,1.0,TOI-2187b,0.1060660171779821,13.160768595527738,,,1.1741271495990526,,,406.39,625.2199999999999,-246.53,1.2786459346230414,1.9671621133517507,-0.7756701254032293,True,177.3,272.8,107.59999999999997,2.7492277,2.1e-06,2.1e-06,0.0392977627471759,5878861630.251306,7.428428071095142,0.0,90,0.0,0.0,1233404.1727694727,906.13257857961,1527.3218918074206,2460016.915327,0.0014111274,0.0014111274,1.125,0.000266235,0.000266235,1.688,0.048,0.048,6076.8,6076.8,2460018.28994085,452.0,453.0,0.2,0.8,2.3,False,,30.0,445.0,887.0,4.0,31.0,62.0,Eclipse,4.0,31.0,62.0,orange,yellow,yellow,1
260797169,TOI-2188,5796.52,5828.4,5828.4,1.36818,,,1.04,,,4.18282,,,780.137,10.5775,10.5775,-0.0919707,0.0806153,0.0806153,13.0943,13.634,13.0943,12.471,12.184,12.145,12.103,12.13,12.516,347.94394,-69.85417,PC,,3.0,4.0,3.0,1.0,4.0,4.0,0.0,0.0,3.0,34.86245,1.0,TOI-2188b,0.0946785292836205,14.129455304063136,0.33591485,0.33591485,1.2605477378566146,0.0299683671569546,0.0299683671569546,386.95,545.8299999999999,-226.55,1.217480854357602,1.7173732387492178,-0.7128060151304166,True,155.4,219.1,90.9,3.7350509535975,4.976197e-06,4.976197e-06,0.0477497974218882,7143268020.670831,7.504671806677914,0.0,90,0.0,0.0,1135835.909208524,834.4530884336485,1496.1891071915525,2459037.586804,0.0007117454,0.0007117454,0.89640239073094,0.024725046,0.024725046,2.4293973625837,0.08657393,0.08657393,8745.830505301321,8745.830505301321,2459039.454329477,190.0,190.0,0.2,0.8,2.3,False,,36.0,534.0,1063.0,7.0,50.0,100.0,Eclipse,7.0,50.0,100.0,orange,orange,orange,1
270342589,TOI-2189,5236.0,5033.5,5033.5,1.00254,,,0.89,,,4.38525,,,542.659,4.29,4.29,,,,13.458,14.229,13.458,12.661,12.256,12.166,12.129,12.193,12.354,34.085419,-78.70071,PC,,3.0,4.0,3.0,1.0,4.0,4.0,0.0,0.0,3.0,43.87869,1.0,TOI-2189b,0.1143998396173482,12.510014245869536,0.30208856,0.30208856,1.1160706353379468,0.0269505825062384,0.0269505825062384,422.03,678.78,-260.92999999999995,1.3278548777995576,2.13568071926826,-0.8209775922665177,True,177.5,285.6,109.8,4.4343276899594,4.410315e-06,4.410315e-06,0.0508341545238857,7604681275.608086,10.903283488899078,0.0,90,0.0,0.0,358169.5167697872,263.13277915258,1121.2591188088802,2459037.695286,0.000620345,0.000620345,1.3087323304475,0.02584209,0.02584209,2.8960794266599,0.083604224,0.083604224,10425.88593597564,10425.88593597564,2459039.912449845,280.0,281.0,0.2,0.8,2.3,False,,39.0,579.0,1155.0,9.0,61.0,121.0,Eclipse,9.0,61.0,121.0,orange,orange,orange,1
389421473,TOI-2190,5666.0,5459.7,5459.7,1.55227,0.0841433,0.0841433,1.01,0.122656,0.122656,4.06045,,,677.662,15.0875,15.0875,,,,12.5965,13.233,12.5965,11.953,11.596,11.573,11.502,11.535,11.348,311.751171,-38.670656,PC,2 stars in pixel; possible odd-even,3.0,4.0,3.0,3.0,4.0,4.0,1.0,0.0,5.0,41.12231,1.0,TOI-2190b,0.1191747147230569,20.178183370939948,1.1298759,1.1298759,1.800180039139933,0.100800949445952,0.100800949445952,300.74,237.77,-132.77,0.9462338600323176,0.7481080830613956,-0.4177411371832506,True,109.5,86.5,48.30000000000001,5.3160704360108,9.637453e-06,9.637453e-06,0.0598271158408189,8950009139.90876,8.28770361264656,0.0,90,0.0,0.0,850210.7386744842,624.6157309824315,1391.6962810444213,2459041.219803,0.00092388457,0.00092388457,1.4202612629322,0.037548447,0.037548447,4.3526594973612,0.1060569,0.1060569,15669.57419050032,15669.57419050032,2459043.8778382177,71.0,71.0,0.2,0.8,2.3,False,,1.0,21.0,42.0,1.0,7.0,13.0,Eclipse,1.0,7.0,13.0,orange,yellow,yellow,2
262471759,TOI-2191,5899.0,5721.1,5721.1,1.13908,0.0581909,0.0581909,1.07,0.132663,0.132663,4.35435,,,596.389,12.8075,12.8075,,,,12.8641,13.442,12.8641,12.246,11.95,11.913,11.856,11.902,11.917,313.40292,-36.821547,PC,,3.0,4.0,3.0,3.0,4.0,4.0,1.0,0.0,6.0,24.630314,1.0,TOI-2191b,0.1207787721285946,15.00636535789904,0.8884081,0.8884081,1.3387805473229994,0.0792585982013372,0.0792585982013372,371.25,483.02,-209.86,1.1680831300691557,1.519750878076777,-0.6602934024951193,True,142.8,185.8,80.79999999999998,4.0115393745234,0.00046938524,0.00046938524,0.0505537987003962,7562740641.3757,9.543396698986134,0.0,90,0.0,0.0,753411.8941010659,553.5015021081368,1350.242923559712,2459037.349685,0.0013923497,0.0013923497,1.4587511796891,0.0536804139999999,0.0536804139999999,2.2686482561638,0.08651492,0.08651492,8167.133722189681,8167.133722189681,2459039.355454687,92.0,92.0,0.2,0.8,2.3,False,,11.0,168.0,334.0,4.0,25.0,49.0,Eclipse,4.0,25.0,49.0,orange,yellow,yellow,1
277890574,TOI-2192,5349.23,5242.7,5242.7,1.12916,0.0613819,0.0613819,0.92,0.12072,0.12072,4.29634,2.0,2.0,426.477,2.8275,2.8275,0.31519,0.0806755,0.0806755,12.5625,13.283,12.5625,11.826,11.467,11.368,11.323,11.374,11.295,353.281713,-76.819155,PC,possible odd-even,3.0,4.0,3.0,3.0,4.0,4.0,1.0,0.0,5.0,65.95893,1.0,TOI-2192b,0.102724140616634,12.65198536765096,0.70837045,0.70837045,1.1287364722404547,0.0631966872817238,0.0631966872817238,418.22,666.73,-257.33000000000004,1.3158672771919793,2.097767179288911,-0.8096507255506958,True,153.4,244.5,94.29999999999998,6.2643441704519,6.4707287e-06,6.4707287e-06,0.064711020808273,9680630923.741034,12.323275975100614,0.0,90,0.0,0.0,305451.3908718224,224.4028863790328,1077.4898469013126,2459039.462278,0.00059146463,0.00059146463,1.0552249065426,0.015254376,0.015254376,3.8202595718313,0.08733819,0.08733819,13752.93445859268,13752.93445859268,2459042.5944500854,155.0,154.0,0.2,0.8,2.3,False,,19.0,279.0,560.0,5.0,36.0,67.0,Eclipse,5.0,36.0,67.0,orange,yellow,yellow,1
24695044,TOI-2195,5296.0,5154.0,5154.0,0.933443,0.0508141,0.0508141,0.91,0.111925,0.111925,4.45693,,,174.267,0.653,0.653,,,,10.9916,11.398,10.9916,10.254,9.865,9.8,9.634,9.694,9.592,34.840097,-72.708894,PC,,3.0,4.0,3.0,3.0,4.0,4.0,3.0,15.0,3.0,128.19563,1.0,TOI-2195b,0.0876114747081431,8.92030025928027,0.49458218,0.49458218,0.7958172534509523,0.0441237425482291,0.0441237425482291,109.04,197.2,-70.33000000000001,0.3430782074147898,0.6204605878778114,-0.2212829267010471,True,46.2,83.39999999999999,29.700000000000003,4.1645139711044,1.3738138e-06,1.3738138e-06,0.0490956655608662,7344607028.504912,11.30989980066628,0.0,90,0.0,0.0,348411.44002437807,255.9639115271029,1113.5343022007448,2459039.461004,0.00018758271,0.00018758271,0.76757705005356,0.0063928463,0.0063928463,2.0579196834915,0.025283603,0.025283603,7408.510860569399,7408.510860569399,2459041.543260985,298.0,298.0,0.2,0.8,2.3,False,,2.0,27.0,54.0,2.0,18.0,37.0,Eclipse,2.0,18.0,37.0,green,green,green,2
