Star Name,Star Mass [Ms],Star Temperature [K],Star Radius [Rs],Star Distance [pc],Star K Mag,Star V Mag,Star Metallicity,Star Age [Gyr],Star RA,Star Dec,Planet Name,Planet Period [days],Planet Temperature [K],Planet Semi-major Axis [m],Planet Radius [Re],Planet Albedo,Planet Mass [Me],Molecular Weight,Transit Duration [s],Impact Parameter,Heat Redistribution Factor,Inclination,Eccentricity,Transit Mid Time,Transit Mid Time Flag,"Known (Y=1,N=0)",Tier 1 Transits,Tier 1 Eclipses,Tier 2 Transits,Tier 2 Eclipses,Tier 3 Transits,Tier 3 Eclipses,Best Method,Tier 1 Observations,Tier 2 Observations,Tier 3 Observations,FGS Flag,Tier,Number Observations,Time [s]
271579577,1.11691486,6027.0,1.23975,485.95599999999996,11.089,12.600999999999999,,,319.68273849999997,-73.67639169,271579577 b,4.916945973,1365.472695,8784188101.0,20.61312723,0.3,910.2625573999999,2.3,12992.740440000001,0.204679627,1,88.84877267,0.131028495,2458486.28,1,0,4.0,1.0,-99.0,2.0,-99.0,4.0,Eclipse,1.0,2.0,4.0,0.0,2.0,2.0,64963.70220000001
310599284,1.2801,6392.0,2.2581599999999997,148.0642142,8.288,9.832,,,152.638631,-51.6944216,310599284 b,8.547589574,1588.944929,13290512231.0,13.32061589,0.3,117.61992120000001,2.3,13033.81622,0.8830971329999999,1,84.00985033,0.11030397300000001,2458491.363,1,0,1.0,1.0,3.0,2.0,6.0,4.0,Eclipse,1.0,2.0,4.0,0.0,2.0,2.0,65169.0811
401381481,1.5200799999999999,6949.0,2.52373,490.6351882,9.77,11.755,,,289.35141939999994,13.89517833,401381481 b,5.76302793,2023.7911920000001,10821495364.0,19.90746783,0.3,829.1378017999999,2.3,17480.331459999998,0.733257973,1,83.16928081,0.060141100999999995,2458485.419,1,0,5.0,1.0,-99.0,2.0,-99.0,3.0,Eclipse,1.0,2.0,3.0,0.0,2.0,2.0,87401.65729999999
175480096,1.06571,5881.0,2.0428349999999997,233.9753086,9.536,10.939,,,212.89343259999998,-0.653673769,175480096 b,3.913611048,1860.0246120000002,7427273805.0,12.93508919,0.3,111.1939674,2.3,13240.731590000001,0.765799672,1,81.57617113,0.10366604800000001,2458485.228,1,0,1.0,1.0,5.0,2.0,10.0,4.0,Eclipse,1.0,2.0,4.0,0.0,2.0,2.0,66203.65795000001
WASP-153,1.338,5914.0,1.73,430.0,11.050999999999998,12.8,0.34,4.0,279.2623825,40.01872261,WASP-153 b,3.3326089999999997,1748.437687,7198459952.0,17.00864072,0.3,123.948426,2.3,13267.45137,0.5,1,84.1,0.009000000000000001,2453142.542,0,1,1.0,1.0,3.0,2.0,6.0,4.0,Eclipse,1.0,2.0,4.0,0.0,2.0,2.0,66337.25685
KPS-1,0.8909999999999999,5165.0,0.9085,264.69,10.931,13.0165,0.22,,165.1670354,64.96395446,KPS-1 b,1.706291,1480.194324,4023085674.0,11.30251609,0.3,346.4199598,2.3,4841.356884000001,0.754,1,83.2,0.0,2457508.37,0,1,8.0,1.0,-99.0,6.0,-99.0,11.0,Eclipse,1.0,6.0,11.0,0.0,2.0,6.0,72620.35326
162673762,0.42200000000000004,3417.0,0.389,10.18609965,5.915,10.27,,,246.038045,48.35313,162673762 b,10.13552189,426.73183509999996,10285676811.0,2.050642411,0.1,4.881378203,2.3,6663.130348,0.417317936,1,89.37104835,0.025317075,2458485.316,1,0,1.0,-99.0,4.0,-99.0,8.0,-99.0,Transit,1.0,4.0,8.0,0.0,2.0,4.0,66631.30348
HAT-P-2,1.335,6397.0,1.465,123.125,7.603,8.715,0.11,2.07,245.15074449999997,41.0480698,HAT-P-2 b,5.63349435,1461.522789,10207286633.0,10.43562408,0.3,2777.716008,2.3,13393.738290000001,0.5,1,90.0,0.51715,2458484.631,1,1,-99.0,1.0,-99.0,2.0,-99.0,4.0,Eclipse,1.0,2.0,4.0,0.0,2.0,2.0,66968.69145000001
21402602,0.961651735,5488.56,1.5343950000000002,130.939,9.012,10.73,0.0254032,,134.5215169,41.62308344,21402602 b,2.998257153,1672.570122,6009197878.0,8.902260844,0.3,59.43596821,2.3,13440.428999999998,0.396996461,1,85.95710449,0.028177322,2458484.923,1,0,1.0,1.0,3.0,2.0,6.0,4.0,Eclipse,1.0,2.0,4.0,0.0,2.0,2.0,67202.14499999999
HAT-P-26,0.917333333,5079.0,0.815333333,134.0,9.581,11.742,-0.04,9.0,213.15639359999997,4.06001656,HAT-P-26 b,4.234517333,1013.537693,7446342043.0,6.43667604,0.3,19.86584468,2.3,7680.557818000001,0.5,1,88.6,0.122666667,2458487.094,1,1,1.0,5.0,4.0,45.0,7.0,-99.0,Transit,1.0,4.0,7.0,0.0,2.0,4.0,76805.57818000001
NGTS-2,1.64,6478.0,1.7,360.3,9.799,10.960999999999999,-0.06,2.17,215.122879,-31.202070000000003,NGTS-2 b,4.511164,1658.995284,9426960190.0,17.50243996,0.3,235.1841929,2.3,13476.046330000001,0.5,1,88.5,0.0,2457759.126,0,1,1.0,1.0,7.0,2.0,13.0,4.0,Eclipse,1.0,2.0,4.0,0.0,2.0,2.0,67380.23165
WASP-16,1.401,5625.0,1.043,195.2,9.589,11.3,0.01,2.3,214.6831827,-20.2755198,WASP-16 b,3.11860045,1310.051412,6993327224.0,12.22427468,0.3,332.9127595,2.3,7704.719409,0.5,1,85.22,0.0,2458484.5930000003,1,1,3.0,1.0,42.0,3.0,-99.0,7.0,Eclipse,1.0,3.0,7.0,0.0,2.0,3.0,57785.3955675
31779227,0.700051,4465.0,1.04562,82.12251019,9.182,12.015999999999998,,,49.74617514,-71.86533926,31779227 b,7.077011437,889.4470215,9583139384.0,9.390363128999999,0.3,65.02733687,2.3,13756.33765,0.36408169700000004,1,88.41676655,0.054320764,2458489.275,1,0,1.0,1.0,2.0,7.0,4.0,12.0,Transit,1.0,2.0,4.0,0.0,2.0,2.0,68781.68824999999
HATS-1,0.988,5870.0,1.0390000000000001,303.0,10.58,12.0515,-0.06,6.0,175.52516799999998,-23.354779100000002,HATS-1 b,3.4464589999999995,1398.874024,6653738148.0,14.2872582,0.3,589.5495646,2.3,7969.206534,0.633,1,85.6,0.12,2455241.287,0,1,6.0,1.0,-99.0,4.0,-99.0,7.0,Eclipse,1.0,4.0,7.0,0.0,2.0,4.0,79692.06534
HAT-P-4,1.26,5875.0,1.59,312.0,9.77,11.159,0.2,4.2,229.99151040000004,36.229693100000006,HAT-P-4 b,3.0565237,1731.086143,6660497556.0,13.9580587,0.3,214.6850301,2.3,13956.04954,0.01,1,89.79,0.0,2458486.094,1,1,1.0,1.0,14.0,2.0,27.0,4.0,Eclipse,1.0,2.0,4.0,0.0,2.0,2.0,69780.2477
TrES-4,1.08,6200.0,1.66,492.0,10.33,11.592,0.14,,268.304354,37.211849,TrES-4 b,3.55395,1821.327018,6995951241.0,17.66703971,0.3,247.896852,2.3,13969.12678,0.5,1,82.81,0.0,2458485.142,1,1,1.0,1.0,11.0,2.0,21.0,4.0,Eclipse,1.0,2.0,4.0,0.0,2.0,2.0,69845.6339
280408820,0.9995629999999999,5638.0,1.51205,211.67770840000003,9.161,10.837,,,49.48129652,68.29036745,280408820 b,7.056505764,1273.971794,10770300919.0,15.54208183,0.3,327.2797207,2.3,18721.86315,0.154481428,1,89.13571729,0.033772657000000005,2458489.37,1,0,1.0,1.0,10.0,2.0,20.0,3.0,Eclipse,1.0,2.0,3.0,0.0,2.0,2.0,93609.31575000001
WASP-45,0.9295,5140.0,0.9525,212.48,10.294,12.0,0.18,1.4,5.2374985,-35.99829665,WASP-45 b,3.1260888,1223.968391,6109166827.0,12.61931408,0.3,325.28516410000003,2.3,8073.854920000001,0.5,1,84.47,0.0,2458487.462,1,1,3.0,1.0,40.0,4.0,-99.0,7.0,Eclipse,1.0,4.0,7.0,0.0,2.0,4.0,80738.54920000001
190257497,1.38268,6611.0,1.3080100000000001,90.37987814,7.452000000000001,8.71,,,132.73263,-41.0375951,190257497 b,3.817108591,1615.439996,7967001218.0,6.6071972379999995,0.3,35.63979658,2.3,11430.42565,0.30121923899999997,1,88.028897,0.06640587099999999,2458487.23,1,0,1.0,1.0,3.0,5.0,5.0,9.0,Transit,1.0,3.0,5.0,0.0,2.0,3.0,85728.192375
441637779,1.2135200000000002,6251.0,3.140925,273.3298923,8.873,10.119,,,124.4043189,74.0118955,441637779 b,3.353097239,2525.835154,6996449836.0,13.320032199999998,0.3,117.6101922,2.3,11435.958929999999,0.9177434109999999,1,73.34836635,0.10437016800000001,2458485.526,1,0,1.0,1.0,9.0,3.0,18.0,5.0,Eclipse,1.0,3.0,5.0,0.0,2.0,3.0,85769.691975
7586796,1.09591,6130.2,1.68197,183.16126090000003,8.4,9.799,0.19,,63.59058459,-36.98338436,7586796 b,5.3752167879999995,1575.333652,9263041279.0,12.17233458,0.3,99.73273701,2.3,14325.841269999999,0.641228475,1,85.35508229999999,0.04248177,2458484.679,1,0,1.0,1.0,3.0,2.0,6.0,4.0,Eclipse,1.0,2.0,4.0,0.0,2.0,2.0,71629.20635
55 Cnc,0.943333333,5196.0,0.954333333,12.465,4.015,5.955,0.31,10.2,133.1516914,28.33235345,55 Cnc e,0.7366956,2000.148437,2342313874.0,1.880460686,0.3,8.247337575,2.3,5236.542592,0.41,1,86.65,0.027999999999999997,2455733.0130000003,0,1,3.0,3.0,7.0,7.0,11.0,11.0,Transit,3.0,7.0,11.0,0.0,2.0,7.0,91639.49536
331552389,1.4013132119999998,6653.0,2.327055,523.826,10.814,12.690999999999999,,,329.9017855,71.22696901,331552389 b,3.5405673230000003,2218.489032,7611290360.0,18.91234456,0.3,714.7353973999999,2.3,19232.45068,0.370446239,1,85.48197658,0.19715954800000002,2458486.405,1,0,4.0,1.0,-99.0,2.0,-99.0,3.0,Eclipse,1.0,2.0,3.0,0.0,2.0,2.0,96162.25340000002
43602902,0.177,3117.0,0.205,17.79243837,11.264000000000001,16.87,,,75.370924,-11.535932,43602902 b,8.979966434,340.06556820000003,7102406811.0,2.425527991,0.1,6.587633519,2.3,4134.520783,0.551851222,1,89.36524816,0.159146184,2458492.014,1,0,1.0,-99.0,7.0,-99.0,14.0,-99.0,Transit,1.0,7.0,14.0,1.0,2.0,7.0,72354.1137025
WASP-66,1.315,6600.0,1.755,380.0,10.452,11.6,-0.31,,158.224983,-34.9897836,WASP-66 b,4.086051,1841.521823,8198651371.0,15.30777664,0.3,742.1014735,2.3,14488.89001,0.5,1,85.9,0.0,2458488.45,1,1,8.0,1.0,-99.0,2.0,-99.0,4.0,Eclipse,1.0,2.0,4.0,0.0,2.0,2.0,72444.45005
K2-34,1.237333333,6111.666667,1.497333333,368.78,10.193,11.524000000000001,0.17,,127.5789699,22.23587117,K2-34 b,2.995615667,1764.651772,6532071746.0,14.42991132,0.3,565.7133289,2.3,7257.168645000001,0.8335,1,82.06,0.0,2457144.347,0,1,11.0,1.0,-99.0,4.0,-99.0,8.0,Eclipse,1.0,4.0,8.0,0.0,2.0,4.0,72571.68645000001
63958788,0.16399999999999998,3087.0,0.19399999999999998,17.491201500000003,10.880999999999998,16.7,,,36.775428000000005,-21.163420000000002,63958788 b,3.246911725,465.7748882,3514198185.0,1.756424044,0.1,3.761239883,2.3,3058.239424,0.452057009,1,89.00547602,0.001493685,2458485.45,1,0,1.0,-99.0,10.0,-99.0,19.0,-99.0,Transit,1.0,10.0,19.0,1.0,2.0,10.0,76455.9856
WASP-131,1.06,6030.0,1.53,250.0,8.573,10.1,0.0,4.5,210.1926043,-30.58358906,WASP-131 b,5.322023000000001,1491.087266,9100203405.0,13.38744624,0.3,85.81044876,2.3,11697.36419,0.73,1,85.0,0.0,2456919.824,0,1,1.0,1.0,3.0,3.0,5.0,7.0,Transit,1.0,3.0,5.0,0.0,2.0,3.0,87730.231425
WASP-32,0.91,6120.0,1.03,278.17,10.161,11.3,-0.13,,3.9620910000000005,1.2005033,WASP-32 b,2.718655,1593.290732,5526894522.0,11.74144875,0.3,989.9983255000001,2.3,8392.79815,0.5,1,85.2,0.018000000000000002,2458485.944,1,1,32.0,1.0,-99.0,3.0,-99.0,7.0,Eclipse,1.0,3.0,7.0,0.0,2.0,3.0,62945.986124999996
219252797,1.124388776,6046.0,1.24876,393.9275893,10.818,12.113,,,65.79196946,-53.00426170000001,219252797 b,2.55981015,1707.0080010000001,5697381725.0,14.25658954,0.3,179.4956086,2.3,3963.4432979999997,0.929304852,1,81.85576893,0.06836954099999999,2458485.835,1,0,2.0,1.0,30.0,7.0,-99.0,15.0,Eclipse,1.0,7.0,15.0,0.0,2.0,7.0,69360.257715
187574454,0.82299551,4979.0,0.847651,152.966,9.847000000000001,12.019,,,322.00595810000004,-8.581361459,187574454 b,8.222624548999999,826.8578646000001,11178171678.0,13.207967499999999,0.3,115.7422993,2.3,11900.0431,0.06690622,1,89.79781987,0.041277918,2458490.756,1,0,1.0,1.0,3.0,8.0,5.0,16.0,Transit,1.0,3.0,5.0,0.0,2.0,3.0,89250.32325
192988913,1.50693406,6073.1,3.6484400000000003,296.8011561,9.214,10.539000000000001,-0.56,,155.3071049,-26.81622019,192988913 b,3.5300990860000003,2507.663682,7782527428.0,16.89091307,0.3,482.3454716,2.3,29848.778210000004,0.332943904,1,83.76783281,0.085444232,2458486.026,1,0,4.0,1.0,25.0,1.0,47.0,2.0,Eclipse,1.0,1.0,2.0,0.0,2.0,1.0,74621.94552500002
431124146,1.36174,6565.0,2.01273,271.2226744,8.897,10.087,,,334.7095378,31.06407122,431124146 b,11.20009924,1393.545312,16245906843.0,19.78166555,0.3,814.6751882,2.3,19919.53021,0.660872483,1,86.73548254,0.062106634,2458487.215,1,0,3.0,1.0,29.0,2.0,-99.0,3.0,Eclipse,1.0,2.0,3.0,0.0,2.0,2.0,99597.65105
HAT-P-3,0.9885,5204.5,0.8345,134.0,9.448,11.7185,0.34,1.6,206.0949772,48.02863905,HAT-P-3 b,2.8997015,1177.321026,5930970080.0,9.694925207999999,0.3,197.20512390000002,2.3,6758.503333,0.5,1,87.155,0.0,2458485.655,1,1,2.0,1.0,27.0,5.0,-99.0,9.0,Eclipse,1.0,5.0,9.0,0.0,2.0,5.0,84481.29166249999
HAT-P-5,1.1015,5960.0,1.1285,340.0,10.481,12.0,0.24,1.7,274.4054442,36.62138278,HAT-P-5 b,2.7884905,1560.0068130000002,5990626728.0,13.50815272,0.3,324.17280639999996,2.3,8701.519627,0.5,1,86.75,0.0,2458486.09,1,1,3.0,1.0,45.0,4.0,-99.0,7.0,Eclipse,1.0,4.0,7.0,0.0,2.0,4.0,87015.19627
301057374,1.3276700000000001,6384.9,2.60757,308.4857977,9.572000000000001,10.681,-0.26,,67.88243357,-45.00136201,301057374 b,2.273948643,2635.805988,5564785924.0,12.02389347,0.3,97.6779272,2.3,20336.23799,0.066539321,1,88.75741907,0.053928554000000004,2458485.6380000003,1,0,1.0,1.0,5.0,2.0,10.0,3.0,Eclipse,1.0,2.0,3.0,0.0,2.0,2.0,101681.18995
HATS-52,1.1105,6010.0,1.048,631.0,12.114,13.6845,0.22,1.2,140.087604,-31.26938873,HATS-52 b,1.36659898,1920.163673,3733919026.0,15.16512353,0.3,711.9089082,2.3,6856.086011,0.35600000000000004,1,84.7,0.24600000000000002,2456929.03,0,1,17.0,1.0,-99.0,4.0,-99.0,9.0,Eclipse,1.0,4.0,9.0,1.0,2.0,4.0,68560.86011000001
TRAPPIST-1,0.083,2540.0,0.11933333300000001,12.1,10.296,18.8,0.04,0.5,346.6214232,-5.041331448,TRAPPIST-1 d,4.04974,312.7965236,3244955696.0,0.760085063,0.1,0.36972650100000004,2.3,2807.230789,0.17,1,89.83333333,0.07,2457670.142,0,1,1.0,-99.0,11.0,-99.0,22.0,-99.0,Transit,1.0,11.0,22.0,1.0,2.0,11.0,77198.8466975
255960932,1.0832899999999999,5935.0,1.61271,461.5127778,10.632,11.999,,,198.6868293,-57.52734198,255960932 b,5.656249995,1471.121249,9546231353.0,20.49835423,0.3,897.0679035,2.3,8843.51682,0.875153815,1,84.09796472,0.08924671699999999,2458485.721,1,0,7.0,1.0,-99.0,3.0,-99.0,7.0,Eclipse,1.0,3.0,7.0,0.0,2.0,3.0,66326.37615000001
378163077,1.53575,6991.0,1.33366,231.79302090000002,9.449,10.962,,,303.477549,42.58265318,378163077 b,2.564813831,1935.2619399999999,6329587178.0,10.19164278,0.3,74.33047205,2.3,10319.66303,0.057776227,1,89.51488035,0.03521769,2458484.978,1,0,1.0,1.0,4.0,3.0,7.0,6.0,Eclipse,1.0,3.0,6.0,0.0,2.0,3.0,77397.472725
164677569,0.68965,4779.87,0.731612,90.58586219,8.693,11.505999999999998,0.060914199999999995,,284.34916200000004,44.9026076,164677569 b,7.040302457,799.8425912,9502439315.0,7.872645445,0.3,47.95251595,2.3,8867.922385,0.518131868,1,88.41011205,0.05793911,2458487.787,1,0,1.0,3.0,4.0,27.0,7.0,-99.0,Transit,1.0,4.0,7.0,0.0,2.0,4.0,88679.22385
399407154,1.071399835,5899.0,1.18224,231.52200000000002,9.741,11.512,,,304.27887799999996,5.892254,399407154 b,3.99284682,1408.623736,7540560080.0,12.69267356,0.3,107.4578824,2.3,10374.7747,0.499317606,1,86.87882224,0.32870518600000004,2458487.613,1,0,1.0,1.0,4.0,3.0,7.0,6.0,Eclipse,1.0,3.0,6.0,0.0,2.0,3.0,77810.81025
13092656,1.11575,6024.0,1.45202,464.36137790000004,10.86,12.207,,,76.19012395,-28.43781136,13092656 b,2.044717547,1979.1662,4892255847.0,14.22125759,0.3,175.43374,2.3,10407.29454,0.442940162,1,84.75385535,0.06353911200000001,2458486.306,1,0,1.0,1.0,16.0,3.0,31.0,6.0,Eclipse,1.0,3.0,6.0,0.0,2.0,3.0,78054.70905
435242045,0.987805787,5591.0,1.5925200000000002,259.163,10.342,12.085,,,352.3233056,15.53312578,435242045 b,5.593998095,1403.661865,9189037939.0,15.47473853,0.3,319.5377297,2.3,6947.185840000001,0.927173282,1,83.58334437,0.005986809,2458484.704,1,0,3.0,1.0,37.0,5.0,-99.0,9.0,Eclipse,1.0,5.0,9.0,0.0,2.0,5.0,86839.82300000002
144644879,1.050081827,5829.0,1.15321,375.909,11.014000000000001,12.647,,,229.8101161,-42.66630521,144644879 b,2.589255841,1593.563364,5611629683.0,14.01405522,0.3,151.6131239,2.3,6977.815102,0.727995873,1,84.02744887,0.057606159000000004,2458486.776,1,0,1.0,1.0,13.0,4.0,25.0,9.0,Eclipse,1.0,4.0,9.0,0.0,2.0,4.0,69778.15101999999
48788704,0.35700000000000004,3372.0,0.344,25.3043,7.591,12.2,,,301.95009500000003,-31.7579,48788704 b,4.748979108,524.2736643999999,5868415982.0,3.015818892,0.1,9.420029355,2.3,4488.596053,0.537977015,1,88.74321537,0.019346883999999998,2458486.44,1,0,1.0,-99.0,7.0,-99.0,14.0,-99.0,Transit,1.0,7.0,14.0,0.0,2.0,7.0,78550.4309275
392857778,0.876077777,5172.0,1.3609950000000002,232.03799999999998,10.448,12.609000000000002,,,218.6241423,-34.75226722,392857778 b,11.54849686,961.7697437999999,14314049285.0,21.564288,0.3,1019.610899,2.3,20961.098990000002,0.063285497,1,89.76021377,0.037455392000000004,2458495.796,1,0,2.0,1.0,23.0,2.0,46.0,3.0,Eclipse,1.0,2.0,3.0,0.0,2.0,2.0,104805.49495000001
336833921,1.47526,6832.0,1.714335,346.7020108,10.672,12.149000000000001,,,281.81303460000004,24.09598414,336833921 b,2.5804744,2154.274386,6270765190.0,12.876515,0.3,110.2176535,2.3,12671.54332,0.343780075,1,86.25207941,0.102553455,2458484.733,1,0,1.0,1.0,5.0,3.0,10.0,5.0,Eclipse,1.0,3.0,5.0,0.0,2.0,3.0,95036.5749
396293813,1.4958200000000001,6885.0,1.4835399999999999,180.3858885,8.595,9.515,,,313.76455560000005,3.434954694,396293813 b,1.5753930440000001,2375.1660190000002,4533674895.0,7.906994001,0.3,48.30126736,2.3,9065.690288,0.393360605,1,84.86374777,0.045212719000000005,2458485.318,1,0,1.0,1.0,4.0,3.0,8.0,7.0,Eclipse,1.0,3.0,7.0,0.0,2.0,3.0,67992.67716
348933214,1.2829611920000001,6398.0,2.13993,602.5016618,10.857999999999999,12.322000000000001,,,282.50240510000003,21.96744651,348933214 b,3.388761883,2106.7419440000003,7177885429.0,18.95825922,0.3,720.0138866000001,2.3,15867.475730000002,0.570779761,1,83.20302791,0.041003313,2458486.129,1,0,6.0,1.0,-99.0,2.0,-99.0,4.0,Eclipse,1.0,2.0,4.0,0.0,2.0,2.0,79337.37865000001
WASP-120,1.42,6450.0,1.9,437.0,9.877,11.0,-0.05,2.6,62.61635884,-45.89827668,WASP-120 b,3.6112705999999997,1926.4232329999998,7746415410.0,16.39413499,0.3,1574.780643,2.3,10602.30251,0.78,1,82.415,0.057999999999999996,2456779.4359999998,0,1,49.0,1.0,-99.0,3.0,-99.0,6.0,Eclipse,1.0,3.0,6.0,0.0,2.0,3.0,79517.26882499999
286580535,0.138,3077.0,0.1685,27.518184499999997,10.63,15.99,,,268.886566,16.816323999999998,286580535 b,3.7301662230000003,425.18139289999993,3639232470.0,2.353725371,0.1,6.264432234,2.3,2655.1101510000003,0.595024006,1,88.90206676,0.059466715999999996,2458485.79,1,0,1.0,-99.0,12.0,-99.0,24.0,-99.0,Transit,1.0,12.0,24.0,1.0,2.0,12.0,79653.30453000001
WASP-8,1.137666667,5600.0,0.976,87.76666667,8.086,9.845,0.17,4.0,359.900146,-35.03138995,WASP-8 b,8.158719667,947.9520139,12387518945.0,11.72681766,0.3,744.1143112000001,2.3,10648.3944,0.5,1,88.55,0.308133333,2458485.357,1,1,6.0,1.0,-99.0,3.0,-99.0,6.0,Eclipse,1.0,3.0,6.0,0.0,2.0,3.0,79862.958
WASP-70 A,1.107333333,5742.0,1.216666667,245.0,9.58,10.79,-0.006,9.5,315.4759755,-13.43327568,WASP-70 A b,3.7130203,1417.24005,7263439443.0,12.77294051,0.3,187.51172140000003,2.3,10734.913840000001,0.431,1,87.12,0.0,2455736.503,0,1,1.0,1.0,13.0,3.0,26.0,6.0,Eclipse,1.0,3.0,6.0,0.0,2.0,3.0,80511.85380000001
359675849,1.05241,5912.0,1.5751600000000001,64.37036832,6.379,7.94,,,280.7070378,57.86526987,359675849 b,5.945494992,1431.264357,9774284599.0,6.242013328,0.3,32.33771832,2.3,16109.412040000001,0.47683257799999995,1,86.93636273,0.043010937,2458490.336,1,0,1.0,2.0,3.0,5.0,4.0,9.0,Transit,1.0,3.0,4.0,0.0,2.0,3.0,120820.59030000001
115118525,0.895645,5334.97,0.819573,110.58542379999999,9.062999999999999,10.985999999999999,0.110301,,248.283948,43.761686600000004,115118525 b,15.80790511,690.8148087999999,17777041869.0,20.34906787,0.3,879.9054884999999,2.3,10741.42482,0.637395425,1,88.8289051,0.062923303,2458498.316,1,0,1.0,1.0,7.0,3.0,15.0,6.0,Eclipse,1.0,3.0,6.0,0.0,2.0,3.0,80560.68615
421883854,1.15496,6120.0,1.33979,182.4359909,9.052999999999999,10.776,,,239.94973149999998,-56.31456324,421883854 b,4.448567894,1482.01233,8309351098.0,11.37159705,0.3,88.77423021,2.3,9321.090753,0.733789331,1,85.27983546,0.137278612,2458486.883,1,0,1.0,1.0,4.0,4.0,8.0,7.0,Eclipse,1.0,4.0,7.0,0.0,2.0,4.0,93210.90753
231268312,1.07561,5912.0,1.90602,540.7244805,10.625,12.052,,,334.71174229999997,-52.11581041,231268312 b,2.977502162,1975.399375,6208942633.0,17.22082103,0.3,520.2726963,2.3,13063.58264,0.664604001,1,81.84233599,0.025199277000000003,2458486.776,1,0,5.0,1.0,-99.0,3.0,-99.0,5.0,Eclipse,1.0,3.0,5.0,0.0,2.0,3.0,97976.8698
319244836,0.96332601,5495.0,1.02538,461.86300000000006,11.56,13.247,,,351.48083199999996,-55.61083792,319244836 b,2.644229742,1427.024519,5529533996.0,16.54005152,0.3,442.00935830000003,2.3,9374.964915999999,0.029716736,1,89.7804046,0.018109099,2458486.728,1,0,3.0,1.0,48.0,3.0,-99.0,7.0,Eclipse,1.0,3.0,7.0,1.0,2.0,3.0,70312.23687
6077288,1.24301,6314.0,1.03084,71.84408036,7.519,8.867,,,200.09115769999997,-18.17176129,6077288 b,4.8310386,1288.914757,8996699035.0,5.262095367,0.3,24.2905918,2.3,9416.893492000001,0.457145896,1,87.91222464,0.027810404,2458485.764,1,0,1.0,2.0,4.0,14.0,7.0,27.0,Transit,1.0,4.0,7.0,0.0,2.0,4.0,94168.93492000001
HAT-P-19,0.841,4990.0,0.82,215.0,10.546,12.9005,0.23,8.8,9.51670435,34.71162085,HAT-P-19 b,4.008781,1031.859632,6974368112.0,12.42179438,0.3,92.80241125,2.3,8246.962145,0.40399999999999997,1,88.355,0.067,2455091.534,0,1,1.0,1.0,4.0,7.0,8.0,14.0,Transit,1.0,4.0,8.0,0.0,2.0,4.0,82469.62144999999
334854821,0.62648122,4010.0,0.645193,121.52278559999999,9.225,12.644,,,259.1124863,42.65643393,334854821 b,2.190101086,945.0027234999999,4225162718.0,8.687720984,0.3,56.9909287,2.3,6039.952179,0.329415452,1,87.99504988,0.020743998,2458485.671,1,0,1.0,1.0,6.0,10.0,11.0,19.0,Transit,1.0,6.0,11.0,1.0,2.0,6.0,90599.282685
384388709,1.39604,6641.0,1.6991900000000002,365.6500103,9.927,11.261,,,249.8950346,-78.71713423,384388709 b,2.7121109289999996,2069.437203,6364079063.0,13.19850134,0.3,115.5845175,2.3,13302.21258,0.278686589,1,87.03352114,0.07720357,2458485.893,1,0,1.0,1.0,6.0,3.0,11.0,5.0,Eclipse,1.0,3.0,5.0,0.0,2.0,3.0,99766.59435
260384178,1.166398895,5705.0,1.6335600000000001,316.302,10.479000000000001,11.957,0.01,,75.35492131,46.95720479999999,260384178 b,2.9820657269999997,1740.1747679999999,6385454587.0,13.40943747,0.3,119.10039809999999,2.3,11101.24005,0.649038754,1,83.36854659,0.035617171,2458487.4790000003,1,0,1.0,1.0,8.0,3.0,15.0,6.0,Eclipse,1.0,3.0,6.0,0.0,2.0,3.0,83259.300375
404584079,1.021142163,5723.0,1.66737,81.0812,7.907,9.568999999999999,,,335.9703581,16.61251854,404584079 b,4.0156266369999996,1632.892224,7448959281.0,7.500244837,0.3,44.1714185,2.3,16739.44137,0.228216088,1,87.96390136,0.03237013,2458488.4790000003,1,0,1.0,1.0,2.0,2.0,4.0,4.0,Transit,1.0,2.0,4.0,0.0,2.0,2.0,83697.20685
WASP-72,1.7986666669999998,6250.0,1.8433333330000001,340.0,9.617,10.24,-0.06,,41.0408495,-30.16912228,WASP-72 b,2.2167307000000003,2079.868079,6053736300.0,13.05824674,0.3,547.8096673,2.3,11181.23936,0.5,1,86.8,0.0,2458484.848,1,1,11.0,1.0,-99.0,3.0,-99.0,6.0,Eclipse,1.0,3.0,6.0,0.0,2.0,3.0,83859.2952
157854056,0.955757675,5466.0,1.01437,264.455,10.49,12.2,,,280.4596806,39.36337167,157854056 b,4.864784431,1153.732837,8280495235.0,15.6094995,0.3,335.0302616,2.3,9603.516214,0.53872462,1,87.36922151,0.034575121,2458484.912,1,0,1.0,1.0,18.0,3.0,35.0,7.0,Eclipse,1.0,3.0,7.0,0.0,2.0,3.0,72026.371605
273849585,1.26675,6619.0,2.5362,112.09430390000001,7.188,8.36,,,34.41281734,-62.73921188,273849585 b,3.958037524,2257.835355,7927110078.0,8.628182909,0.3,56.31239304,2.3,22474.16376,0.37300007399999996,1,85.23895595,0.0007515460000000001,2458484.794,1,0,1.0,1.0,2.0,2.0,4.0,3.0,Eclipse,1.0,2.0,3.0,0.0,2.0,2.0,112370.8188
