Star Name,Star Mass [Ms],Star Temperature [K],Star Radius [Rs],Star Distance [pc],Star log(g),Star H Mag,Star J Mag,Star K Mag,Star V Mag,Star W1 Mag,Star W2 Mag,Star W3 Mag,Star T Mag,Star Metallicity,Star RA,Star Dec,Planet Name,Planet Radius [Re],Planet Radius [Rj],Planet Mass [Me],Planet Mass [Mj],Planet Period [days],Planet Temperature [K],Planet Semi-major Axis [m],Planet Albedo,Molecular Weight,Transit Duration [s],Impact Parameter,Heat Redistribution Factor,FGS1_Flag,FGS2_Flag,FGS_Flag,Tier 1 Transits,Tier 1 Eclipses,Tier 2 Transits,Tier 2 Eclipses,Tier 3 Transits,Tier 3 Eclipses,Preferred Method,Tier 1 Observations,Tier 2 Observations,Tier 3 Observations,Max Tier
1185.01,1.04925,5997,1.73248,246.798,4.0041,9.066,9.358,8.998,10.527,8.969,9.011,9.035,9.94025,0,297.459433,34.829667,1185.01,5.07792,0.453022458,22.83293353,0.071840443,1.19573,2459.491989,3351517852,0.3,2.3,5648.4,0.5,1,0,0,0,4,6,55,52,110,104,Eclipse,6,52,104,1
119.01,0.780666667,5130,0.819657,66.6187,4.5453,8.125,8.539,8.032,10.07,7.972,8.045,7.982,9.2789,0,99.238421,-58.016153,119.01,1.98262,0.176877813,4.607470345,0.014496723,5.5411098,911.8534311,8441368190,0.3,2.3,8593.2,0.5,1,0,0,0,7,324,62,1723,121,3528,Transit,7,62,121,1
1184.01,0.7012,4534,0.692384,58.5946,4.60863,8.439,8.981,8.317,10.988,8.248,8.311,8.233,9.9469,0,272.20452,60.678785,1184.01,2.30502,0.205640464,6.045197358,0.019020318,5.7484316,744.9029719,8346543772,0.3,2.3,5907.6,0.5,1,0,0,0,5,413,58,2531,117,4980,Transit,5,58,117,1
1193.01,1.722,7505,1.87353,501.963,4.5,9.937,10.036,9.893,10.568,9.736,9.796,9.972,10.4813,0,301.41088,33.049205,1193.01,22.2948,1.989012251,1103.592785,3.472291218,2.22223,2397.069444,5975810916,0.3,2.3,8571.6,0.5,1,0,0,0,3,1,45,1,90,2,Eclipse,1,1,2,3
1194.01,0.82198,5323,0.992671,149.667,4.4073,9.42,9.791,9.34,11.302,9.302,9.368,9.284,10.4782,0,167.821481,69.964775,1194.01,8.88618,0.792773243,59.25270017,0.186429844,2.3106444,1381.781393,4793311139,0.3,2.3,4741.2,0.5,1,0,0,0,1,1,7,8,14,15,Transit,1,7,14,2
1196.01,1.408375,6689,2.05935,424.442,3.96198,9.551,9.734,9.557,10.922,9.283,9.267,9.377,10.4318,0,291.707693,17.808736,1196.01,15.6557,1.396710404,340.3416119,1.070834465,5.5376617,1708.437937,10271885675,0.3,2.3,9061.2,0.5,1,0,0,0,5,1,69,7,138,14,Eclipse,1,7,14,2
1195.01,0.80196,5246,3.6427,500.014,4.5,9.144,9.592,9.082,11.284,9.052,9.116,9.064,10.4717,0,291.12047,33.273702,1195.01,14.2359,1.270044114,177.117076,0.557272643,4.05135,2172.281332,6912638923,0.3,2.3,8640,0.5,1,0,0,0,10,2,124,13,249,25,Eclipse,2,13,25,2
1197.01,1.7796,7649,2.1241,405.634,4.03608,9.592,9.82,9.517,11.079,9.433,9.464,9.446,10.4247,0,293.26832,15.736136,1197.01,16.2166,1.446750636,404.8243856,1.273719961,4.5960377,2030.542108,9807454788,0.3,2.3,17078.4,0.5,1,0,0,0,2,1,23,2,46,4,Eclipse,1,2,4,2
1199.01,0.89868,5618,1.53552,248.427,4.06119,9.542,9.83,9.466,11.093,9.41,9.464,9.398,10.4221,0,166.880658,61.352572,1199.01,10.678,0.952628991,80.06654684,0.251917529,3.6714634,1531.429516,6723895498,0.3,2.3,7736.4,0.5,1,0,0,0,1,1,13,10,25,19,Eclipse,1,10,19,2
1215.01,0.5572,3693,0.518,34.6633,4.5,7.743,8.383,7.525,12.314,7.346,7.32,7.252,10.42,0,146.87585,-77.296816,1215.01,0.879419,0.078456643,0.623574966,0.001961986,1.2124484,916.0574296,2739296272,0.3,2.3,3484.24884,0.5,1,0,0,0,5,1083,66,7249,131,14432,Transit,5,66,131,1
1224.01,0.4368,3392,0.404403,37.3312,4.82262,9.405,10.018,9.134,13.95,9.036,8.89,8.758,11.556,0,37.197836,-80.899105,1224.01,2.1832235,0.19477449,5.479912013,0.017241731,4.1782736,545.8054511,5762601491,0.1,2.3,6250.15692,0.5,1,0,0,0,2,572,29,4185,58,7184,Transit,2,29,58,1
1232.01,1.0045,5818,1.09597,328.604,4.37966,10.77,11.081,10.697,12.68,10.662,10.714,10.712,11.7835,0,116.501399,-61.879794,1232.01,10.759,0.959855339,81.0834519,0.25511707,14.2545346,836.8195784,17237666315,0.3,2.3,17906.4,0.5,1,0,0,0,1,16,17,133,33,262,Transit,1,17,33,2
1229.01,1.068025,6028.84,1.98893,254.584,4.5,9.898,10.152,9.784,11.321,9.772,9.809,9.732,10.779,0,74.130396,-74.920333,1229.01,21.6314984,1.929836345,1027.337611,3.23236561,31.8132264,884.8007574,30046374619,0.3,2.3,40524.17904,0.5,1,0,0,0,5,1,31,4,59,7,Eclipse,1,4,7,2
1227.01,0.304071429,3055,0.44128,100.641,4.78929,11.312,11.89,11.034,16.999,10.887,10.649,10.516,13.802,0,186.767363,-72.45185,1227.01,6.5448325,0.58389185,35.07588004,0.110361061,27.363343,291.5436503,17877128774,0.1,2.3,14904.3924,0.5,1,1,0,1,2,52783,35,565166,70,1461696,Transit,2,35,70,1
124.01,0.82718,5343,4.09498,809.252,4.5,9.885,10.331,9.799,11.848,9.737,9.776,9.708,11.1311,0,66.58263,-67.806354,124.01,21.2705,1.897630169,985.8361349,3.101787362,1.8428078,3034.490871,4130917266,0.3,2.3,5216.4,0.5,1,0,0,0,67,1,961,4,1931,9,Eclipse,1,4,9,2
1234.01,0.4572,3443,0.411471,104.912,4.81617,11.566,12.174,11.328,16.27,11.135,11.007,10.698,13.7991,0,290.57223,26.319493,1234.01,5.1936764,0.46334957,23.74908902,0.074722991,2.2645386,680.2208347,3889391731,0.1,2.3,13749.73236,0.5,1,1,0,1,1,14,10,100,21,206,Transit,1,10,21,2
1238.01,0.60742,3853,0.62326,70.7145,4.63168,9.348,10.039,9.184,12.796,9.106,9.139,9.037,11.2582,0,201.382339,68.836068,1238.01,2.36106,0.210640027,6.297447207,0.019813985,3.2947591,740.5351659,5489994812,0.3,2.3,5958,0.5,1,0,0,0,6,341,87,2255,176,4547,Transit,6,87,176,1
1242.01,0.6637,4255,0.711609,110.015,4.55641,9.903,10.53,9.772,12.777,9.696,9.76,9.696,11.598,0,248.553295,60.195927,1242.01,2.0605,0.183825813,4.921072049,0.015483424,0.3814849,1766.582729,1343286453,0.3,2.3,2034,0.5,1,0,0,0,10,45,154,388,313,775,Transit,10,154,313,1
1245.01,0.5568,3692,0.524555,80.0982,4.71598,10.222,10.863,10.013,14.37,9.908,9.86,9.758,12.1819,0,283.53553,69.633534,1245.01,2.36747,0.21121189,6.326300196,0.019904766,4.8204512,619.5347587,6873078909,0.1,2.3,6321.6,0.5,1,1,0,1,9,1229,126,8501,255,16753,Transit,9,126,255,1
1243.01,0.4756,3489,0.490729,43.1865,4.74553,9.093,9.731,8.878,13.427,8.719,8.648,8.546,11.1966,0,135.732641,71.636416,1243.01,2.1961507,0.195927779,5.540072686,0.017431018,4.6595169,587.9704012,6375305542,0.1,2.3,3244.25556,0.5,1,0,0,0,7,1078,87,7946,173,13976,Transit,7,87,173,1
1248.01,0.79702,5227,0.874131,168.735,4.50479,9.939,10.365,9.87,11.806,9.854,9.913,9.823,11.1153,0,259.023592,63.105607,1248.01,6.7138689,0.598972294,36.60434668,0.115170154,4.3601536,1035.690712,7244649738,0.3,2.3,8152.81452,0.5,1,0,0,0,1,7,15,63,29,124,Transit,1,15,29,2
1249.01,0.85578,5453,0.999576,139.49,4.41707,9.204,9.536,9.126,11.089,9.093,9.149,9.06,10.2108,0,200.561576,66.308533,1249.01,3.19898,0.285394371,10.35887063,0.032592652,13.0791729,791.6947142,15430050908,0.3,2.3,10540.8,0.5,1,0,0,0,10,613,110,3788,220,7836,Transit,10,110,220,1
1251.01,0.80898,5273,0.942541,185.952,4.5,9.629,9.925,9.54,11.513,9.523,9.546,9.489,10.6479,0,273.529238,62.858243,1251.01,10.0859,0.899805276,73.08423257,0.229948711,5.9630544,974.9824438,8970532761,0.3,2.3,10623.6,0.5,1,0,0,0,1,2,6,19,12,38,Transit,1,6,12,2
1258.01,1.1275,6124,1.49192,154.944,4.15391,8.378,8.589,8.35,9.634,8.274,8.315,8.282,9.13619,0,209.484313,79.583322,1258.01,3.62419,0.323329131,13.05414282,0.041072927,10.2613222,1124.835127,14389118656,0.3,2.3,17546.4,0.5,1,0,0,0,9,109,64,570,124,1104,Transit,9,64,124,1
1261.01,1.02425,5897,1.01,199.964,4.45922,9.699,9.98,9.602,11.207,9.518,9.546,9.477,10.6965,0,268.016064,53.730699,1261.01,3.8092663,0.339840561,14.22728316,0.044764039,18.0574016,750.0793114,20312589393,0.3,2.3,12931.8372,0.5,1,0,0,0,10,851,130,5745,258,11683,Transit,10,130,258,1
1260.03,0.6595,4225,0.693431,73.5977,4.5756,9.105,9.698,8.95,11.922,8.891,8.964,8.88,10.8116,0,157.144071,65.854199,1260.03,3.8319135,0.341861012,14.37083663,0.045215709,49.825166,363.8009754,34506207553,0.1,2.3,13937.39136,0.5,1,0,0,0,5,44877,50,284719,101,719510,Transit,5,50,101,1
1256.01,0.272057143,2972,0.156193,22.97029574,5.15741,10.966,11.55,10.69,17.2,10.27289378,10.05652418,9.763738847,13.5608,0,301.346363,38.228325,1256.01,4.087988,0.364706488,15.99401219,0.05032279,1.0332441,512.3768416,1938868974,0.1,2.3,13686.42096,0.5,1,1,0,1,1,2,1,13,1,23,Transit,1,1,1,3
1263.01,0.7764,5098,0.818229,46.5539,4.54682,7.203,7.636,7.102,9.358,6.919,7.066,7.032,8.5325,0,309.353641,22.654366,1263.01,1.35281,0.120689832,2.397005685,0.007541823,1.0228925,1591.528668,2731754282,0.3,2.3,4161.6,0.5,1,0,0,0,6,78,56,535,111,1045,Transit,6,56,111,1
1264.01,0.768666667,5040,0.974457,141.755,4.38482,9.258,9.648,9.106,11.471,8.958,9.034,9.004,10.634,0,287.242092,57.344126,1264.01,7.84317,0.699721963,47.65324273,0.149933869,2.7441672,1237.808513,5256695929,0.3,2.3,5104.8,0.5,1,0,0,0,1,2,10,16,20,32,Transit,1,10,20,2
1272.01,0.7616,4987,0.809032,137.572,4.53859,9.793,10.218,9.701,11.758,9.632,9.698,9.613,11.0244,0,199.196204,49.861059,1272.01,4.5947,0.409912383,19.20589987,0.060428519,3.3159772,1049.378118,5945336812,0.3,2.3,5378.4,0.5,1,0,0,0,2,25,34,214,69,413,Transit,2,34,69,1
1274.01,0.7212,4684,0.80494,178.141,4.49986,10.505,10.997,10.322,12.784,10.321,10.398,10.313,11.8994,0,254.816154,65.747438,1274.01,9.38964,0.837689013,65.01904841,0.204572804,19.3203478,587.0908053,18904055932,0.1,2.3,15174,0.5,1,0,0,0,1,60,11,398,23,790,Transit,1,11,23,2
1275.01,0.87268,5518,0.824734,138.591,4.59176,9.553,9.921,9.484,11.234,9.392,9.428,9.347,10.5954,0,320.201905,28.055829,1275.01,4.2917226,0.382882503,17.28542161,0.054386019,11.3246821,761.0074738,14108975570,0.3,2.3,21493.48896,0.5,1,0,0,0,2,92,19,529,38,1114,Transit,2,19,38,2
1279.01,0.86202,5477,0.840608,107.055,4.5707,8.968,9.334,8.887,10.714,8.836,8.877,8.83,9.99454,0,185.062873,56.201409,1279.01,3.09223,0.275870757,9.770230012,0.030740581,9.6142606,807.0171551,12598229086,0.3,2.3,10296,0.5,1,0,0,0,5,267,50,1614,99,3299,Transit,5,50,99,1
1277.02,0.87944,5544,0.857648,100.772,4.5609,8.784,9.14,8.725,10.366,8.671,8.726,8.676,9.76775,0,172.747799,66.796529,1277.02,2.61253,0.233074716,7.423263376,0.023356199,14.856058,711.339595,16951088447,0.3,2.3,13230,0.5,1,0,0,0,8,1037,74,5910,145,11232,Transit,8,74,145,1
128.01,1.086875,6059,1.12777,68.4727,4.3867,7.018,7.311,6.932,8.44,6.834,6.873,6.885,7.9849,0,79.520938,-80.964384,128.01,2.16127,0.192815926,5.377744698,0.016920277,4.9404783,1242.109098,8731703725,0.3,2.3,6958.8,0.5,1,0,0,0,8,156,59,784,113,1503,Transit,8,59,113,1
1280.01,0.718666667,4665,0.746003,92.4381,4.56182,9.181,9.682,9.107,11.5833,9.063351106,8.953983101,8.799660792,10.6355,0,291.465322,61.776153,1280.01,3.21431,0.286762024,10.45604267,0.032898389,9.692636,708.8281464,11921481531,0.1,2.3,9982.8,0.5,1,0,0,0,4,298,42,1856,84,3660,Transit,4,42,84,1
1286.01,1.3705,6588,1.56661,278.771,4.1855,9.467,9.684,9.401,10.599,9.352,9.379,9.221,10.1653,0,310.953619,59.576628,1286.01,5.32912,0.475433059,24.82105911,0.078095786,0.616694,3064.307965,2356130219,0.3,2.3,2739.6,0.5,1,0,0,0,4,5,61,51,121,102,Eclipse,5,51,102,1
1284.01,0.6077,3855,0.560391,110.246,4.68499,10.708,11.296,10.497,14.182,10.395,10.361,10.298,12.5313,0,311.513651,56.86715,1284.01,2.558112,0.228219859,7.181801454,0.022596474,1.283251,961.9503755,2928401454,0.3,2.3,7244.1396,0.5,1,1,0,1,5,76,70,622,143,1273,Transit,5,70,143,1
1285.01,0.4904,3526,0.53023,41.9934,4.71105,8.835,9.488,8.577,13.152,8.456,8.437,8.245,10.9313,0,316.86724,46.865373,1285.01,1.866263,0.166497119,4.138932165,0.013022537,1.2284388,899.9940898,2648168598,0.3,2.3,6908.44248,0.5,1,0,0,0,3,44,29,292,57,555,Transit,3,29,57,1
1291.01,1.193125,6229,1.8109,428.123,4.00146,10.114,10.345,10.083,11.516,10.031,10.077,9.981,10.8722,0,245.818009,62.925121,1291.01,5.05452,0.450934846,22.64773394,0.07125774,7.16199,1407.693562,11537478804,0.3,2.3,27604.8,0.5,1,0,0,0,10,55,115,406,227,798,Transit,10,115,227,1
1289.01,0.4584,3446,0.38621,89.21544,4.83941,10.972,11.518,10.754,15.73,10.525,10.388,10.104,12.9984,0,307.210941,33.413959,1289.01,2.2014886,0.196403995,5.564914233,0.017509178,0.581322,974.2015046,1572361868,0.3,2.3,4774.02372,0.5,1,1,0,1,5,54,81,469,163,921,Transit,5,81,163,1
1295.01,1.32625,6470,1.59715,388.227,4.15195,10.123,10.341,10.08,11.303,10.072,10.091,10.088,10.7973,0,256.672203,67.871503,1295.01,14.9685779,1.33540937,261.3479608,0.822292644,3.1968838,1765.355075,6980494035,0.3,2.3,13512.13092,0.5,1,0,0,0,1,1,18,3,35,5,Eclipse,1,3,5,2
1301.01,0.734133333,4781,0.731699,90.8693,4.59589,9.136,9.676,9.044,11.337,9.004,9.056,8.995,10.5216,0,275.862543,71.581748,1301.01,2.5856853,0.230679788,7.304148876,0.022981422,6.0964074,785.7769349,8813886014,0.3,2.3,8507.8674,0.5,1,0,0,0,6,349,66,2191,131,4518,Transit,6,66,131,1
1294.01,0.9312,5714,1.58143,332.648,4.04857,10.012,10.337,9.964,11.314,9.925,9.974,9.827,10.9458,0,223.092641,70.476557,1294.01,9.43435,0.841677778,65.53151174,0.206185194,3.9152737,1538.055968,7102025074,0.3,2.3,9223.2,0.5,1,0,0,0,2,3,28,25,57,52,Eclipse,3,25,52,1
1297.01,1.2325,6292,1.3721,283.32,4.5,9.893,10.132,9.803,11.019,9.818,9.854,9.79,10.9873,0,195.821133,67.823436,1297.01,14.8838,1.32784598,251.601635,0.791627274,3.93034,1503.63302,7817637303,0.3,2.3,13201.2,0.5,1,0,0,0,1,1,10,2,19,4,Eclipse,1,2,4,2
1313.01,1.6292,7273,1.7904,303.313,4.5,9.202,9.348,9.187,9.846,8.998,9.039,9.47,9.6996,0,303.824831,36.651807,1313.01,6.24412,0.557064032,32.35676734,0.101805775,0.61944,3508.552073,2503326088,0.3,2.3,5695.2,0.5,1,0,0,0,1,2,19,16,38,33,Eclipse,2,16,33,2
1310.01,1.0345,5938,1.32298,247.975,4.22999,9.592,9.965,9.545,11.16,9.297,9.306,9.374,10.5742,0,300.83864,53.29562,1310.01,11.8862,1.06041756,95.77189259,0.301332073,2.6796,1630.071098,5712373624,0.3,2.3,9975.6,0.5,1,0,0,0,1,1,5,3,9,6,Eclipse,1,3,6,2
1303.01,1.486375,6897,2.29289,387.708,3.89339,9.294,9.463,9.261,10.262,9.202,9.216,9.155,9.87278,0,301.717674,45.499227,1303.01,18.4825,1.648901041,665.3191565,2.093328169,1.56029,2809.938291,4494756214,0.3,2.3,9903.6,0.5,1,0,0,0,3,1,33,1,66,1,Eclipse,1,1,1,3
1312.01,1.268125,6349,1.85543,316.176,4.00155,9.33,9.594,9.307,10.591,9.29,9.322,9.279,10.1098,0,301.562631,52.164181,1312.01,12.8076,1.142619504,109.1685684,0.343482729,11.0765119,1243.181057,15746444054,0.3,2.3,16891.2,0.5,1,0,0,0,1,2,12,17,23,33,Transit,1,12,23,2
1321.01,2.600230769,9067,5.60886,1139.32,4.5,9.576,9.626,9.516,10.405,9.496,9.521,9.437,10.0849,0,313.536475,37.789356,1321.01,20.5525,1.833574389,903.2926663,2.842076566,1.19888,5746.567096,4543399250,0.3,2.3,5608.8,0.5,1,0,0,0,34,1,452,6,907,11,Eclipse,1,6,11,2
1316.01,1.3583275,6555.54,2.34997,434.962,3.82948,9.586,9.804,9.575,10.73,9.515,9.576,9.367,10.3332,0,307.016647,39.87713,1316.01,8.57193,0.764737687,55.67129732,0.17516149,3.80509,2039.163384,7902622697,0.3,2.3,12049.2,0.5,1,0,0,0,4,5,51,40,100,80,Eclipse,5,40,80,1
1314.01,0.784,5155,2.71699,285.36,4.5,8.673,9.098,8.555,10.75,8.472,8.547,8.549,9.90482,0,317.7479,43.551895,1314.01,7.79276,0.695224676,47.14141456,0.148323478,2.63999,2134.456813,5156638295,0.3,2.3,10166.4,0.5,1,0,0,0,5,3,53,23,104,45,Eclipse,3,23,45,1
1325.01,0.678133333,4361,0.668952,52.4946,4.61979,8.379,8.959,8.192,11.033,8.139,8.215,8.126,9.9809,0,322.92657,41.797465,1325.01,2.27684,0.203126409,5.91558498,0.018612512,1.07922,1236.789647,2706272233,0.3,2.3,8614.8,0.5,1,0,0,0,1,10,12,70,23,133,Transit,1,12,23,2
1343.01,2.94392,9622,1.65084,400.034,4.39218,9.74,9.747,9.674,10.157,9.587,9.618,9.743,10.0062,0,317.575459,48.464282,1343.01,4.06282,0.362461146,15.83448016,0.049820846,3.40304,2288.807558,9493211676,0.3,2.3,18108,0.5,1,0,0,0,4,37,46,277,91,549,Transit,4,46,91,1
1329.01,1.7348,7537,1.77104,398.627,4.18291,9.862,9.926,9.801,10.549,9.731,9.744,9.733,10.2835,0,327.480039,44.08006,1329.01,7.3626,0.656848306,42.7738683,0.13458164,2.01976,2413.270454,5620946391,0.3,2.3,12218.4,0.5,1,0,0,0,2,3,20,26,40,52,Transit,2,20,40,2
1331.01,1.339,6504,3.81133,402.661,3.40075,8.304,8.466,8.333,9.623,7.977,8.02,8.016,9.08409,0,323.548627,50.481445,1331.01,12.1711,1.08583468,99.71564723,0.313740513,2.65646,2911.314161,6189499141,0.3,2.3,8910,0.5,1,0,0,0,3,1,31,8,60,16,Eclipse,1,8,16,2
133.01,0.66734,4281,0.650533,48.6326,4.6376,8.286,8.889,8.122,11.551,8.096,8.133,8.071,9.9762,0,354.397374,-58.955078,133.01,2.2043502,0.196659291,5.578231562,0.017551079,8.1992272,650.2573925,10402972737,0.1,2.3,8027.60184,0.5,1,0,0,0,5,715,42,4050,83,7158,Transit,5,42,83,1
1346.02,0.758666667,4965,0.784109,115.45,4.5626,9.459,9.909,9.383,11.693,9.325,9.377,9.304,10.7261,0,256.622675,68.843303,1346.02,2.5235818,0.225139275,7.028585083,0.022114402,1.7622537,1270.606135,3895732088,0.3,2.3,3160.69596,0.5,1,0,0,0,9,102,127,910,255,1815,Transit,9,127,255,1
1346.01,0.758666667,4965,0.784109,115.45,4.5626,9.459,9.909,9.383,11.693,9.325,9.377,9.304,10.7261,0,256.622675,68.843303,1346.01,2.7049797,0.24132254,7.83347842,0.024646879,5.5025577,869.318436,8322488402,0.3,2.3,11415.96288,0.5,1,0,0,0,5,217,62,1564,124,2944,Transit,5,62,124,1
1345.01,0.7828,5146,4.88388,788.93,4.5,9.526,9.976,9.416,11.395,9.382,9.451,9.347,10.8049,0,238.031812,74.406742,1345.01,16.9325,1.510619066,487.1264318,1.532671157,8.47134,1937.28963,11212732847,0.3,2.3,25160.4,0.5,1,0,0,0,68,2,676,15,1340,30,Eclipse,2,15,30,2
1350.01,1.305625,6415,3.39292,598.635,3.48785,9.567,9.792,9.475,11.028,9.427,9.445,9.443,10.3589,0,305.395161,56.462656,1350.01,17.4013,1.552442672,541.0211088,1.702242775,5.5402372,2129.474259,10018857184,0.3,2.3,27766.8,0.5,1,0,0,0,12,1,114,3,223,7,Eclipse,1,3,7,2
1353.01,2.97416,9706,1.87115,464.209,4.2883,9.807,9.88,9.786,10.246,9.776,9.814,9.785,10.1503,0,313.885156,46.502085,1353.01,8.69525,0.77573958,57.07673439,0.17958349,4.4350026,2246.487612,11365201921,0.3,2.3,6796.8,0.5,1,0,0,0,2,8,29,65,58,129,Transit,2,29,58,1
1364.01,2.93528,9598,3.22588,595.288,3.80994,9.005,9.024,8.982,9.24,8.954,8.977,8.96,9.2118,0,293.44357,53.464527,1364.01,9.60123,0.85656584,67.44428026,0.212203437,1.7753641,3966.4523,6146123203,0.3,2.3,7293.6,0.5,1,0,0,0,3,4,33,31,66,61,Eclipse,4,31,61,1
1352.01,1.43275,6754,1.9254,315.0431,4.5,9.423,9.679,9.361,10.97,9.278,9.313,9.288,10.4209,0,334.738559,61.148988,1352.01,14.6325,1.305426457,222.711421,0.700728495,5.29625,1688.126931,10028336952,0.3,2.3,11052,0.5,1,0,0,0,2,1,18,4,35,8,Eclipse,1,4,8,2
1361.01,1.54375,7050,1.6635,339.994,4.18859,9.696,9.832,9.651,10.42,9.449,9.461,9.422,10.2202,0,320.829517,52.8147,1361.01,12.119751,1.081253621,99.00484394,0.311504075,2.2374051,2155.878443,5788266700,0.3,2.3,12373.65756,0.5,1,0,0,0,1,1,5,3,10,5,Eclipse,1,3,5,2
1382.01,1.594,7184,1.8807,285.666,4.09544,9.053,9.165,9.032,10.111,8.976,8.985,8.93,9.62426,0,329.05345,55.740977,1382.01,10.8884,0.971399654,82.70798913,0.260228436,0.44482,3980.931621,1992869086,0.3,2.3,3808.8,0.5,1,0,0,0,1,1,5,2,10,3,Eclipse,1,2,3,3
1381.01,3.07136,9976,2.62216,737.108,4.00729,10.007,10.059,9.985,10.548,9.948,9.968,9.835,10.379,0,318.784961,44.899679,1381.01,12.927,1.153271677,111.0591368,0.349431122,6.5602603,2386.118512,14913654690,0.3,2.3,12427.2,0.5,1,0,0,0,2,4,24,31,48,62,Transit,2,24,48,1
1387.01,1.9104,7976,1.78185,239.688,4.21985,8.501,8.515,8.442,9.167,8.327,8.346,8.373,8.95861,0,341.518718,55.162935,1387.01,3.89595,0.347573976,14.77674382,0.046492835,0.78381,3455.926662,3088221417,0.3,2.3,5194.8,0.5,1,0,0,0,4,11,42,89,83,177,Transit,4,42,83,1
1368.01,0.9336,5717,1.72267,158.181,3.97426,8.15,8.445,8.081,9.784,8.019,8.087,8.022,9.1384,0,317.966114,43.592849,1368.01,2.95064,0.263238922,9.1213072,0.028698842,1.25562,2345.440799,3330316877,0.3,2.3,8294.4,0.5,1,0,0,0,8,20,76,138,150,272,Transit,8,76,150,1
1390.01,1.718,7495,2.50378,523.373,3.87892,9.743,9.882,9.706,10.62,9.672,9.706,9.884,10.3093,0,323.86462,51.323577,1390.01,8.74081,0.779804178,57.59596658,0.181217177,2.63725,2614.870667,6693219196,0.3,2.3,10332,0.5,1,0,0,0,4,5,45,40,90,80,Eclipse,5,40,80,1
1392.01,2.098307692,8342,2.6541,594.193,3.9041,9.831,9.937,9.82,10.782,9.781,9.808,9.973,10.399,0,322.892141,50.320713,1392.01,8.48351,0.75684937,54.66360396,0.171990932,2.86876,2818.084506,7567382091,0.3,2.3,8719.2,0.5,1,0,0,0,5,8,61,71,123,140,Transit,5,61,123,1
1391.01,0.80456,5256,0.794852,115.746,4.59125,9.311,9.786,9.251,11.141,9.196,9.247,9.188,10.4602,0,343.635061,54.161814,1391.01,2.54653,0.22718658,7.13041015,0.022434779,2.72687,1159.450097,5314824102,0.3,2.3,8881.2,0.5,1,0,0,0,4,69,51,559,103,1090,Transit,4,51,103,1
139.01,0.684,4405,0.700727,42.4061,4.58582,7.773,8.371,7.64,10.55,7.57,7.653,7.58,9.3636,0,336.402414,-34.909713,139.01,3.0794062,0.274726692,9.711457102,0.030555661,11.0708037,625.7086743,12813406224,0.1,2.3,9057.89988,0.5,1,0,0,0,2,258,15,1258,28,2152,Transit,2,15,28,2
1398.01,2.94428,9623,4.57861,648.398,3.50577,8.531,8.488,8.51,8.68,8.49,8.531,8.52,8.6291,0,341.386298,48.161556,1398.01,12.8821,1.14926596,110.3107443,0.347076416,6.5560894,3063.613385,14698829143,0.3,2.3,9633.6,0.5,1,0,0,0,5,5,47,39,93,76,Eclipse,5,39,76,1
1400.01,1.0525,6004,1.62226,370.791,4.06315,10.102,10.365,10.044,11.55,10.012,10.055,10.009,10.938,0,287.025089,66.290697,1400.01,11.8401,1.056304787,95.13374907,0.299324249,5.48923,1432.940662,9267048751,0.3,2.3,11844,0.5,1,0,0,0,1,2,17,16,34,33,Eclipse,2,16,33,2
1396.01,0.724133333,4706,0.95503,102.931,4.35425,8.861,9.414,8.794,11.631,8.699,8.758,8.614,10.3217,0,337.8341,53.796052,1396.01,6.35126,0.566622439,33.32555226,0.104853914,3.99307,1019.819125,6617144060,0.3,2.3,17218.8,0.5,1,0,0,0,1,2,4,13,8,26,Transit,1,4,8,2
1408.01,1.37275,6594,1.48504,139.484,4.23289,8.141,8.365,8.078,9.27,8.026,8.07,8.052,8.82374,0,313.511047,72.580646,1408.01,7.84974,0.7003081,47.71994995,0.150143754,4.4247132,1547.839248,8769611660,0.3,2.3,4075.2,0.5,1,0,0,0,1,3,13,22,26,43,Transit,1,13,26,2
1409.01,1.12,6112,2.74,83.2324,4.5,7.516,7.805,7.451,8.87,7.327,7.438,7.428,8.3764,0,339.815915,33.889459,1409.01,15.2763,1.362862544,296.7246314,0.933600097,4.7182888,1973.311151,8553072400,0.3,2.3,14565.6,0.5,1,0,0,0,2,1,4,1,7,1,Eclipse,1,1,1,3
1410.01,0.6976,4507,0.778749,72.7512,4.50653,8.705,9.251,8.577,11.111,8.493,8.581,8.522,10.1917,0,334.882849,42.560314,1410.01,3.43106,0.306099197,11.82995261,0.037221193,1.2168732,1318.77764,2959548779,0.3,2.3,3096,0.5,1,0,0,0,2,9,24,72,48,143,Transit,2,24,48,1
1415.01,1.289375,6383,1.41048,112.152,4.24518,7.739,7.909,7.71,8.86,7.634,7.691,7.679,8.39816,0,219.037047,42.378458,1415.01,4.7835825,0.42676338,20.50339567,0.064510897,14.4193583,995.2478437,18877747153,0.3,2.3,18588.85524,0.5,1,0,0,0,3,47,17,172,33,336,Transit,3,17,33,2
1416.01,0.756133333,4946,0.801873,55.0135,4.53834,7.815,8.266,7.708,9.91,7.645,7.739,7.686,9.0739,0,216.923489,41.952986,1416.01,1.50924,0.134645606,2.974213477,0.009357922,1.0697611,1512.561457,2789868862,0.3,2.3,4953.6,0.5,1,0,0,0,6,63,57,451,112,884,Transit,6,57,112,1
