Star Name,Star Mass [Ms],Star Mass Error Lower [Ms],Star Mass Error Upper [Ms],Star Temperature [K],Star Temperature Error Lower [K],Star Temperature Error Upper [K],Star Radius [Rs],Star Radius Error Lower [Rs],Star Radius Error Upper [Rs],Star Distance [pc],Star Distance Error Lower [pc],Star Distance Error Upper [pc],Star log(g),Star log(g) Error Lower,Star log(g) Error Upper,Gaia ID,Star H Mag,Star J Mag,Star K Mag,Star V Mag,Star Gaia Mag,Star W1 Mag,Star W2 Mag,Star W3 Mag,Star W4 Mag,Star T Mag,Star Metallicity,Star Metallicity Error Lower,Star Metallicity Error Upper,Metallicity Ratio,Star Age [Gyr],Star Age Error Lower [Gyr],Star Age Error Upper [Gyr],Star Spectral Type,Star RA,Star Dec,Planet Name,Planet Radius [Re],Planet Radius Error Upper [Re],Planet Radius Error Lower [Re],Planet Radius [Rj],Planet Radius Error Upper [Rj],Planet Radius Error Lower [Rj],Planet Mass [Me],Planet Mass Error Upper [Me],Planet Mass Error Lower [Me],Planet Mass [Mj],Planet Mass Error Upper [Mj],Planet Mass Error Lower [Mj],Mass Flag,RV Flag,RV Amplitude [m/s],Planet Period [days],Planet Period Error Lower [days],Planet Period Error Upper [days],Planet Temperature [K],Transit Temperature [K],Eclipse Temperature [K],Planet Semi-major Axis [AU],Planet Semi-major Axis [m],Planet-Star Separation Transit [m],Planet-Star Separation Eclipse [m],Planet Albedo,Molecular Weight,Transit Duration [s],Impact Parameter,Heat Redistribution Factor,Inclination,Inclination Error Upper,Inclination Error Lower,Eccentricity,Eccentricity Error Upper,Eccentricity Error Lower,Eccentricity Flag,Periastron,Periastron Error Upper,Periastron Error Lower,Transit Mid Time [JD - 2450000],Transit Mid Time Error Upper [days],Transit Mid Time Error Lower [days],Transit Mid Time Flag,Eclipse Mid Time [JD - 2450000],Eclipse Duration [s],Transit Flag,Transit Depth [%],Transit Depth Error Upper [%],Transit Depth Error Lower [%],"Known (Y=1,N=0)",Discovery Year,FGS1_Flag,FGS2_Flag,FGS_Flag,Tier 1 Transits,Tier 1 Eclipses,Tier 2 Transits,Tier 2 Eclipses,Tier 3 Transits,Tier 3 Eclipses,Preferred Method,Tier 1 Observations,Tier 2 Observations,Tier 3 Observations,Max Tier
Qatar-3,1.15,-0.06,0.06,6007.0,-52.0,52.0,1.27,-0.14,0.14,735.601,-30.723,33.463,4.29,-0.08,0.08,Gaia DR2 2878641361300809856,11.272,11.601,11.219,12.929,12.8203,11.137,11.166,11.26,9.275,0,-0.041,-0.081,0.081,[Fe/H],0.31,-0.001,0.001,G0 V,359.1519716,36.2129562,Qatar-3 b,12.285042881108794,1.5692573023314156,-1.5692573023314156,1.096,0.14,-0.14,1369.8404324230482,149.37935109949714,-149.37935109949714,4.31,0.47,-0.47,0,1,587.0,2.5079204,,,1622.5360694219064,1622.5360694219064,1622.5360694219064,0.0378760980974835,5662476665.573783,5662476665.573783,5662476665.573783,0.3,2.3,11160.48847014874,0.35,1,86.8,-2.0,2.0,0.0,,,0,,,,7302.453003999777,0.0001,-0.0001,0,7303.706964199777,11160.48847014874,1,0.789,0.032,-0.032,1,2017,1,0,1,511.0,6.0,7543.0,39.0,15018.0,77.0,Eclipse,6.0,39.0,77.0,1
Qatar-4,0.9,-0.05,0.05,5215.0,-50.0,50.0,0.85,-0.06,0.06,329.036,-2.843,2.891,4.53,-0.06,0.06,Gaia DR2 385697172809355392,11.631,12.03,11.519,13.574,13.4114,11.446,11.503,11.186,8.756,0,0.103,-0.081,0.081,[Fe/H],0.17,-0.01,0.01,K1 V,4.859275,44.0275965,Qatar-4 b,12.722193129615402,1.2329878804032548,-1.2329878804032548,1.135,0.11,-0.11,1938.753280227516,171.62733956112442,-171.62733956112442,6.1,0.54,-0.54,0,1,1087.0,1.8053564,,,1339.444729876789,1339.444729876789,1339.444729876789,0.0280357980880142,4191351814.158134,4191351814.158134,4191351814.158134,0.3,2.3,7702.785844656002,0.31,1,87.5,-1.6,1.6,0.0,,,0,,,,7637.773610000033,0.00046,-0.00046,0,7638.676288200033,7702.785844656002,1,1.902,0.083,-0.083,1,2017,1,0,1,159.0,1.0,2338.0,6.0,4708.0,12.0,Eclipse,1.0,6.0,12.0,2
Qatar-2,0.74,-0.02,0.02,4645.0,-50.0,50.0,0.78,-0.01,0.01,181.374,-1.203,1.218,4.53,-0.01,0.01,Gaia DR2 3620030644476623616,10.794,11.35,10.619,13.443,13.0276,10.563,10.642,10.533,8.6,0,0.02,-0.08,0.08,[m/H],5.0,,,,207.6554928,-6.8040714,Qatar-2 b,14.056061836597106,0.1457167495022028,-0.1457167495022028,1.254,0.013,-0.013,783.7648506624681,19.70536120886984,-19.70536120886984,2.466,0.062,-0.062,0,1,560.9,1.33711647,-2.6e-07,2.6e-07,1305.0497787444583,1305.0497787444583,1305.0497787444583,0.0215004154883365,3214312115.506316,3214312115.506316,3214312115.506316,0.3,2.3,7262.125982228765,0.115,1,86.12,-0.08,0.08,0.0,,,0,,,,5624.267095999792,8.7e-05,-8.7e-05,0,5624.935654234792,7262.125982228765,1,3.3335,0.0041,-0.004,1,2011,0,0,0,5.0,1.0,62.0,1.0,125.0,2.0,Eclipse,1.0,1.0,2.0,3
Qatar-7,1.41,-0.03,0.03,6387.0,-38.0,38.0,1.56,-0.02,0.02,705.981,-24.305,26.066,4.2,-0.03,0.03,Gaia DR2 2878923523472328704,11.599,11.859,11.561,13.134,12.9275,11.481,11.504,11.252,8.969,0,0.276,-0.071,0.071,[Fe/H],1.69,-0.25,0.25,F4 V,358.5151344,37.0218242,Qatar-7 b,19.05526724259576,0.3362694219281604,-0.3362694219281604,1.7,0.03,-0.03,597.5174043979886,79.4571016486687,-79.4571016486687,1.88,0.25,-0.25,0,1,239.0,2.032046,-1.4e-05,9.7e-06,1982.4425411496093,1982.4425411496093,1982.4425411496093,0.0352332074858167,5267364519.129603,5267364519.129603,5267364519.129603,0.3,2.3,12886.783238141325,0.08,1,89.0,-1.0,1.0,0.0,,,0,,,,8043.320749999955,0.00016,-0.00016,0,8044.336772999955,12886.783238141325,1,1.227301,0.016869,-0.016869,1,2019,0,0,0,5.0,1.0,68.0,3.0,135.0,6.0,Eclipse,1.0,3.0,6.0,2
Qatar-8,1.03,-0.05,0.05,5738.0,-51.0,51.0,1.32,-0.02,0.02,281.498,-2.543,2.588,4.21,-0.02,0.02,Gaia DR2 1076515002779544960,10.005,10.296,9.937,11.71,11.3494,9.898,9.926,9.88,8.881,0,0.025,-0.071,0.071,[Fe/H],8.3,-2.1,2.1,G0 V,157.4123405,70.5270835,Qatar-8 b,14.403540239256206,0.2465975760806509,-0.2465975760806509,1.285,0.022,-0.022,117.91433884662436,19.70536120886984,-19.70536120886984,0.371,0.062,-0.062,0,1,47.7,3.71495,-0.001,0.001,1411.8202436854797,1411.8202436854797,1411.8202436854797,0.0474428944761049,7092712724.177686,7092712724.177686,7092712724.177686,0.3,2.3,14546.198408286207,0.096,1,89.29,-0.7,0.7,0.0,,,0,,,,8210.83980000019,0.00085,-0.00085,0,8212.697275000191,14546.198408286207,1,1.262,1.3e-05,-1.3e-05,1,2019,0,0,0,1.0,1.0,3.0,3.0,6.0,5.0,Eclipse,1.0,3.0,5.0,2
Qatar-5,1.13,-0.06,0.06,5747.0,-49.0,49.0,1.08,-0.05,0.05,367.658,-7.755,8.089,4.43,-0.04,0.04,Gaia DR2 382111248777193216,11.089,11.348,10.956,12.614,12.5241,10.945,10.98,10.887,8.873,0,0.377,-0.08,0.08,[Fe/H],0.53,-0.004,0.004,G2 V,7.0539375,42.0613451,Qatar-5 b,12.40834166914912,0.7173747667800756,-0.7173747667800756,1.107,0.064,-0.064,1373.018716488995,57.20911318704147,-57.20911318704147,4.32,0.18,-0.18,0,1,568.0,2.8792319,,,1371.1034056566432,1371.1034056566432,1371.1034056566432,0.0412857994463905,6172227017.235391,6172227017.235391,6172227017.235391,0.3,2.3,10546.06445959877,0.18,1,88.74,-0.87,0.87,0.0,,,0,,,,7336.758241999894,9.8e-05,-9.8e-05,0,7338.197857949895,10546.06445959877,1,1.126,0.028,-0.028,1,2017,0,0,0,113.0,2.0,1627.0,9.0,3240.0,18.0,Eclipse,2.0,9.0,18.0,2
Qatar-6,0.82,-0.02,0.02,5052.0,-66.0,66.0,0.72,-0.02,0.02,100.848,-0.46,0.464,4.64,-0.01,0.01,Gaia DR2 1265513389372846848,9.307,9.712,9.226,11.496,11.1249,9.154,9.223,9.144,8.434,0,-0.025,-0.093,0.093,[Fe/H],1.02,-0.62,0.62,K2 V,222.2100773,22.1526136,Qatar-6 b,11.90393753625688,0.7958376318966464,-0.7958376318966464,1.062,0.071,-0.071,212.3093756052428,20.976674835248534,-20.976674835248534,0.668,0.066,-0.066,0,1,101.6,3.506195,-1.8e-05,1.8e-05,972.1598550126932,972.1598550126932,972.1598550126932,0.0423076382240407,6324991914.494086,6324991914.494086,6324991914.494086,0.3,2.3,5707.457809908278,0.878,1,86.01,-0.14,0.14,0.0,,,0,,,,7784.032699999865,0.00049,-0.00049,0,7785.785797499865,5707.457809908278,1,1.837944,0.02791,-0.02791,1,2017,0,0,0,1.0,1.0,7.0,3.0,13.0,6.0,Eclipse,1.0,3.0,6.0,2
TIC 257060897,1.32,-0.04,0.04,5988.0,-140.0,140.0,1.82,-0.05,0.05,505.703,-5.025,5.126,3.93,-0.08,0.08,Gaia DR2 1697129530714536320,10.446,10.696,10.387,11.814,11.6659,10.348,10.375,10.399,9.518,0,,,,,3.47,-0.32,0.32,,227.5321527,72.7103128,TIC 257060897 b,16.701381289098634,0.4483592292375472,-0.4483592292375472,1.49,0.04,-0.04,212.9450324184321,9.534852197840245,-9.534852197840245,0.67,0.03,-0.03,0,1,74.0,3.660028,-6e-06,6e-06,1668.205126905294,1677.7282515930774,1660.6011622274796,0.0510235928185519,7628027126.37352,7543758382.266211,7700170302.474151,0.3,2.3,16639.928621645908,0.42,1,86.0,-0.7,0.7,0.03,-0.02,0.02,0,20.0,-72.0,72.0,8708.998300000094,0.0003,-0.0003,0,8710.828314000093,16984.94009417062,1,0.86,2.2e-05,-2.2e-05,2,2021,0,0,0,2.0,1.0,14.0,4.0,27.0,8.0,Eclipse,1.0,4.0,8.0,2
TIC 237913194,1.03,-0.06,0.06,5788.0,-80.0,80.0,1.09,-0.01,0.01,306.063,-2.025,2.051,4.38,-0.02,0.02,Gaia DR2 4715813347286590080,10.571,10.858,10.485,12.144,11.9371,10.463,10.518,10.408,8.572,0,0.14,-0.05,0.05,[Fe/H],5.7,-1.7,1.7,G3,22.4458116,-60.7399096,TIC 237913194 b,12.520431476458509,0.6052849594706887,-0.526822094354118,1.117,0.054,-0.047,617.2227656068585,29.240213406710083,-28.922385000115405,1.942,0.092,-0.091,0,1,191.3,15.168865,-1.8e-05,1.8e-05,809.6679758212205,1099.8379714053312,865.8097442436165,0.1212005487636311,18119482040.162853,9822502730.061592,15850196055.90782,0.3,2.3,7433.664420076881,0.9,1,87.0,-1.7,1.5,0.575,-0.011,0.011,0,24.1,-2.4,2.4,8319.150549999904,0.00077,-0.00077,0,8326.734982499904,11995.419264318516,1,0.781855,0.039222,-0.039222,2,2020,0,0,0,32.0,9.0,454.0,72.0,904.0,141.0,Eclipse,9.0,72.0,141.0,1
Qatar-9,0.72,-0.02,0.02,4309.0,-31.0,31.0,0.7,-0.01,0.01,213.771,-0.834,0.84,4.61,-0.01,0.01,Gaia DR2 1048109222955337600,11.235,11.835,11.104,14.023,13.6871,11.037,11.122,11.01,9.005,0,0.252,-0.076,0.076,[Fe/H],7.5,-4.5,4.5,K5 V,160.748095,60.9641194,Qatar-9 b,11.309861557517127,0.1569257302331415,-0.1569257302331415,1.009,0.014,-0.014,378.215803847663,50.85254505514797,-50.85254505514797,1.19,0.16,-0.16,0,1,259.0,1.540731,-3.8e-05,3.8e-05,1098.9642922924186,1098.9642922924186,1098.9642922924186,0.0234163301782726,3500741361.6517577,3500741361.6517577,3500741361.6517577,0.3,2.3,6772.896866475693,0.097,1,89.23,-0.64,0.64,0.0,,,0,,,,8227.756430000067,0.00027,-0.00027,0,8228.526795500067,6772.896866475693,1,2.731,0.00011,-0.00011,1,2019,1,0,1,8.0,1.0,107.0,7.0,218.0,13.0,Eclipse,1.0,7.0,13.0,2
TOI-1064,0.75,-0.03,0.03,4734.0,-67.0,67.0,0.73,-0.01,0.01,68.0726,-0.3601,0.3639,4.6,-0.06,0.06,Gaia DR2 6683371847364921088,8.628,9.097,8.467,10.938,10.6491,8.41,8.477,8.406,8.141,0,0.05,-0.08,0.08,[Fe/H],9.4,-3.8,3.8,,296.0039349,-47.5620305,TOI-1064 c,2.6565284332324675,0.0448359229237547,-0.0448359229237547,0.237,0.004,-0.004,2.5013095599000907,1.7989087813258595,-1.9991406774805045,0.00787,0.00566,-0.00629,0,1,0.85,12.226574,-4.3e-05,4.6e-05,653.7621210061762,668.4933164121309,644.0773521872925,0.0944380611152627,14118490136.731789,13506831970.40505,14550287670.010208,0.1,2.3,8224.858213866002,0.753,1,88.455,-0.056,0.058,0.088,-0.064,0.081,0,25.0,-16.0,22.0,9043.512889999896,0.00069,-0.00067,0,9049.626176999896,8860.260742046723,1,0.124506,0.010974,-0.010974,2,2022,0,0,0,1.0,861.0,6.0,5173.0,11.0,9141.0,Transit,1.0,6.0,11.0,2
TOI-1107,1.35,-0.08,0.08,6311.0,-98.0,98.0,1.81,-0.06,0.06,281.314,-2.003,2.031,4.05,-0.04,0.04,Gaia DR2 5192364501633274880,9.322,9.545,9.205,10.553,10.3745,9.156,9.18,9.158,9.053001,0,-0.1,-0.09,0.09,[Fe/H],2.6,-0.2,0.2,F6 V,155.6078632,-82.2188693,TOI-1107 b,14.571674950220284,0.560449036546934,-0.560449036546934,1.3,0.05,-0.05,1064.7251620921606,57.20911318704147,-57.20911318704147,3.35,0.18,-0.18,0,0,349.0,4.0782387,-2.5e-06,2.4e-06,1684.922964185012,1705.6010187678964,1665.525531276643,0.0552522291529253,8260208258.362333,8063360482.700442,8456066320.057416,0.3,2.3,17826.415381365554,0.154,1,88.63,-0.96,0.89,0.025,-0.016,0.023,0,71.97,-42.43,20.48,9385.01230000006,0.0002,-0.0002,0,9387.05141935006,18694.60642831555,1,0.60032,0.0041,-0.0041,2,2022,0,0,0,20.0,1.0,195.0,2.0,383.0,4.0,Eclipse,1.0,2.0,4.0,2
TOI-1130,0.68,-0.02,0.02,4250.0,-67.0,67.0,0.69,-0.02,0.02,58.2609,-0.1691,0.17,4.6,-0.02,0.02,Gaia DR2 6715688452614516736,8.493,9.055,8.351,11.595,10.9028,8.266,8.339,8.244,8.472,0,0.2,,,[Fe/H],8.2,-4.9,3.8,K7,286.3760037,-41.4376399,TOI-1130 c,16.813471096408023,3.026424797353444,-2.4659757608065096,1.5,0.27,-0.22,309.56486802321325,13.666621483571015,-13.98444989016569,0.974,0.043,-0.044,0,1,125.9,8.350381,-3.3e-05,3.2e-05,658.6202821089512,652.1240315719795,666.6755673237344,0.0708865683200684,10597541963.850231,10812716347.201715,10345849141.3103,0.1,2.3,7413.333859255951,0.995,1,87.43,-0.16,0.16,0.047,-0.027,0.04,0,-28.0,-55.0,24.0,8657.904610000085,0.00021,-0.00022,0,8662.079800500085,7413.333859255951,1,1.668,0.001514,-0.001514,2,2020,0,0,0,1.0,1.0,2.0,2.0,3.0,3.0,Either,1.0,2.0,3.0,3
TOI-1130,0.68,-0.02,0.02,4250.0,-67.0,67.0,0.69,-0.02,0.02,58.2609,-0.1691,0.17,4.6,-0.02,0.02,Gaia DR2 6715688452614516736,8.493,9.055,8.351,11.595,10.9028,8.266,8.339,8.244,8.472,0,0.2,,,[Fe/H],8.2,-4.9,3.8,K7,286.3760037,-41.4376399,TOI-1130 b,3.65412771828601,0.1008808265784481,-0.1008808265784481,0.326,0.009,-0.009,13.24390858208836,0.0,0.0,0.0416699964738465,0.0,0.0,1,0,0.0,4.066499,-4.5e-05,4.6e-05,786.1598444084639,786.1598444084639,786.1598444084639,0.0438773312498856,6559661021.857908,6559661021.857908,6559661021.857908,0.3,2.3,7640.241452309066,0.48,1,87.98,-0.46,0.86,0.22,-0.11,0.11,0,,,,8658.746270000003,0.00072,-0.00068,0,8660.779519500004,7640.241452309066,1,0.21529,0.000198,-0.000198,2,2020,0,0,0,2.0,32.0,14.0,187.0,28.0,366.0,Transit,2.0,14.0,28.0,2
TOI-1136,1.02,-0.03,0.03,5770.0,-50.0,50.0,0.97,-0.04,0.04,84.5362,-0.1577,0.1583,4.47,-0.04,0.04,Gaia DR2 1677343097418015488,8.088,8.363,8.034,9.534,9.36789,7.954,7.986,7.961,8.041,0,0.07,-0.06,0.06,[Fe/H],0.7,-0.15,0.15,,192.1848981,64.8552755,TOI-1136 c,2.880708047851241,0.0560449036546934,-0.067253884385632,0.257,0.005,-0.006,8.760746017578565,0.0,0.0,0.0275643895756338,0.0,0.0,1,0,0.0,6.25725,-0.00025,0.00017,1024.5258164229829,974.6116046229612,1085.892415993707,0.0669441321350095,10008147754.183924,11062575263.521904,8911397062.65277,0.3,2.3,11801.471180168264,0.15,1,89.42,-0.55,0.39,0.117,-0.028,0.028,0,-113.0,-4.0,7.3,9627.5277379998,0.001895,-0.001895,0,9630.6563629998,11801.471180168264,1,0.058,3.4e-05,-3.4e-05,2,2022,0,0,0,4.0,56.0,31.0,304.0,59.0,571.0,Transit,4.0,31.0,59.0,1
TOI-1136,1.02,-0.03,0.03,5770.0,-50.0,50.0,0.97,-0.04,0.04,84.5362,-0.1577,0.1583,4.47,-0.04,0.04,Gaia DR2 1677343097418015488,8.088,8.363,8.034,9.534,9.36789,7.954,7.986,7.961,8.041,0,0.07,-0.06,0.06,[Fe/H],0.7,-0.15,0.15,,192.1848981,64.8552755,TOI-1136 e,2.63411047177059,0.067253884385632,-0.0896718458475094,0.235,0.006,-0.008,7.519019599598439,0.0,0.0,0.0236574813439738,0.0,0.0,1,0,0.0,18.7992,-0.0015,0.0017,710.0206056460094,692.5086530796766,729.5587984529967,0.1393851231897647,20838075916.86983,21911342426.87673,19742347681.500683,0.3,2.3,16006.53661022368,0.37,1,89.31,-0.18,0.26,0.057,-0.013,0.01,0,-66.0,-11.0,8.0,8697.755807000212,0.00257,-0.00257,0,8707.155407000213,16006.53661022368,1,0.062859,0.006171,-0.006171,2,2022,0,0,0,9.0,896.0,57.0,3965.0,109.0,6929.0,Transit,9.0,57.0,109.0,1
TOI-1136,1.02,-0.03,0.03,5770.0,-50.0,50.0,0.97,-0.04,0.04,84.5362,-0.1577,0.1583,4.47,-0.04,0.04,Gaia DR2 1677343097418015488,8.088,8.363,8.034,9.534,9.36789,7.954,7.986,7.961,8.041,0,0.07,-0.06,0.06,[Fe/H],0.7,-0.15,0.15,,192.1848981,64.8552755,TOI-1136 b,1.905526724259576,0.2129706338878349,-0.1457167495022028,0.17,0.019,-0.013,4.297036567311644,0.0,0.0,0.0135199890197091,0.0,0.0,1,0,0.0,4.17278,-0.00018,0.00024,1172.6693639788214,1186.1860446262906,1160.4633133633683,0.0510983844919863,7639208481.551965,7468162757.800832,7802909396.771768,0.3,2.3,7300.910631276909,0.705,1,86.44,-0.21,0.27,0.031,-0.021,0.038,0,45.0,-99.0,26.0,8487.26660206588,,,1,8489.35299206588,7628.160501761531,1,,,,2,2022,0,0,0,10.0,269.0,92.0,1636.0,181.0,3263.0,Transit,10.0,92.0,181.0,1
TOI-1136,1.02,-0.03,0.03,5770.0,-50.0,50.0,0.97,-0.04,0.04,84.5362,-0.1577,0.1583,4.47,-0.04,0.04,Gaia DR2 1677343097418015488,8.088,8.363,8.034,9.534,9.36789,7.954,7.986,7.961,8.041,0,0.07,-0.06,0.06,[Fe/H],0.7,-0.15,0.15,,192.1848981,64.8552755,TOI-1136 d,4.629309041877675,0.0784628651165707,-0.067253884385632,0.413,0.007,-0.006,19.425275682548595,0.0,0.0,0.0611187523817578,0.0,0.0,1,0,0.0,12.51937,-0.00041,0.00037,813.0612258478249,819.0020547960589,807.5124648647881,0.1062947531366097,15891065593.923153,15665685807.937492,16114651768.957775,0.3,2.3,14648.702846607266,0.24,1,89.41,-0.28,0.28,0.016,-0.01,0.013,0,118.0,-44.0,36.0,9612.447691000069,0.001448,-0.001448,0,9618.707376000068,15068.522893546691,1,0.232,0.000447,-0.000447,2,2022,0,0,0,2.0,47.0,10.0,208.0,20.0,396.0,Transit,2.0,10.0,20.0,2
TOI-1136,1.02,-0.03,0.03,5770.0,-50.0,50.0,0.97,-0.04,0.04,84.5362,-0.1577,0.1583,4.47,-0.04,0.04,Gaia DR2 1677343097418015488,8.088,8.363,8.034,9.534,9.36789,7.954,7.986,7.961,8.041,0,0.07,-0.06,0.06,[Fe/H],0.7,-0.15,0.15,,192.1848981,64.8552755,TOI-1136 f,3.878307332904784,0.1120898073093868,-0.1120898073093868,0.346,0.01,-0.01,14.664912513228645,0.0,0.0,0.0461409748434813,0.0,0.0,1,0,0.0,26.3162,-0.0013,0.0017,675.8689058116734,678.6130432848864,673.3986276215167,0.1744237542785133,26076351264.63774,25873025944.032547,26275269280.471653,0.1,2.3,17617.098432185972,0.42,1,89.38,-0.17,0.22,0.012,-0.0097,0.019,0,140.0,-88.0,89.0,9594.183463000229,0.002909,-0.002909,0,9607.341563000227,17890.988330764765,1,0.08,4.4e-05,-4.4e-05,2,2022,0,0,0,4.0,343.0,21.0,1480.0,39.0,2513.0,Transit,4.0,21.0,39.0,1
TOI-1181,1.19,-0.18,0.18,5990.0,-95.0,95.0,1.75,-0.09,0.09,302.819,-3.462,3.542,3.9,-0.15,0.15,Gaia DR2 2241587416546520320,9.327,9.547,9.22,10.582,10.4776,9.214,9.244,9.236,8.701,0,0.05,-0.1,0.1,[Fe/H],2.59,-0.51,0.43,F9 IV,297.2158166,64.3543506,TOI-1181 b,14.571674950220284,0.8967184584750945,-0.8967184584750945,1.3,0.08,-0.08,375.0375197817162,44.49597692325448,-44.49597692325448,1.18,0.14,-0.14,0,1,165.6,2.103195,-1.1e-05,1.2e-05,2002.5525895457008,2002.5525895457008,2002.5525895457008,0.0340689541183603,5093308640.694868,5093308640.694868,5093308640.694868,0.3,2.3,14830.03238279424,0.19,1,87.0,-1.3,1.3,0.0,,,0,,,,8684.405799999833,0.0017,-0.0017,0,8685.457397499833,14830.03238279424,1,0.7117,0.002222,-0.002222,2,2022,0,0,0,3.0,1.0,24.0,1.0,48.0,2.0,Eclipse,1.0,1.0,2.0,3
TOI-1201,0.51,-0.02,0.02,3476.0,-51.0,51.0,0.51,-0.02,0.02,37.8871,-0.0516,0.0516,4.8,-0.04,0.04,Gaia DR2 5157183324996790272,8.876,9.528,8.646,12.26,12.0966,7.721,7.693,7.918,7.709,0,0.05,-0.16,0.16,[Fe/H],,,,M2.0 V,42.2476999,-14.5372835,TOI-1201 b,2.4099308571518163,0.0896718458475094,-0.0896718458475094,0.215,0.008,-0.008,6.280289314310774,0.8390669934099415,-0.8803846862672492,0.01976,0.00264,-0.00277,0,1,4.65,2.4919863,-3.1e-06,3e-06,682.7740920719948,682.7740920719948,682.7740920719948,0.028761439119532,4299835148.370038,4299835148.370038,4299835148.370038,0.3,2.3,5448.613281240904,0.404,1,88.11,-0.4,0.42,0.0,,,0,90.0,,,9169.232220000122,0.00052,-0.00054,0,9170.478213150122,5448.613281240904,1,0.209396,0.013435,-0.013435,2,2021,0,0,0,3.0,107.0,24.0,682.0,47.0,1255.0,Transit,3.0,24.0,47.0,1
TOI-1231,0.49,-0.02,0.02,3553.0,-52.0,51.0,0.48,-0.01,0.02,27.6227,-0.0609,0.0609,4.77,-0.04,0.03,Gaia DR2 5357465071715078016,8.285,8.876,8.069,12.36,11.36,,,,,0,0.041,-0.063,0.069,[Fe/H],,,,M3 V,156.74726,-52.4678724,TOI-1231 b,3.65412771828601,0.1569257302331415,-0.1457167495022028,0.326,0.014,-0.013,15.398786299511992,3.2990588604527247,-3.2990588604527247,0.04845,0.01038,-0.01038,0,1,5.6,24.245586,-6.6e-05,6.4e-05,339.9753729494092,342.35058804437966,340.2791926542948,0.1293433000518587,19336823357.752884,19074702137.340725,19307637386.695164,0.1,2.3,11804.096306948546,0.27,1,89.73,-0.18,0.18,0.087,-0.061,0.12,0,176.0,-90.0,81.0,8685.116299999878,0.00048,-0.00049,0,8697.239092999878,11948.244828737535,1,0.492,0.027,-0.024,2,2021,0,0,0,2.0,10653.0,11.0,57145.0,20.0,147053.0,Transit,2.0,11.0,20.0,2
TOI-122,0.31,-0.01,0.01,3403.0,-100.0,100.0,0.33,-0.01,0.01,62.118,-0.2151,0.2165,4.88,-0.05,0.05,Gaia DR2 6411096106487783296,11.02,11.531,10.771,15.526,14.3357,10.64,10.455,10.259,9.185,0,,,,,2.0,,,M3 V,332.9482355,-58.946085,TOI-122 b,2.7237823176180997,0.1793436916950189,-0.1793436916950189,0.243,0.016,-0.016,7.916908832111981,0.0,0.0,0.0249093808729575,0.0,0.0,1,0,0.0,5.07803,-1.5e-05,1.5e-05,490.6842185815896,490.6842185815896,490.6842185815896,0.039159835605709,5854395423.053505,5854395423.053505,5854395423.053505,0.1,2.3,4379.1613709185285,0.72,1,88.4,-0.4,0.6,0.0,,,0,,,,8425.602564000059,0.00063,-0.000633,0,8428.14157900006,4379.1613709185285,1,0.56,,,2,2020,1,0,1,5.0,1985.0,63.0,15519.0,125.0,26811.0,Transit,5.0,63.0,125.0,1
TOI-1227,0.17,-0.02,0.02,3072.0,-74.0,74.0,0.56,-0.03,0.03,100.641,-0.566,0.573,4.44,,,Gaia DR2 5842480953772012928,11.312,11.89,11.034,16.999,15.2514,10.887,10.649,10.516,8.625,0,,,,,0.011,-0.002,0.002,M4.5V-M5V,186.7673635,-72.4518501,TOI-1227 b,9.572469544221631,0.7510017089728916,-0.5828669980088114,0.854,0.067,-0.052,67.11462964704504,0.0,0.0,0.211166240192734,0.0,0.0,1,0,0.0,27.36397,-0.00011,0.00011,363.7943170446641,363.7943170446641,363.7943170446641,0.0985203239886962,14728788436.310093,14728788436.310093,14728788436.310093,0.1,2.3,15644.430011274611,0.849,1,88.571,-0.093,0.062,0.0,,,0,,,,8617.46210000012,0.0016,-0.0016,0,8631.14408500012,15644.430011274611,1,2.165215,0.172052,-0.172052,2,2022,1,0,1,1.0,743.0,12.0,5419.0,23.0,13160.0,Transit,1.0,12.0,23.0,2
TOI-1246,0.87,-0.03,0.03,5151.0,-100.0,100.0,0.86,-0.05,0.05,169.422,-0.669,0.673,4.4,-0.1,0.1,Gaia DR2 1650110904522335744,10.003,10.294,9.907,11.632,11.7291,9.749,9.793,9.791,9.067,0,0.17,-0.06,0.06,[Fe/H],,,,K V,251.1158702,70.4299917,TOI-1246 d,3.508410968783807,0.0896718458475094,-0.0896718458475094,0.313,0.008,-0.008,5.301377821999176,1.70038197528151,-1.70038197528151,0.01668,0.00535,-0.00535,0,1,1.66,18.6559,-0.00048,0.00048,654.2705507195737,654.2705507195737,654.2705507195737,0.1315146120362602,19661434499.4209,19661434499.4209,19661434499.4209,0.1,2.3,15554.147875745371,0.29,1,89.5,-0.2,0.2,0.0,,,0,,,,8688.965299999807,0.009,-0.009,0,8698.293249999808,15554.147875745371,1,0.149544,0.014862,-0.014862,2,2022,0,0,0,2.0,1335.0,20.0,8542.0,40.0,16914.0,Transit,2.0,20.0,40.0,2
