TIC ID,Star Name,Star Temperature [K],Star Temperature Error Upper [K],Star Temperature Error Lower [K],Star Radius [Rs],Star Radius Error Upper [Rs],Star Radius Error Lower [Rs],Star Mass [Ms],Star Mass Error Upper [Ms],Star Mass Error Lower [Ms],Star log(g),Star log(g) Error Upper,Star log(g) Error Lower,Star Distance [pc],Star Distance Error Upper [pc],Star Distance Error Lower [pc],Star Metallicity [Fe/H],Star Metallicity Error Upper [Fe/H],Star Metallicity Error Lower [Fe/H],Star TESS Mag,Star V Mag,Star T Mag,Star J Mag,Star H Mag,Star Ks Mag,Star W1 Mag,Star W2 Mag,Star W3 Mag,Star RA,Star Dec,TFOPWG Disposition,Comments,TFOP Master,TFOP SG1b,TFOP SG2,TFOP SG3,TFOP SG4,TFOP SG5,Imaging Observations,Spectroscopy Observations,Time Series Observations,TESS SNR,Planet Number,Planet Name,Rp/Rs,Planet Radius [Re],Planet Radius Error Upper [Re],Planet Radius Error Lower [Re],Planet Radius [Rjup],Planet Radius Error Upper [Rjup],Planet Radius Error Lower [Rjup],Planet Mass [Me],Planet Mass Error Upper [Me],Planet Mass Error Lower [Me],Planet Mass [Mjup],Planet Mass Error Upper [Mjup],Planet Mass Error Lower [Mjup],Mass Flag,Expected Radial Velocity Amplitude [m/s],Expected Radial Velocity Amplitude Error Upper [m/s],Expected Radial Velocity Amplitude Error Lower [m/s],Planet Period [days],Planet Period Error Upper [days],Planet Period Error Lower [days],Planet Semi-major Axis [au],Planet Semi-major Axis [m],a/Rs,Eccentricity,Inclination,Periastron,Impact Parameter,Planet Insolation Flux [W/m2],Planet Insolation Flux [Earth],Planet Temperature [K],Transit Mid Time,Transit Mid Time Error Upper [days],Transit Mid Time Error Lower [days],Transit Depth [%],Transit Depth Error Upper [%],Transit Depth Error Lower [%],Transit Duration [hr],Transit Duration Error Upper [hr],Transit Duration Error Lower [days],Transit Duration T14 [s],Eclipse Duration E14 [s],Eclipse Mid Time,Available Transits,Available Eclipses,Planet Albedo,Heat Redistribution Factor,Mean Molecular Weight,Assumed Parameters,Tier 1 Transits,Tier 2 Transits,Tier 3 Transits,Tier 1 Eclipses,Tier 2 Eclipses,Tier 3 Eclipses,Preferred Method,Tier 1 Observations,Tier 2 Observations,Tier 3 Observations,FGS1_Flag,FGS2_Flag,FGS_Flag,Max Tier
66413476,TOI-325,4391.0,122.6,122.6,0.904336,0.08,0.08,0.69,0.0809133,0.0809133,4.36426,0.1,0.1,180.753,1.393,1.393,,,,12.004,13.117,12.004,10.919,10.355,10.211,10.146,10.17,10.063,13.877098,-33.512305,PC,There might be some odd even difference.,3.0,3.0,3.0,3.0,4.0,4.0,3.0,0.0,4.0,20.0,1.0,TOI-325b,0.0630079360080934,6.21520921430426,0.577653,0.577653,0.554484779971941,0.0515348374545403,0.0515348374545403,33.15,48.98,-19.8,0.1043015643415286,0.1541083143724909,-0.0622977669370216,True,16.6,24.5,9.9,4.36907,1e-05,1e-05,0.0462201093553051,6914429943.074803,10.990173729675382,0.0,90,0.0,0.0,174251.83624460356,128.0158355099596,936.582762408524,2458357.72126,0.00274,0.00274,0.397,0.000869028,0.000869028,1.308,0.323,0.323,4708.8,4708.8,2458359.905795,97.0,96.0,0.2,0.8,2.3,,4.0,61.0,125.0,33.0,288.0,555.0,Transit,4.0,61.0,125.0,1,0,1,1
125424836,TOI-3250,5717.0,129.4,129.4,1.18438,0.08,0.08,1.02,0.127426,0.127426,4.29968,0.08,0.08,410.674,18.4995,18.4995,,,,12.0858,12.674,12.0858,11.292,11.034,10.781,10.643,10.681,10.75,210.096262,-22.34234,PC,found in faint-star QLP search,3.0,3.0,3.0,3.0,4.0,4.0,1.0,1.0,1.0,67.0,1.0,TOI-3250b,0.0990959131346999,12.801990135504251,0.80253,0.80253,1.1421190242720816,0.0715970541179432,0.0715970541179432,414.48,654.04,-253.67,1.3040999212149862,2.057839974115638,-0.7981350777229435,True,176.0,277.8,107.8,3.2806578,4.4e-06,4.4e-06,0.0435129273691927,6509441282.354986,7.900064651322622,0.0,90,0.0,0.0,969859.0020824412,712.516511471106,1438.2615544650828,2459330.610153,0.0007653,0.0007653,0.982,0.00018882,0.00018882,2.93,0.153,0.153,10548.0,10548.0,2459332.2504819,107.0,108.0,0.2,0.8,2.3,,12.0,168.0,335.0,1.0,10.0,19.0,Eclipse,1.0,10.0,19.0,0,0,0,2
112037211,TOI-3252,5042.0,124.9,124.9,0.871045,0.05,0.05,0.84,0.100983,0.100983,4.48227,0.09,0.09,280.347,2.73,2.73,,,,12.4299,13.262,12.4299,11.599,11.134,11.083,11.001,11.052,10.864,209.185479,-35.288854,PC,found in faint-star QLP search,3.0,4.0,3.0,3.0,4.0,4.0,1.0,0.0,4.0,35.0,1.0,TOI-3252b,0.1020294075254776,9.693857608366946,0.611414,0.611414,0.8648295363386843,0.0545467973115873,0.0545467973115873,162.11,294.0,-104.51000000000002,0.5100551009172009,0.925027448458806,-0.3288252334640471,True,71.3,129.2,45.900000000000006,4.3636327,9.6e-06,9.6e-06,0.04931853369432,7377947626.716486,12.175112209817152,0.0,90,0.0,0.0,246957.7524438969,181.42995618358256,1021.7657885650638,2459352.703569,0.0011471,0.0011471,1.041,0.000530784,0.000530784,2.407,0.124,0.124,8665.2,8665.2,2459354.8853853503,87.0,85.0,0.2,0.8,2.3,,7.0,96.0,195.0,6.0,50.0,101.0,Eclipse,6.0,50.0,101.0,1,0,1,1
322901324,TOI-3256,5829.0,134.6,134.6,0.959264,0.05,0.05,1.05,0.136262,0.136262,4.49538,0.08,0.08,426.474,2.661,2.661,,,,12.5755,13.207,12.5755,11.923,11.584,11.532,11.469,11.496,11.409,124.321302,-78.014945,PC,found in faint-star QLP search,3.0,3.0,3.0,3.0,4.0,4.0,1.0,0.0,1.0,27.0,1.0,TOI-3256b,0.0661059755241536,6.916868894948152,0.345506,0.345506,0.6170827714830863,0.030824033718458,0.030824033718458,38.21,61.7,-23.57,0.1202221047809897,0.194129910101729,-0.0741595134699797,True,12.8,20.7,7.899999999999999,6.3096313,2.25e-05,2.25e-05,0.0679228590555068,10161115086.560036,15.225838561660204,0.0,90,0.0,0.0,282181.3820239895,207.3073441501529,1056.3028392601225,2459379.229157,0.0017534,0.0017534,0.437,0.0002378979999999,0.0002378979999999,2.761,0.168,0.168,9939.6,9939.6,2459382.38397265,196.0,197.0,0.2,0.8,2.3,,6.0,86.0,170.0,70.0,526.0,1021.0,Transit,6.0,86.0,170.0,1,0,1,1
369789627,TOI-3258,4508.0,211.0,211.0,0.7542839760222222,,,0.6977333333333333,,,,,,197.67436997581007,,,,,,12.6593,13.784,12.6593,11.619,11.033,10.87,10.787,10.825,10.739,157.014455,-85.529118,PC,found in faint-star QLP search,3.0,3.0,3.0,1.0,4.0,4.0,0.0,0.0,0.0,18.0,1.0,TOI-3258b,0.0475394572960188,3.911287864457584,,,0.3489423310062233,,,17.79,15.670000000000002,-8.319999999999999,0.0559735996873542,0.0493033337324812,-0.0261776475210111,True,13.5,11.9,6.300000000000001,1.227961,5.2e-06,5.2e-06,0.0199051294966595,2977764988.7080307,5.674577533968457,0.0,90,0.0,0.0,726191.3146809917,533.5036341222037,1338.1418162078933,2459360.104827,0.0024386,0.0024386,0.226,0.000200798,0.000200798,1.69,0.153,0.153,6084.0,6084.0,2459360.7188075,868.0,869.0,0.2,0.8,2.3,"Star Radius, Star Mass, Star Distance, ",6.0,91.0,185.0,22.0,172.0,360.0,Transit,6.0,91.0,185.0,1,0,1,1
68523365,TOI-3259,5629.0,133.5,133.5,0.90454,0.05,0.05,1.0,0.12524,0.12524,4.52521,0.08,0.08,411.798,7.4315,7.4315,,,,12.9104,13.66,12.9104,12.124,11.736,11.644,11.511,11.563,12.004,202.792828,-58.289062,PC,found in faint-star QLP search,3.0,3.0,3.0,3.0,4.0,4.0,1.0,0.0,3.0,32.0,1.0,TOI-3259b,0.1234503948960877,12.180102399250249,0.68199,0.68199,1.0866378211919936,0.0608431771247132,0.0608431771247132,429.58,710.04,-267.34,1.351609834384129,2.234035678583982,-0.8411457077244123,True,181.9,300.5,113.1,3.4470312,1.05e-05,1.05e-05,0.0446770530780078,6683592009.620857,10.620871417926798,0.0,90,0.0,0.0,504297.8820874035,370.4874284980245,1221.3388594212008,2459359.440143,0.0015676,0.0015676,1.524,0.0009301629999999,0.0009301629999999,2.677,0.101,0.101,9637.2,9637.2,2459361.1636586,148.0,145.0,0.2,0.8,2.3,,17.0,246.0,489.0,3.0,19.0,40.0,Eclipse,3.0,19.0,40.0,1,0,1,2
468055102,TOI-3264,6690.0,131.0,131.0,1.55751,0.08,0.08,1.42,0.230335,0.230335,4.20549,0.09,0.09,867.089,25.175,25.175,,,,12.6347,13.272,12.6347,12.128,11.887,11.877,11.812,11.819,11.697,286.481864,-35.815774,PC,found in faint-star QLP search,3.0,3.0,3.0,3.0,4.0,4.0,1.0,0.0,1.0,30.0,1.0,TOI-3264b,0.094339811320566,16.02715829368429,0.788645,0.788645,1.4298497498034437,0.0703583152590499,0.0703583152590499,353.59,414.47,-190.37,1.112518556124317,1.304068457696331,-0.5989710046364044,True,120.1,140.70000000000002,64.6,3.3133491,1.96e-05,1.96e-05,0.0489009003594796,7315470569.091014,6.751331303509806,0.0,90,0.0,0.0,2490804.7464846526,1829.894350529582,1820.6078449417896,2459057.259668,0.001376,0.001376,0.89,0.000263721,0.000263721,3.881,0.15,0.15,13971.6,13971.6,2459058.91634255,109.0,109.0,0.2,0.8,2.3,,8.0,115.0,228.0,2.0,15.0,29.0,Eclipse,2.0,15.0,29.0,1,0,1,2
451566438,TOI-3266,5737.0,,,1.11696,,,1.056991884310045,,,,,,334.472,,,,,,12.2613,12.515,12.2613,11.137,10.789,10.775,10.672,10.695,10.533,270.950419,-86.309236,PC,found in faint-star QLP search,3.0,4.0,3.0,1.0,4.0,4.0,0.0,0.0,2.0,43.0,1.0,TOI-3266b,0.0816700679563816,9.950186406146404,,,0.8876976992816312,,,182.77,332.14,-117.91,0.5750587304585578,1.0450293086092104,-0.3709863484618294,True,72.5,131.8,46.8,3.7462806,6.9e-06,6.9e-06,0.0480950409829029,7194915722.271518,9.259042704856896,0.0,90,0.0,0.0,715990.9981526493,526.0098706647627,1333.1739175754449,2459383.430313,0.0012154,0.0012154,0.667,0.123438,0.123438,2.078,0.112,0.112,7480.799999999999,7480.799999999999,2459385.3034533,256.0,256.0,0.2,0.8,2.3,"Star Mass, ",10.0,138.0,277.0,4.0,29.0,60.0,Eclipse,4.0,29.0,60.0,0,0,0,1
410372968,TOI-3267,5889.98,134.4,134.4,1.40684,0.08,0.08,1.07,0.133769,0.133769,4.17096,0.08,0.08,714.829,9.3005,9.3005,0.0116067,0.0880616,0.0880616,12.8058,13.45,12.8058,12.167,11.824,11.777,11.711,11.749,11.621,290.91348,-70.609525,PC,found in faint-star QLP search,3.0,4.0,3.0,3.0,4.0,4.0,1.0,0.0,2.0,23.0,1.0,TOI-3267b,0.0757627876995032,11.626027164195534,0.662179,0.662179,1.0372064546516468,0.0590757550481172,0.0590757550481172,382.83,655.6400000000001,-241.62,1.2045178846717166,2.062874137100448,-0.7602215377435941,True,166.7,285.40000000000003,105.2,2.7674682,1.85e-05,1.85e-05,0.0394705230946669,5904706210.377357,6.0329757943265605,0.0,90,0.0,0.0,1873767.317897358,1376.5816987728583,1695.637570972103,2460098.317233,0.0017272226,0.0017272226,0.574,0.000278513,0.000278513,2.997,0.203,0.203,10789.2,10789.2,2460099.7009671,200.0,199.0,0.2,0.8,2.3,,58.0,861.0,1714.0,6.0,42.0,84.0,Eclipse,6.0,42.0,84.0,1,0,1,1
410358456,TOI-3268,5293.0,135.2,135.2,1.01651,0.06,0.06,0.91,0.115441,0.115441,4.38289,0.09,0.09,272.053,1.6925,1.6925,,,,11.9039,12.578,11.9039,10.966,10.538,10.449,10.322,10.372,10.383,60.057545,-87.911943,PC,found in faint-star QLP search,3.0,3.0,3.0,1.0,4.0,4.0,0.0,0.0,3.0,41.0,1.0,TOI-3268b,0.0642650760522385,7.125533077708701,0.469238,0.469238,0.6356985749864861,0.0418626823672578,0.0418626823672578,40.26,66.30000000000001,-25.05,0.1266721261052773,0.2086031286830573,-0.0788161142309288,True,22.3,36.7,13.8,1.8641295,3.6e-06,3.6e-06,0.0287266379356028,4297443867.536023,6.07682254031933,0.0,90,0.0,0.0,1204125.7130454755,884.6228684681435,1518.268631114312,2459387.334771,0.0010604,0.0010604,0.413,0.000371993,0.000371993,1.42,0.077,0.077,5112.0,5112.0,2459388.26683575,587.0,589.0,0.2,0.8,2.3,,2.0,33.0,66.0,5.0,42.0,86.0,Transit,2.0,33.0,66.0,0,0,0,1
407922734,TOI-3270,4899.8,76.1,76.1,0.8075299181688889,,,0.7499733333333334,,,,,,206.7303010849089,,,,,,12.2017,13.001,12.2017,11.267,10.799,10.708,10.542,10.567,10.353,290.676649,-76.322332,PC,found in faint-star QLP search; no stellar radius,3.0,4.0,3.0,3.0,4.0,4.0,1.0,0.0,2.0,18.0,1.0,TOI-3270b,0.1532970971675589,13.502781245958603,,,1.204639527007897,,,399.52,596.58,-239.01,1.2570304973070143,1.877050595923655,-0.7520095593746233,True,166.1,247.9,99.29999999999998,6.4751256,2.18e-05,2.18e-05,0.0618035220348286,9245675298.1709,16.457278265697582,0.0,90,0.0,0.0,120535.54246494255,88.55262882645063,854.0520693773021,2459384.723497,0.0015441,0.0015441,2.35,0.0017201,0.0017201,2.217,0.09,0.09,7981.200000000001,7981.200000000001,2459387.9610598,98.0,99.0,0.2,0.8,2.3,"Star Radius, Star Mass, Star Distance, ",4.0,57.0,114.0,2.0,18.0,35.0,Eclipse,2.0,18.0,35.0,0,0,0,2
406236094,TOI-3271,6014.9,,,1.96,,,2.01207839378378,,,,,,627.516,,,0.15,0.12,0.12,11.059,11.581,11.6861,10.681,10.431,10.27,10.124,10.151,10.062,292.968878,-52.645652,PC,found in faint-star QLP search,3.0,3.0,3.0,3.0,4.0,4.0,2.0,0.0,1.0,42.0,1.0,TOI-3271b,0.0637965516309463,13.639044778305877,,,1.2167961660117597,,,396.79,585.21,-236.62000000000003,1.2484409567141823,1.8412765752128504,-0.7444897784160637,True,99.2,146.2,59.10000000000001,4.1394473,1.65e-05,1.65e-05,0.0637083912724247,9530639680.07721,6.989465668169491,0.0,90,0.0,0.0,1518331.2434158814,1115.457070041518,1608.7606153323502,2459052.565337,0.0011058,0.0011058,0.407,0.000144436,0.000144436,2.94,0.206,0.206,10584.0,10584.0,2459054.63506065,99.0,99.0,0.2,0.8,2.3,"Star Mass, ",35.0,497.0,986.0,4.0,29.0,58.0,Eclipse,4.0,29.0,58.0,0,0,0,1
372443687,TOI-3273,5875.0,130.2,130.2,0.949681,0.05,0.05,1.06,0.135178,0.135178,4.50822,0.08,0.08,396.881,4.2775,4.2775,,,,12.3525,12.959,12.3525,11.714,11.428,11.35,11.328,11.378,10.989,318.360827,-66.481594,PC,found in faint-star QLP search; CTOI from Olmschenk et al. (2021),3.0,4.0,3.0,3.0,4.0,4.0,1.0,0.0,4.0,21.0,1.0,TOI-3273b,0.143631472874158,14.878462082128328,0.705699,0.705699,1.3273697617358962,0.062958356066413,0.062958356066413,373.38,490.62,-212.17,1.1747848595426835,1.5436631522546238,-0.6675614753044383,True,141.3,185.6,80.29999999999998,4.2955192,1.55e-05,1.55e-05,0.0527472539956192,7890876883.016702,11.94333226881438,0.0,90,0.0,0.0,473262.21222254337,347.68676657108665,1202.070988463831,2459052.958371,0.0011869,0.0011869,2.063,0.000638738,0.000638738,2.874,0.11,0.11,10346.4,10346.4,2459055.1061306,126.0,126.0,0.2,0.8,2.3,,3.0,49.0,98.0,1.0,9.0,19.0,Eclipse,1.0,9.0,19.0,1,0,1,2
360822008,TOI-3274,5709.0,132.1,132.1,1.1773,0.06,0.06,1.02,0.130711,0.130711,4.3049,0.08,0.08,599.012,7.565,7.565,,,,12.9127,13.479,12.9127,12.231,11.953,11.894,11.838,11.872,11.957,304.233188,-55.874695,PC,found in faint-star QLP search,3.0,4.0,3.0,3.0,4.0,4.0,1.0,0.0,1.0,15.0,1.0,TOI-3274b,0.1000999500499375,12.854396269973924,0.730569,0.730569,1.1467943944709993,0.0651771126685503,0.0651771126685503,413.98,650.6399999999999,-253.02,1.3025267452822331,2.0471423777729165,-0.7960899490103643,True,183.0,287.7,111.89999999999998,2.9075077,2.32e-05,2.32e-05,0.0401474577580952,6005974194.629247,7.332875551189566,0.0,90,0.0,0.0,1119405.3249328977,822.3821971346406,1490.7605377451755,2459056.460855,0.0017815,0.0017815,1.002,0.00087276,0.00087276,2.92,0.223,0.223,10512.0,10512.0,2459057.91460885,150.0,151.0,0.2,0.8,2.3,,26.0,376.0,749.0,3.0,24.0,47.0,Eclipse,3.0,24.0,47.0,1,0,1,1
320327056,TOI-3276,5021.0,122.9,122.9,0.827647,0.05,0.05,0.83,0.0979545,0.0979545,4.52146,0.08,0.08,297.407,1.613,1.613,,,,12.6919,13.456,12.6919,11.861,11.388,11.329,11.239,11.29,11.123,295.508668,-59.35635,PC,found in faint-star QLP search,3.0,4.0,3.0,3.0,4.0,4.0,1.0,0.0,2.0,41.0,1.0,TOI-3276b,0.1314914445886119,11.870617770049396,0.713274,0.713274,1.0590274044529744,0.0636341534633245,0.0636341534633245,419.18,701.3699999999999,-262.92,1.3188877749828651,2.2067568079100432,-0.8272388324788752,True,158.4,265.1,99.4,7.0327412,2.83e-05,2.83e-05,0.0675454749754102,10104659231.741505,17.549086856780114,0.0,90,0.0,0.0,116897.04088964596,85.87956764555118,847.5161091766186,2459048.053516,0.0009853,0.0009853,1.729,0.000505855,0.000505855,3.044,0.122,0.122,10958.4,10958.4,2459051.5698866,63.0,64.0,0.2,0.8,2.3,,16.0,231.0,468.0,8.0,60.0,124.0,Eclipse,8.0,60.0,124.0,1,0,1,1
319568619,TOI-3277,4887.0,127.4,127.4,0.770839,0.05,0.05,0.8,0.0971109,0.0971109,4.56723,0.09,0.09,273.098,1.894,1.894,,,,12.7572,13.545,12.7572,11.735,11.26,11.122,10.972,10.986,11.004,290.856966,-54.330649,PC,found in faint-star QLP search,3.0,4.0,3.0,3.0,4.0,4.0,1.0,0.0,4.0,94.0,1.0,TOI-3277b,0.1537205256301187,12.924871065275696,0.845252,0.845252,1.1530817453901825,0.0754084622223465,0.0754084622223465,411.42,643.05,-250.85,1.2944720845065374,2.023261567113725,-0.7892623654622161,True,265.1,414.4,161.7,1.5265889,1.8e-06,1.8e-06,0.0240991955242912,3605188336.016942,6.722677450822237,0.0,90,0.0,0.0,714823.4141955808,525.1520935588599,1332.7730549151638,2459058.439281,0.0003132,0.0003132,2.363,0.000310775,0.000310775,1.688,0.06,0.06,6076.8,6076.8,2459059.20257545,275.0,274.0,0.2,0.8,2.3,,5.0,73.0,148.0,1.0,4.0,8.0,Eclipse,1.0,4.0,8.0,1,0,1,2
179987678,TOI-3279,5616.06,5290.1,5290.1,1.39542,0.151077,0.151077,0.99,0.13879,0.13879,4.14429,2.0,2.0,614.459,5.0615,5.0615,0.00102958,0.0783157,0.0783157,12.6889,13.339,12.6889,11.998,11.668,11.595,11.517,11.56,11.462,11.092003,-75.629805,PC,found in faint-star QLP search,3.0,3.0,3.0,3.0,4.0,4.0,1.0,0.0,1.0,14.6671295,1.0,TOI-3279b,0.0435690356182174,6.6315274191102125,5.6110053,5.6110053,0.5916262663210827,0.5005812245276394,0.5005812245276394,36.17,56.6,-22.04,0.1138035469753572,0.1780835155876476,-0.0693455951157553,True,31.1,48.7,19.0,0.41914509711683,1.5334164e-05,1.5334164e-05,0.0109245844243043,1634294568.158322,1.683462282727108,0.0,90,0.0,0.0,19888425.074131977,14611.228252816094,3060.659704715293,2460126.929466,0.0008980862,0.0008980862,0.18982608647015,0.014964746,0.014964746,0.97674218984484,0.40368405,0.40368405,3516.271883441424,3516.271883441424,2460127.1390385483,2431.0,2431.0,0.2,0.8,2.3,,10.0,153.0,305.0,8.0,89.0,177.0,Eclipse,8.0,89.0,177.0,1,0,1,1
254142310,TOI-3281,6243.0,130.0,130.0,1.8926,0.1,0.1,1.21,0.17812,0.17812,3.96673,0.09,0.09,467.976,14.311,14.311,,,,11.1165,11.87,11.1165,10.493,10.263,10.167,10.147,10.179,10.08,286.528834,-38.990524,PC,found in faint-star QLP search,3.0,4.0,3.0,3.0,4.0,4.0,3.0,5.0,5.0,15.0,1.0,TOI-3281b,0.0534789678284837,11.040087908958682,0.583801,0.583801,0.984932365749026,0.0520833262197168,0.0520833262197168,300.7,527.8499999999999,-191.76,0.9461080059576972,1.6608018322074174,-0.6033444337294579,True,80.5,141.3,51.30000000000001,9.3108074,0.0001245,0.0001245,0.0923199896218965,13810873870.48182,10.48915057586336,0.0,90,0.0,0.0,782459.2770735658,574.8414493978888,1363.0386700146707,2459052.424376,0.0038864,0.0038864,0.286,0.0001815059999999,0.0001815059999999,5.27,0.379,0.379,18972.0,18972.0,2459057.0797797004,39.0,39.0,0.2,0.8,2.3,,30.0,378.0,748.0,5.0,41.0,79.0,Eclipse,5.0,41.0,79.0,0,0,0,1
201660996,TOI-3283,5983.0,126.1,126.1,1.2139,0.06,0.06,1.1,0.14435,0.14435,4.31109,0.08,0.08,527.005,11.188,11.188,,,,12.4005,12.997,12.4005,11.793,11.471,11.435,11.41,11.442,11.621,288.951272,-56.354296,PC,found in faint-star QLP search; CTOI from Olmschenk et al. (2021),3.0,4.0,3.0,3.0,4.0,4.0,1.0,0.0,2.0,54.0,1.0,TOI-3283b,0.1152822622956367,15.264271467397576,0.772629,0.772629,1.361789428834114,0.0689294609872433,0.0689294609872433,366.2,463.67,-204.11,1.1521940531483497,1.4588689694792336,-0.6422018792684588,True,144.7,183.2,80.70000000000002,3.502221,1.07e-05,1.07e-05,0.0466056946449978,6972112681.386069,8.255806068075776,0.0,90,0.0,0.0,1065353.1602818696,782.6722395924426,1472.3947616249466,2459055.629482,0.0008702,0.0008702,1.329,0.0004230559999999,0.0004230559999999,2.911,0.122,0.122,10479.6,10479.6,2459057.3805925003,123.0,122.0,0.2,0.8,2.3,,5.0,77.0,152.0,1.0,9.0,18.0,Eclipse,1.0,9.0,18.0,1,0,1,2
114181798,TOI-3285,5969.0,137.3,137.3,1.42672,0.07,0.07,1.1,0.14117,0.14117,4.17078,0.08,0.08,614.218,8.5885,8.5885,,,,12.6771,13.538,12.6771,11.89,11.548,11.462,11.376,11.387,11.534,295.315233,-35.246927,PC,found in faint-star QLP search,3.0,4.0,3.0,3.0,4.0,4.0,1.0,0.0,2.0,45.0,1.0,TOI-3285b,0.1058300524425836,16.469425115505906,0.811737,0.811737,1.469306220684947,0.0724184490530409,0.0724184490530409,346.98,388.8299999999999,-182.86,1.0917211702933216,1.2233959958647531,-0.5753419021264534,True,149.5,167.5,78.80000000000001,2.7022764,1.07e-05,1.07e-05,0.0392062714696032,5865174729.938806,5.909084522480568,0.0,90,0.0,0.0,2060158.128880504,1513.5155521750792,1736.3068556130474,2459058.994886,0.0011386,0.0011386,1.12,0.000334068,0.000334068,2.856,0.213,0.213,10281.6,10281.6,2459060.3460242003,134.0,134.0,0.2,0.8,2.3,,4.0,60.0,120.0,1.0,7.0,13.0,Eclipse,1.0,7.0,13.0,1,0,1,2
31786438,TOI-3289,5955.0,133.0,133.0,1.74728,0.09,0.09,1.09,0.143296,0.143296,3.99077,0.09,0.09,915.052,24.3165,24.3165,,,,12.8999,13.515,12.8999,12.201,11.838,11.82,11.718,11.759,11.323,289.343349,-33.054784,PC,found in faint-star QLP search,3.0,3.0,3.0,3.0,4.0,4.0,1.0,0.0,3.0,16.0,1.0,TOI-3289b,0.0683373982530795,13.02421705619292,0.957302,0.957302,1.1619448162885926,0.0854049108459687,0.0854049108459687,409.2,635.5899999999999,-248.44,1.2874871833651138,1.9997897821970487,-0.7816796574663462,True,219.5,340.9,133.3,1.4259934,1.23e-05,1.23e-05,0.0255261134861478,3818652224.774272,3.141417064704804,0.0,90,0.0,0.0,7221186.905067936,5305.11640478899,2375.767673539161,2459059.527698,0.002423,0.002423,0.467,0.00121058,0.00121058,1.434,0.261,0.261,5162.4,5162.4,2459060.2406947,249.0,252.0,0.2,0.8,2.3,,89.0,1330.0,2648.0,5.0,42.0,84.0,Eclipse,5.0,42.0,84.0,1,0,1,1
464280516,TOI-3294,5264.0,95.2,95.2,1.39,0.05,0.05,1.3323388170576218,,,,,,329.059,,,,,,11.481,11.878,11.7131,10.569,10.312,10.108,9.877,9.9,9.876,279.640407,-62.301798,PC,found in faint-star QLP search,3.0,4.0,3.0,3.0,4.0,4.0,2.0,0.0,6.0,34.0,1.0,TOI-3294b,0.1002496882788171,15.199472304988404,0.641276,0.641276,1.3560084248369964,0.0572109110893526,0.0572109110893526,367.03,466.4,-205.58,1.1548055251967198,1.467458510072065,-0.6468270165107528,True,141.6,179.9,79.30000000000001,2.5658729,0.0002602,0.0002602,0.0403722013444916,6039595356.607625,6.245555024655697,0.0,90,0.0,0.0,1115147.768124974,819.254340902283,1489.4137652651743,2458680.360821,0.0015075,0.0015075,1.005,0.000436992,0.000436992,2.425,0.152,0.152,8730.0,8730.0,2458681.64375745,179.0,181.0,0.2,0.8,2.3,"Star Mass, ",3.0,47.0,96.0,1.0,3.0,7.0,Eclipse,1.0,3.0,7.0,0,0,0,2
456560485,TOI-3296,5590.0,131.1,131.1,1.15355,0.06,0.06,0.99,0.129563,0.129563,4.30963,0.08,0.08,437.919,6.7155,6.7155,,,,12.3726,13.094,12.3726,11.653,11.365,11.269,11.212,11.258,11.314,281.55889,-57.694363,PC,found in faint-star QLP search,3.0,4.0,3.0,3.0,4.0,4.0,1.0,0.0,7.0,23.0,1.0,TOI-3296b,0.1018331969448077,12.813166835316885,0.715727,0.715727,1.143116144356496,0.0638529958414927,0.0638529958414927,413.94,652.8699999999999,-253.26,1.3024008912076128,2.0541587424329952,-0.7968450734580858,True,147.1,231.9,89.9,5.9493696,0.0012285,0.0012285,0.0640680882479278,9584449581.709703,11.942871245843538,0.0,90,0.0,0.0,387887.1497185229,284.965132218693,1143.779833193283,2458678.204613,0.0030293,0.0030293,1.037,0.0007237669999999,0.0007237669999999,3.678,0.276,0.276,13240.8,13240.8,2458681.1792978,72.0,72.0,0.2,0.8,2.3,,17.0,239.0,476.0,4.0,28.0,56.0,Eclipse,4.0,28.0,56.0,1,0,1,1
451538240,TOI-3297,6200.0,122.0,122.0,1.61292,,,1.19,,,4.09839,,,900.488,13.085,13.085,,,,13.0197,13.64,13.0197,12.334,12.031,11.995,11.947,11.969,12.081,264.825476,-87.299445,PC,found in faint-star QLP search,3.0,3.0,3.0,1.0,4.0,4.0,0.0,0.0,1.0,34.0,1.0,TOI-3297b,0.0875214259481642,15.397772234263456,,,1.373699589987072,,,364.31,453.48,-202.11,1.1462474481225429,1.4268076439697257,-0.6359091755374466,True,131.4,163.6,72.9,3.9349141,1.18e-05,1.18e-05,0.0517058786803409,7735089353.251536,6.893352772284759,0.0,90,0.0,0.0,1762259.1790396974,1294.6611413218257,1669.788399150332,2459382.02803,0.001564,0.001564,0.766,0.000204432,0.000204432,4.189,0.135,0.135,15080.4,15080.4,2459383.99548705,247.0,248.0,0.2,0.8,2.3,,15.0,219.0,436.0,3.0,25.0,49.0,Eclipse,3.0,25.0,49.0,1,0,1,1
