Star Name,Star Mass [Ms],Star Mass Error Lower [Ms],Star Mass Error Upper [Ms],Star Temperature [K],Star Temperature Error Lower [K],Star Temperature Error Upper [K],Star Radius [Rs],Star Radius Error Lower [Rs],Star Radius Error Upper [Rs],Star Distance [pc],Star Distance Error Lower [pc],Star Distance Error Upper [pc],Star log(g),Star log(g) Error Lower,Star log(g) Error Upper,Gaia ID,Star H Mag,Star J Mag,Star K Mag,Star V Mag,Star Gaia Mag,Star W1 Mag,Star W2 Mag,Star W3 Mag,Star W4 Mag,Star T Mag,Star Metallicity,Star Metallicity Error Lower,Star Metallicity Error Upper,Metallicity Ratio,Star Age [Gyr],Star Age Error Lower [Gyr],Star Age Error Upper [Gyr],Star Spectral Type,Star RA,Star Dec,Planet Name,Planet Radius [Re],Planet Radius Error Upper [Re],Planet Radius Error Lower [Re],Planet Radius [Rj],Planet Radius Error Upper [Rj],Planet Radius Error Lower [Rj],Planet Mass [Me],Planet Mass Error Upper [Me],Planet Mass Error Lower [Me],Planet Mass [Mj],Planet Mass Error Upper [Mj],Planet Mass Error Lower [Mj],Mass Flag,RV Flag,RV Amplitude [m/s],Planet Period [days],Planet Period Error Lower [days],Planet Period Error Upper [days],Planet Temperature [K],Transit Temperature [K],Eclipse Temperature [K],Planet Semi-major Axis [AU],Planet Semi-major Axis [m],Planet-Star Separation Transit [m],Planet-Star Separation Eclipse [m],Planet Albedo,Molecular Weight,Transit Duration [s],Impact Parameter,Heat Redistribution Factor,Inclination,Inclination Error Upper,Inclination Error Lower,Eccentricity,Eccentricity Error Upper,Eccentricity Error Lower,Eccentricity Flag,Periastron,Periastron Error Upper,Periastron Error Lower,Transit Mid Time [JD - 2450000],Transit Mid Time Error Upper [days],Transit Mid Time Error Lower [days],Transit Mid Time Flag,Eclipse Mid Time [JD - 2450000],Eclipse Duration [s],Transit Flag,Transit Depth [%],Transit Depth Error Upper [%],Transit Depth Error Lower [%],"Known (Y=1,N=0)",Discovery Year,FGS1_Flag,FGS2_Flag,FGS_Flag,Tier 1 Transits,Tier 1 Eclipses,Tier 2 Transits,Tier 2 Eclipses,Tier 3 Transits,Tier 3 Eclipses,Preferred Method,Tier 1 Observations,Tier 2 Observations,Tier 3 Observations,Max Tier
WASP-35,1.05,-0.19,0.19,5990,-80,80,1.08,-0.06,0.06,202.218,-1.669,1.698,4.4,-0.01,0.01,Gaia DR2 3211188618762023424,9.598,9.887000084,9.524999619,10.93999958,10.8531,9.482,9.525,9.53,8.337,0,-0.15,,,[Fe/H],5,-1.2,1.2,,76.0818912,-6.2297801,WASP-35 b,14.57167495,0.784628651,-0.784628651,1.3,0.07,-0.07,222.797713,6.038739725,-6.038739725,0.701,0.019,-0.019,0,1,92.8,3.16158,-2.00E-06,2.00E-06,1402.258826,1402.258826,1402.258826,0.042880121,6410578115,6410578115,6410578115,0.3,2.3,11185.95128,0.257,1,87.96,-0.28,0.28,0,,,0,,,,8440.122792,8.40E-05,-8.40E-05,0,8441.703582,11185.95128,1,1.5,0.01,-0.01,1,2011,0,0,0,1,1,4,2,8,3,Eclipse,1,2,3,3
WASP-36,1.08,-0.03,0.03,5959,-134,134,0.99,-0.01,0.01,386.346,-5.123,5.261,4.49,-0.01,0.01,Gaia DR2 5750936092375254016,11.353,11.60900021,11.29399967,12.69999981,12.6284,11.152,11.202,11.27,8.902,0,-0.26,-0.1,0.1,[Fe/H],1.4,-3.4,1.5,,131.5803897,-8.0269855,WASP-36 b,14.87431743,0.235388595,-0.235388595,1.327,0.021,-0.021,729.7340215,21.61233165,-21.29450324,2.296,0.068,-0.067,0,1,391.5,1.53736596,-2.40E-07,2.40E-07,1690.507208,1690.507208,1690.507208,0.026765963,4001511526,4001511526,4001511526,0.3,2.3,6838.145819,0.657,1,83.15,-0.13,0.13,0,,,1,,,,5569.83771,0.00046,-0.00046,0,5570.606393,6838.145819,1,1.78711,0.014693,-0.014693,1,2011,0,0,0,10,1,142,3,283,6,Eclipse,1,3,6,2
WASP-37,0.93,,0.12,5800,,150,1,,0.05,392.791,-7.526,7.822,4.41,-0.09,0.06,Gaia DR2 3652176997218325888,11.181,11.4989996,11.09300041,12.70400047,12.542,11.072,11.091,11.182,9.294,0,-0.284,-0.013,0.013,[M/H],11,-4,3,,221.9438866,1.0650227,WASP-37 b,13.00241765,0.784628651,-0.672538844,1.16,0.07,-0.06,546.6648593,54.03082912,-54.03082912,1.72,0.17,-0.17,0,1,241,3.577469,-1.10E-05,1.10E-05,1279.414592,1279.414592,1279.414592,0.044716557,6685125255,6685125255,6685125255,0.3,2.3,11306.01168,0.197941152,1,88.82,-0.86,0.77,0,,,0,,,,5338.6188,0.0006,-0.0006,0,5340.407534,11306.01168,1,1.427,0.03,-0.023,1,2010,1,0,1,15,2,209,11,415,21,Eclipse,2,11,21,2
WASP-38,1.76,-0.28,0.28,6180,-50,50,1.52,-0.07,0.07,136.24,-0.798,0.807,4.25,-0.01,0.01,Gaia DR2 4453211899986180352,8.106,8.286999702,7.998000145,9.390000343,9.20974,7.979,8.022,7.993,7.867,0,-0.02,,,[Fe/H],3.29,-0.53,0.42,F8 V,243.9597194,10.0324103,WASP-38 b,13.7870463,0.672538844,-0.672538844,1.23,0.06,-0.06,841.6096207,18.11621918,-18.43404758,2.648,0.057,-0.058,0,1,246.6,6.87188,-1.00E-05,1.00E-05,1215.687802,1209.489346,1223.277769,0.085469544,12777696854,12912563724,12623111140,0.3,2.3,16859.89022,0.12,1,89.5,-0.35,0.35,0.03,0,0,0,-22.2,-8.1,9.2,5363.40837,0.00051,-0.00051,0,5366.84431,16859.89022,1,0.69,0.01,-0.01,1,2010,0,0,0,11,1,64,2,122,3,Eclipse,1,2,3,3
WASP-39,0.93,,0.03,5400,,150,0.9,-0.02,0.02,213.982,-1.731,1.76,4.45,-0.01,0.01,Gaia DR2 3643098875168270592,10.307,10.66300011,10.20199966,12.09000015,11.8867,10.159,10.224,10.131,9.208,0,0.01,-0.09,0.09,[Fe/H],9,-4,3,,217.3266477,-3.4444994,WASP-39 b,14.23540553,0.448359229,-0.448359229,1.27,0.04,-0.04,89.30978225,10.17050901,-10.17050901,0.281,0.032,-0.032,0,1,0,4.055259,-9.00E-06,9.00E-06,1083.803996,1083.803996,1083.803996,0.04861424,7267828889,7267828889,7267828889,0.3,2.3,10149.78911,0.447,1,87.83,-0.22,0.25,0,,,0,0,,,5342.9688,0.0002,-0.0002,0,5344.996429,10149.78911,1,2.11,0.03,-0.04,1,2011,0,0,0,1,1,2,4,3,8,Transit,1,2,3,3
WASP-4,0.86,-0.09,0.08,5400,-90,90,0.89,-0.03,0.03,267.206,-3.67,3.771,4.47,-0.11,0.11,Gaia DR2 6535499658122055552,10.842,11.1789999,10.74600029,12.47999954,12.3162,10.684,10.748,10.721,8.465,0,-0.07,-0.19,0.19,[Fe/H],7,,,G8,353.5629149,-42.0617794,WASP-4 b,14.80706355,0.437150249,-0.437150249,1.321,0.039,-0.039,376.9444902,28.60455659,-31.14718385,1.186,0.09,-0.098,0,1,241.1,1.33823147,-2.00E-08,2.00E-08,1580.099245,1580.099245,1580.099245,0.022617456,3381309743,3381309743,3381309743,0.3,2.3,7771.761499,0.136,1,89.06,-0.84,0.65,0,,,0,288,-21,140,5804.515752,1.90E-05,-1.90E-05,0,5805.184868,7771.761499,1,2.3,0.0058,-0.0058,1,2007,0,0,0,2,1,17,1,33,2,Eclipse,1,1,2,3
WASP-44,0.94,-0.05,0.05,5420,-100,100,0.91,-0.05,0.05,364.512,-5.49,5.656,4.49,-0.04,0.04,Gaia DR2 2424406513428936832,11.408,11.70199966,11.3409996,13.0539999,12.8964,11.246,11.301,11.345,8.756,0,-0.003,-0.1,0.1,[Fe/H],10.3,-5,2.7,G8 V,3.9032733,-11.9382645,WASP-44 b,12.3298788,0.907927439,-0.851882536,1.1,0.081,-0.076,276.5107137,20.02318962,-19.70536121,0.87,0.063,-0.062,0,1,138,2.423804,-8.00E-06,8.00E-06,1296.249489,1296.249489,1296.249489,0.034617662,5175340513,5175340513,5175340513,0.3,2.3,8073.284061,0.541,1,86.21,-0.64,0.68,0,,,1,,,,8338.102384,0.000364,-0.000374,0,8339.314286,8073.284061,1,1.56,0.06,-0.06,1,2011,1,0,1,6,2,80,12,159,23,Eclipse,2,12,23,2
WASP-41,0.81,-0.15,0.15,5545,-33,33,0.83,-0.04,0.04,163.371,-1.052,1.067,4.53,-0.05,0.05,Gaia DR2 6160877943251930368,9.752,10.09599972,9.677000046,11.63000011,11.2823,9.646,9.689,9.64,8.712,0,0.06,,,[Fe/H],1.2,-0.2,1.1,,190.6188034,-30.6398176,WASP-41 b,12.3298788,0.560449037,-0.560449037,1.1,0.05,-0.05,299.0765306,20.65884643,-20.34101802,0.941,0.065,-0.064,0,1,139.2,3.0524,-1.00E-06,1.00E-06,1202.269147,1202.269147,1202.269147,0.038416054,5743200120,5743200120,5743200120,0.3,2.3,9573.703956,0.1,1,89.4,-0.3,0.3,0,,,0,,,,5996.67927,0.0001,-0.0001,0,5998.20547,9573.703956,1,1.9,0.01,-0.01,1,2012,0,0,0,1,1,13,2,26,4,Eclipse,1,2,4,2
WASP-42,0.95,-0.06,0.06,5315,-79,79,0.89,-0.03,0.03,177.291,-1.301,1.32,4.52,-0.02,0.02,Gaia DR2 6139698733664726784,10.103,10.54199982,10.03299999,12.169,11.9686,9.923,9.986,9.876,9.382,0,0.29,-0.05,0.05,[Fe/H],4.4,-3.4,4.4,,192.981203,-42.0736165,WASP-42 b,12.57647638,0.437150249,-0.437150249,1.122,0.039,-0.039,159.2320317,10.80616582,-10.80616582,0.501,0.034,-0.034,0,1,64.9,4.9816819,-1.10E-06,1.10E-06,986.9794209,999.9454105,977.9692401,0.056158476,8395692235,8181633021,8553467078,0.3,2.3,10206.82301,0.457,1,88,-0.17,0.17,0.062,-0.011,0.013,0,159,-22,27,5650.56728,0.00015,-0.00015,0,5653.058121,10670.69672,1,1.811,0.000152,-0.000152,1,2012,0,0,0,1,1,7,7,13,13,Either,1,7,13,2
WASP-43,0.58,,0.05,4400,,200,0.6,-0.04,0.03,86.7467,-0.3257,0.3281,4.49,-0.1,0.13,Gaia DR2 3767805209112436736,9.397,9.994999886,9.267000198,12.39999962,11.907,9.152,9.225,9.134,8.469,0,-0.01,-0.15,0.15,[Fe/H],7,-7,7,K7 V,154.9081869,-9.8064431,WASP-43 b,10.42435208,0.784628651,-1.008808266,0.93,0.07,-0.09,651.5482335,15.89142033,-16.52707714,2.05,0.05,-0.052,0,1,551.7,0.813475,-1.00E-06,1.00E-06,1332.594418,1332.594418,1332.594418,0.014232972,2127829300,2127829300,2127829300,0.3,2.3,4119.611187,0.698,1,82.6,-0.9,1.3,0,,,0,90,,,5528.86774,0.00014,-0.00014,0,5529.274478,4119.611187,1,2.55,0.12,-0.12,1,2011,0,0,0,5,1,60,1,121,2,Eclipse,1,1,2,3
WASP-46,0.83,-0.08,0.08,5600,,,0.86,-0.03,0.03,375.31,-4.36,4.462,4.49,-0.01,0.01,Gaia DR2 6462994429708755072,11.465,11.75300026,11.40100002,13.043,12.8519,11.351,11.372,10.941,9.243,0,-0.3,,,[Fe/H],9.6,-5.5,3.7,G6 V,318.7370122,-55.8718634,WASP-46 b,13.15934338,0.414732287,-0.414732287,1.174,0.037,-0.037,603.8739725,34.96112473,-34.96112473,1.9,0.11,-0.11,0,1,386,1.43036763,-9.30E-07,9.30E-07,1584.762198,1584.762198,1584.762198,0.023365833,3493192021,3493192021,3493192021,0.3,2.3,6143.236268,0.699,1,82.8,-0.17,0.17,0,,,1,,,,5392.31659,0.00058,-0.00058,0,5393.031774,6143.236268,1,1.915122,0.019745,-0.019745,1,2011,1,0,1,15,1,210,5,417,10,Eclipse,1,5,10,2
WASP-45,0.85,-0.07,0.08,5150,-200,200,0.86,-0.04,0.04,211.196,-1.737,1.766,4.5,-0.03,0.03,Gaia DR2 2308834780352875904,10.365,10.75300026,10.29399967,11.80000019,12.0487,10.207,10.275,10.183,8.954001,0,-0.03,-0.2,0.2,[Fe/H],12.7,-5.3,1,K2 V,5.2377567,-35.998465,WASP-45 b,10.60369577,0.650120882,-0.571658017,0.946,0.058,-0.051,306.386584,18.43404758,-17.79839077,0.964,0.058,-0.056,0,1,149,3.126089,-3.00E-06,3.00E-06,1118.601193,1118.601193,1118.601193,0.039664074,5929779084,5929779084,5929779084,0.3,2.3,6093.449868,0.866,1,85.02,-0.22,0.2,0,,,1,,,,8339.143039,0.000312,-0.00031,0,8340.706084,6093.449868,1,1.29,0.07,-0.05,1,2011,0,0,0,9,2,119,15,239,30,Eclipse,2,15,30,2
WASP-47,1.04,-0.03,0.03,5552,-75,75,1.14,-0.01,0.01,264.78,-4.716,4.888,4.34,-0.01,0.01,Gaia DR2 2613413008919918976,10.31,10.61299992,10.19200039,11.98999977,11.7889,10.165,10.236,10.172,8.745,0,0.38,-0.05,0.05,[Fe/H],6.5,-1.2,2.6,,331.203092,-12.019067,WASP-47 b,12.64373026,0.14571675,-0.14571675,1.128,0.013,-0.013,363.5988754,7.300518499,-7.300518499,1.14401,0.02297,-0.02297,0,1,140.84,4.1591492,-6.00E-07,6.00E-07,1220.629655,1221.657174,1219.94805,0.051318139,7672061807,7661275872,7682757519,0.3,2.3,12876.31515,0.173,1,89.02,-0.17,0.17,0.0028,-0.002,0.0042,0,30,-79,79,7007.932103,1.90E-05,-1.90E-05,0,7010.011678,12912.41938,1,1.28,6.00E-06,-6.00E-06,1,2012,0,0,0,5,1,58,7,116,13,Eclipse,1,7,13,2
WASP-49,0.92,-0.3,0.3,5600,-150,150,0.97,-0.09,0.09,194.553,-1.189,1.203,4.5,-0.1,0.1,Gaia DR2 2991284369063612928,9.812,10.14599991,9.748999596,11.35000038,11.2907,9.648,9.677,9.632,8.669,0,-0.23,,,[Fe/H],11.9,-3.2,0.8,G6 V,91.0897193,-16.9653901,WASP-49 b,12.44196861,1.23298788,-1.23298788,1.11,0.11,-0.11,126.8135342,9.534852198,-9.534852198,0.399,0.03,-0.03,0,1,0,2.78174,-6.00E-06,6.00E-06,1325.438256,1325.438256,1325.438256,0.03767591,5632548577,5632548577,5632548577,0.3,2.3,7462.32818,0.7704,1,84.89,-0.19,0.19,0,,,0,90,,,8470.81963,0.00011,-0.00011,0,8472.2105,7462.32818,1,1.4,0.038,-0.038,1,2012,0,0,0,1,1,5,3,9,6,Eclipse,1,3,6,2
WASP-5,0.96,-0.09,0.13,5700,-100,100,1.03,-0.07,0.06,309.137,-3.341,3.414,4.4,-0.04,0.04,Gaia DR2 6533307957785865856,10.65,10.94900036,10.59799957,12.14599991,11.996,10.542,10.589,10.552,8.714,0,0.09,-0.09,0.09,[Fe/H],5.4,-4.3,4.4,G5,359.3490277,-41.2772202,WASP-5 b,12.18416205,0.76221069,-0.795837632,1.087,0.068,-0.071,505.3471665,16.84490555,-16.52707714,1.59,0.053,-0.052,0,1,268.2,1.6284279,-4.90E-06,2.20E-06,1650.116124,1669.161837,1633.721452,0.026741939,3997919826,3908283660,4079687958,0.3,2.3,8421.071744,0.31,1,86.9,-0.7,2.8,0.038,-0.018,0.026,0,34.38,-22.35,26.93,4373.99598,0.00025,-0.00019,0,4374.810194,8790.39189,1,1.18,0.022,-0.029,1,2008,0,0,0,9,1,130,4,259,7,Eclipse,1,4,7,2
WASP-48,0.88,-0.36,0.36,5920,-150,150,1.58,-0.21,0.21,454.144,-4.381,4.465,4.03,-0.03,0.03,Gaia DR2 2141754578242371584,10.441,10.62699986,10.37199974,11.64999962,11.523,10.326,10.368,10.339,9.299,0,-0.12,,,[Fe/H],7.9,-1.6,2,,291.1623865,55.4730273,WASP-48 b,16.8134711,2.241796146,-2.241796146,1.5,0.2,-0.2,327.6810872,14.6201067,-14.3022783,1.031,0.046,-0.045,0,1,142.6,2.14363,-3.00E-06,3.00E-06,1965.059115,1965.059115,1965.059115,0.031202129,4664718293,4664718293,4664718293,0.3,2.3,12692.49672,0.638,1,80.09,-0.62,0.62,0,,,0,,,,6176.98991,0.00012,-0.00012,0,6178.061725,12692.49672,1,0.96,0.02,-0.02,1,2011,0,0,0,2,1,19,2,37,3,Eclipse,1,2,3,3
WASP-52,0.87,-0.03,0.03,5000,-100,100,0.79,-0.02,0.02,174.818,-1.323,1.343,4.58,-0.01,0.01,Gaia DR2 2666015878575546496,10.186,10.5880003,10.08600044,12,11.9537,10.011,10.094,9.983,8.395001,0,0.03,-0.12,0.12,[Fe/H],0.4,-0.2,0.3,K2 V,348.4947931,8.7610793,WASP-52 b,14.23540553,0.336269422,-0.336269422,1.27,0.03,-0.03,146.201067,6.356568132,-6.356568132,0.46,0.02,-0.02,0,1,0,1.7497798,-1.20E-06,1.20E-06,1258.128399,1258.128399,1258.128399,0.027148894,4058759608,4058759608,4058759608,0.3,2.3,6550.512948,0.6,1,85.35,-0.2,0.2,0,,,0,,,,5793.68143,9.00E-05,-9.00E-05,0,5794.55632,6550.512948,1,2.71,0.04,-0.04,1,2012,0,0,0,1,1,3,2,5,3,Eclipse,1,2,3,3
WASP-50,0.89,-0.07,0.08,5400,-100,100,0.84,-0.03,0.03,184.848,-1.841,1.879,4.54,-0.02,0.02,Gaia DR2 5160557726183065984,10.041,10.40100002,9.968999863,11.43999958,11.5518,9.905,9.958,9.899,8.951,0,-0.12,-0.08,0.08,[Fe/H],7,-3.5,3.5,,43.6880738,-10.8980242,WASP-50 b,13.06967153,0.481986171,-0.481986171,1.166,0.043,-0.043,466.8263636,29.24021341,-29.24021341,1.4688,0.092,-0.092,0,1,256.6,1.9551,-5.00E-06,5.00E-06,1345.141072,1349.580275,1341.169011,0.02945548,4403594283,4375879917,4430939494,0.3,2.3,6611.657153,0.669,1,84.88,-0.27,0.27,0.009,-0.006,0.011,0,44,-80,62,8411.093103,7.40E-05,-7.40E-05,0,8412.070653,6694.848432,1,1.963499,0.01039,-0.01039,1,2011,0,0,0,3,1,35,2,69,4,Eclipse,1,2,4,2
WASP-53,0.84,-0.05,0.05,4953,-60,60,0.8,-0.02,0.02,201.338,-1.362,1.38,4.55,-0.02,0.02,Gaia DR2 5136559128264765184,10.474,10.95899963,10.39000034,12.60000038,12.3473,10.366,10.43,10.239,9.302,0,0.22,-0.11,0.11,[Fe/H],,,,,31.9091639,-20.661843,WASP-53 b,12.03844531,0.414732287,-0.414732287,1.074,0.037,-0.037,677.6101629,29.24021341,-29.87587022,2.132,0.092,-0.094,0,1,326.1,3.3098443,-2.00E-06,2.00E-06,1020.046592,1020.046592,1020.046592,0.041041346,6135681179,6135681179,6135681179,0.3,2.3,8193.109386,0.56174973,1,87.08,-0.15,0.16,0,,,1,,,,5943.56695,0.00011,-0.00012,0,5945.221872,8193.109386,1,1.915883,0.014892,-0.014892,1,2017,0,0,0,15,1,201,9,405,17,Eclipse,1,9,17,2
WASP-54,1.08,-0.38,0.38,6100,-100,100,1.76,-0.19,0.19,251.303,-4.327,4.478,4,-0.03,0.03,Gaia DR2 3661983850663908608,9.135,9.364999771,9.034999847,10.40999985,10.2441,9.007,9.036,9.011,8.711,0,-0.27,,,[Fe/H],6.9,-1.9,1,F9,205.4542456,-0.1281712,WASP-54 b,17.71018955,1.905526724,-1.905526724,1.58,0.17,-0.17,192.6040144,5.720911319,-5.720911319,0.606,0.018,-0.018,0,1,70,3.69364,-6.00E-06,6.00E-06,1722.740162,1779.791005,1672.987134,0.048013985,7178090697,6727138312,7613479277,0.3,2.3,16027.98343,0.49,1,84.97,-0.61,0.61,0.07,-0.03,0.03,0,62,-33,21,8931.23648,0.00035,-0.00035,0,8933.0833,18139.76672,1,0.86,0.02,-0.02,1,2012,0,0,0,1,1,2,1,4,2,Eclipse,1,1,2,3
WASP-55,1.11,-0.35,0.35,5900,-100,100,1.09,-0.11,0.11,297.462,-3.858,3.959,4.3,-0.1,0.1,Gaia DR2 3603529272750802560,10.443,10.77499962,10.39599991,11.75,11.7747,10.323,10.343,10.381,8.641,0,-0.2,,,[Fe/H],1.1,-0.6,0.9,,203.7581951,-17.5034961,WASP-55 b,14.90794437,1.457167495,-1.457167495,1.33,0.13,-0.13,181.4800202,14.3022783,-13.34879308,0.571,0.045,-0.042,0,1,70.1,4.46563,-4.00E-06,4.00E-06,1225.292031,1225.292031,1225.292031,0.054990323,8221053300,8221053300,8221053300,0.3,2.3,12747.33317,0.07,1,89.6,-0.2,0.2,0,,,0,,,,7220.52945,6.30E-05,-5.80E-05,0,7222.762265,12747.33317,1,1.6,0.03,-0.03,1,2012,0,0,0,1,1,6,5,12,8,Eclipse,1,5,8,2
WASP-57,0.89,-0.07,0.07,5600,-100,100,0.93,-0.03,0.03,398.276,-5.657,5.82,4.45,-0.03,0.03,Gaia DR2 6340377202215639936,11.292,11.625,11.24400043,13.03999996,12.7293,11.193,11.236,11.075,9.271,0,-0.25,-0.1,0.1,[Fe/H],2.6,-1.8,2.2,G6,223.8199788,-2.0576866,WASP-57 b,11.76942977,0.594075979,-0.594075979,1.05,0.053,-0.053,204.3636654,17.79839077,-17.16273396,0.643,0.056,-0.054,0,1,100.3,2.83891856,-8.10E-07,8.10E-07,1296.191828,1296.191828,1296.191828,0.037770733,5646724571,5646724571,5646724571,0.3,2.3,9541.165631,0.345,1,86.05,-0.28,0.28,0,,,1,,,,6058.5491,0.00016,-0.00016,0,6059.968559,9541.165631,1,1.269,0.014,-0.014,1,2012,1,0,1,5,3,59,16,118,32,Eclipse,3,16,32,2
WASP-58,1.06,-0.47,0.47,5800,-150,150,1.22,-0.11,0.11,290.404,-1.808,1.83,4.27,-0.09,0.09,Gaia DR2 2115245554756763392,10.364,10.6260004,10.28499985,11.65999985,11.6347,10.251,10.279,10.239,9.335,0,-0.45,,,[Fe/H],12.8,-2.1,0.2,G2 V,274.7012534,45.1722194,WASP-58 b,16.02884245,1.569257302,-1.569257302,1.43,0.14,-0.14,285.7277375,23.51930209,-22.88364527,0.899,0.074,-0.072,0,1,111.2,5.01718,-1.10E-05,1.10E-05,1235.263079,1235.263079,1235.263079,0.058523712,8749294932,8749294932,8749294932,0.3,2.3,13712.15366,0.46,1,87.4,-1.5,1.5,0,,,0,,,,7120.57781,0.00034,-0.00034,0,7123.0864,13712.15366,1,1.4,0.1,-0.1,1,2012,0,0,0,1,1,11,4,21,7,Eclipse,1,4,7,2
WASP-56,0.71,-0.21,0.21,5600,-100,100,0.96,-0.09,0.09,321.084,-5.228,5.4,4.5,,,Gaia DR2 4001613814138156416,10.603,10.8739996,10.53199959,11.47999954,12.0028,10.481,10.535,10.529,8.604,0,0.12,,,[Fe/H],6.2,-2.1,3,G6,183.3660401,23.055687,WASP-56 b,10.53644189,1.008808266,-1.008808266,0.94,0.09,-0.09,190.3792156,12.71313626,-12.39530786,0.599,0.04,-0.039,0,1,68.7,4.6171,-3.00E-06,3.00E-06,1162.822024,1162.822024,1162.822024,0.048445758,7242640852,7242640852,7242640852,0.3,2.3,12512.23642,0.272,1,88.5,-0.15,0.15,0,,,0,,,,5841.60939,0.00023,-0.00023,0,5843.91794,12512.23642,1,1,0.041,-0.041,1,2012,0,0,0,5,3,60,21,120,40,Eclipse,3,21,40,1
WASP-61,1.82,-0.85,0.85,6250,-150,150,1.55,-0.24,0.24,488.66,-5.436,5.558,4.26,-0.01,0.01,Gaia DR2 2959177048983750016,11.034,11.21899986,11.00800037,12.48999977,12.0702,10.915,10.949,10.966,9.337,0,-0.1,,,[Fe/H],2.7,-0.6,0.1,,75.2996637,-26.0541438,WASP-61 b,15.80466283,2.465975761,-2.465975761,1.41,0.22,-0.22,651.5482335,57.20911319,-54.03082912,2.05,0.18,-0.17,0,1,234,3.8559,-3.00E-06,3.00E-06,1496.859845,1496.859845,1496.859845,0.058798253,8790338865,8790338865,8790338865,0.3,2.3,14208.66879,0.1,1,89.35,-0.56,0.56,0,,,0,,,,6152.57714,0.00023,-0.00023,0,6154.50509,14208.66879,1,0.88,0.01,-0.01,1,2012,0,0,0,13,1,172,7,341,13,Eclipse,1,7,13,2
WASP-6,0.55,-0.17,0.17,5450,-100,100,0.73,-0.07,0.07,197.119,-1.607,1.632,4.6,-0.2,0.2,Gaia DR2 2385171398768647552,10.445,10.76900005,10.32499981,11.90999985,11.9761,10.275,10.338,10.243,8.294,0,-0.2,,,[Fe/H],11,-7,3,,348.1571282,-22.6741248,WASP-6 b,11.54525015,1.120898073,-1.120898073,1.03,0.1,-0.1,153.5111204,8.263538571,-9.534852198,0.483,0.026,-0.03,0,1,71.6,3.36101,-2.80E-06,2.80E-06,1144.713065,1147.154684,1145.454356,0.036004564,5382682284,5361273136,5377201647,0.3,2.3,9551.195482,0.332,1,88.47,-0.56,0.56,0.05,-0.02,0.02,0,1.7,-0.23,0.12,5591.28967,7.00E-05,-7.00E-05,0,5592.970175,9579.572384,1,2.1,0.022,-0.022,1,2009,0,0,0,1,1,7,4,14,8,Eclipse,1,4,8,2
WASP-60,1.19,-0.61,0.61,5900,-100,100,1.17,-0.15,0.15,431.052,-7.303,7.554,4.2,-0.1,0.1,Gaia DR2 2868528637464028160,10.656,10.96399975,10.58500004,12.18000031,12.0196,10.554,10.59,10.627,8.645001,0,-0.04,,,[Fe/H],1.7,-0.5,0.6,G1 V,356.6667136,31.1559115,WASP-60 b,9.863903043,1.345077688,-1.345077688,0.88,0.12,-0.12,177.9839077,11.44182264,-11.44182264,0.56,0.036,-0.036,0,1,0,4.305,-6.00E-06,6.00E-06,1270.238156,1270.238156,1270.238156,0.054923037,8210994051,8210994051,8210994051,0.3,2.3,11902.82409,0.37,1,87.9,-1.6,1.6,0,,,0,,,,6952.43264,0.00017,-0.00017,0,6954.58514,11902.82409,1,0.6,0.06,-0.06,1,2012,0,0,0,13,7,177,48,351,102,Eclipse,7,48,102,1
WASP-65,0.93,-0.14,0.14,5600,-100,100,1.01,-0.05,0.05,273.703,-2.68,2.733,4.4,-0.02,0.02,Gaia DR2 596931979481073152,10.44,10.66899967,10.34599972,12.44999981,11.7509,10.307,10.351,10.275,8.361,0,-0.07,-0.07,0.07,[Fe/H],8,,,G6,133.3242982,8.5230171,WASP-65 b,12.46438657,0.661329863,-0.661329863,1.112,0.059,-0.059,489.4557462,47.67426099,-50.85254506,1.54,0.15,-0.16,0,1,248.4,2.3114243,-1.50E-06,1.50E-06,1436.031902,1436.031902,1436.031902,0.033419829,4996264394,4996264394,4996264394,0.3,2.3,9904.198528,0.149,1,88.8,-0.7,0.8,0,,,0,,,,6110.68772,0.00015,-0.00015,0,6111.843432,9904.198528,1,1.28,0.015,-0.015,1,2013,0,0,0,7,1,92,4,185,7,Eclipse,1,4,7,2
WASP-62,1.11,-0.25,0.25,6230,-80,80,1.23,-0.08,0.08,175.631,-0.586,0.59,4.45,-0.1,0.1,Gaia DR2 4756649415309914240,9.008,9.272000313,8.944000244,10.21000004,10.0721,8.896,8.917,8.87,9.165,0,0.04,,,[Fe/H],2.6,-0.7,0.5,,87.1398205,-63.9883286,WASP-62 b,14.79585456,0.896718458,-0.896718458,1.32,0.08,-0.08,180.5265349,13.66662148,-13.34879308,0.568,0.043,-0.042,0,1,60.8,4.41195,-3.00E-06,3.00E-06,1379.957366,1379.957366,1379.957366,0.054548754,8155038720,8155038720,8155038720,0.3,2.3,13871.0896,0.228,1,88.3,-0.75,0.75,0,,,0,,,,9252.5857,4.00E-05,-4.00E-05,0,9254.791675,13871.0896,1,1.2,0.02,-0.02,1,2012,0,0,0,1,1,2,1,4,2,Eclipse,1,1,2,3
