TIC,Star Name,Planet Name,Star Temperature [K],Star Temperature Error Lower [K],Star Temperature Error Upper [K],Star Radius [Rs],Star Radius Error Lower [Rs],Star Radius Error Upper [Rs],Star log(g),Star log(g) Error Lower,Star log(g) Error Upper,Star Distance [pc],Star Distance Error Lower [pc],Star Distance Error Upper [pc],Star TESS Mag,Star RA,Star Dec,TFOPWG Disposition,Creation Date,Planet Radius [Re],Planet Radius Error Lower [Re],Planet Radius Error Upper [Re],Transit Mid Time,Transit Mid Time Error Lower [days],Transit Mid Time Error Upper [days],Transit Depth [%],Transit Depth Error Lower [%],Transit Depth Error Upper [%],Transit Duration [hr],Transit Duration Error Lower [hr],Transit Duration Error Upper [hr],Planet Period [days],Planet Period Error Lower [days],Planet Period Error Upper [days],Rp/Rs,TOI Disposition,EXOFOP Disposition,TFOP Master,TFOP SG1a,TFOP SG1b,TFOP SG2,TFOP SG3,TFOP SG4,TFOP SG5,Alerted,Updated,Public Comment,Sectors,FP_Flag,Known,EB,VS,NASA PC,Assumed Parameters,Star Mass [Ms],Star Metallicity,Star V Mag,Star T Mag,Star J Mag,Star H Mag,Star Ks Mag,Star W1 Mag,Star W2 Mag,Star W3 Mag,Mass Flag,Planet Mass Error Upper [Me],Planet Mass Error Lower [Me],Planet Mass [Me],Planet Mass [Mjup],Planet Mass Error Upper [Mjup],Planet Mass Error Lower [Mjup],Planet Radius [Rjup],Planet Radius Error Upper [Rjup],Planet Radius Error Lower [Rjup],Planet Semi-major Axis [au],Planet Semi-major Axis [m],a/Rs,Eccentricity,Inclination,Periastron,Impact Parameter,Planet Albedo,Heat Redistribution Factor,Mean Molecular Weight,Expected Radial Velocity Amplitude [m/s],Expected Radial Velocity Amplitude Error Upper [m/s],Expected Radial Velocity Amplitude Error Lower [m/s],Transit Duration T14 [s],Eclipse Duration E14 [s],Planet Insolation Flux [W/m2],Planet Insolation Flux [Earth],Eclipse Mid Time,Available Transits,Available Eclipses,Planet Temperature [K],Tier 1 Transits,Tier 2 Transits,Tier 3 Transits,Tier 1 Eclipses,Tier 2 Eclipses,Tier 3 Eclipses,Preferred Method,Tier 1 Observations,Tier 2 Observations,Tier 3 Observations,FGS1_Flag,FGS2_Flag,FGS_Flag,Max Tier
346154016,TOI-5854,TOI-5854.01,4910,-136.4,136.4,1.19538,-0.08,0.08,4.18831,-0.09,0.09,385.952,-9.9125,9.9125,12.647,280.048586,20.236342,PC,02/11/2022 17:59,15.17771216,-2.89892,2.89892,2459795.759,-0.001182,0.001182,1.355,-0.0429603,0.0429603,2.449,-0.099,0.099,4.449914,-1.07E-05,1.07E-05,0.116404467,PC,PC,3,4,3,3,4,4,4,2022-11-02 17:59:28+00,2022-11-02 13:47:36+00,found in faint-star QLP search,"[26, 40, 53, 54]",0,0,0,0,TRUE,,0.804,,13.536,12.647,11.702,11.194,11.093,11.04,11.093,11.012,TRUE,468.51,-206.04,368.05,1.158014804,1.474097313,-0.648274338,1.354067111,0.258624764,-0.258624764,0.049255309,7368489324,8.860341682,0,90,0,0,0.2,0.8,2.3,165.5,210.7,92.6,8816.4,8816.4,419320.1653,308.0577081,2459797.984,112,112,1166.38321,6,94,191,2,13,26,Eclipse,2,13,26,1,0,1,2
3680800,TOI-5856,TOI-5856.01,5808,-151.3,151.3,1.34687,-0.07,0.07,4.19812,-0.08,0.08,298.032,-3.704,3.704,11.0263,290.236828,-7.830216,PC,02/11/2022 17:59,4.89460724,-1.76365,1.76365,2459795.608,-0.006287,0.006287,0.111,-0.0139446,0.0139446,1.588,-0.343,0.343,0.5498864,-0.0001996,0.0001996,0.033316662,PC,PC,3,4,3,3,4,4,4,2022-11-02 17:59:29+00,2022-11-02 13:43:48+00,found in faint-star QLP search; low SNR,[54],0,0,0,0,TRUE,,1.044,,11.742,11.0263,10.375,10.107,10.038,9.987,10.006,9.859,TRUE,27.68,-12.88,24.01,0.075543908,0.08709102,-0.040525012,0.436668361,0.157342585,-0.157342585,0.013325797,1993510888,2.127506664,0,90,0,0,0.2,0.8,2.3,18.2,21,9.8,5716.8,5716.8,14245443.53,10465.55603,2459795.883,659,660,2815.63364,4,54,107,4,37,74,Eclipse,4,37,74,0,0,0,1
256046749,TOI-5858,TOI-5858.01,5287,-134.8,134.8,0.936008,-0.05,0.05,4.45359,-0.09,0.09,318.912,-4.0785,4.0785,12.3224,299.798591,23.055057,PC,02/11/2022 17:59,11.86691726,-2.89267,2.89267,2459778.065,-0.003643,0.003643,1.351,-0.075231,0.075231,3.03,-0.205,0.205,7.1476512,-7.91E-05,7.91E-05,0.116232526,PC,PC,3,4,3,3,4,4,4,2022-11-02 17:59:30+00,2022-11-02 13:49:47+00,found in faint-star QLP search,"[41, 54]",0,0,0,0,TRUE,,0.908,,12.935,12.3224,11.565,11.222,11.113,11.088,11.187,10.931,TRUE,704.18,-263.22,418.98,1.318258505,2.215598057,-0.828182738,1.058697267,0.258067176,-0.258067176,0.070351343,10524411063,16.16204228,0,90,0,0,0.2,0.8,2.3,148.3,249.3,93.2,10908,10908,169457.5085,124.4936352,2459781.639,69,70,929.9212956,18,256,516,6,52,103,Eclipse,6,52,103,1,0,1,1
462372373,TOI-5860,TOI-5860.01,5988,-154.6,154.6,1.2725,-0.07,0.07,4.27093,-0.08,0.08,442.817,-7.9605,7.9605,12.0019,304.923086,11.052848,APC,02/11/2022 17:59,13.31319778,-4.39803,4.39803,2459795.355,-0.001883,0.001883,0.92,-0.096481,0.096481,1.666,-0.409,0.409,5.2498931,-0.000853,0.000853,0.09591663,PC,APC,3,4,3,3,4,4,4,2022-11-02 17:59:31+00,2022-11-02 13:56:54+00,found in faint-star QLP search,[54],0,0,0,0,TRUE,,1.102,,12.595,12.0019,11.369,11.043,10.96,10.919,10.955,10.951,TRUE,610.33,-243.24,403.97,1.271031763,1.920312934,-0.765318628,1.187725994,0.39236663,-0.39236663,0.061083117,9137904181,10.32207013,0,90,0,0,0.2,0.8,2.3,139.3,210.5,83.9,5997.6,5997.6,683802.6593,502.362389,2459797.98,79,79,1317.902832,22,332,660,4,30,63,Eclipse,4,30,63,0,0,0,1
11034516,TOI-5861,TOI-5861.01,5862,-173.3,173.3,1.04812,-0.05,0.05,4.42255,-0.08,0.08,432.745,-3.7585,3.7585,12.5375,297.980126,24.038241,PC,02/11/2022 17:59,18.48040107,-3.24781,3.24781,2459771.876,-0.001277,0.001277,2.613,-0.0740054,0.0740054,4.769,-0.169,0.169,14.3033451,-3.32E-05,3.32E-05,0.161647765,PC,PC,3,4,3,3,4,4,4,2022-11-02 17:59:32+00,2022-11-02 13:57:03+00,found in faint-star QLP search,"[14, 41, 54]",0,0,0,0,TRUE,,1.06,,13.226,12.5375,11.855,11.508,11.473,11.119,11.177,10.975,TRUE,291.75,-152.25,319.92,1.006580889,0.917948157,-0.479032072,1.648713787,0.289750699,-0.289750699,0.117614062,17594813261,24.12968488,0,90,0,0,0.2,0.8,2.3,81.1,73.9,38.5,17168.4,17168.4,114921.009,84.42785625,2459779.027,36,36,843.8300576,1,17,35,4,29,60,Transit,1,17,35,1,0,1,2
20988926,TOI-5862,TOI-5862.01,6987,-134.5,134.5,2.65759,-0.14,0.14,3.77378,-0.09,0.09,1276.28,-40.715,40.715,12.0997,285.062239,34.258278,APC,02/11/2022 17:59,17.48917615,-3.82501,3.82501,2459791.246,-0.002455,0.002455,0.364,-0.0163163,0.0163163,4.653,-0.347,0.347,5.3194765,-2.86E-05,2.86E-05,0.060332413,PC,APC,3,4,3,3,4,4,4,2022-11-02 17:59:32+00,2022-11-02 13:57:14+00,found in faint-star QLP search,"[14, 40, 41, 53, 54]",0,0,0,0,TRUE,,1.53,,12.45,12.0997,11.694,11.571,11.532,11.432,11.455,11.202,TRUE,333.89,-166.75,332.92,1.047483463,1.050535424,-0.524654174,1.560282471,0.341245122,-0.341245122,0.068734066,10282469895,5.561442641,0,90,0,0,0.2,0.8,2.3,91.8,92.2,46.1,16750.8,16750.8,4367431.544,3208.576794,2459793.906,135,136,2094.990289,15,211,419,4,29,58,Eclipse,4,29,58,0,0,0,1
345205395,TOI-5863,TOI-5863.01,4829,-139.1,139.1,0.865172,-0.06,0.06,4.45762,-0.09,0.09,276.469,-1.593,1.593,12.7354,300.67684,0.22858,PC,02/11/2022 17:59,14.650136,-3.60049,3.60049,2459788.352,-0.001305,0.001305,2.41,-0.133086,0.133086,1.846,-0.136,0.136,2.8492565,-0.0003913,0.0003913,0.155241747,PC,PC,3,4,3,3,4,4,4,2022-11-02 17:59:32+00,2022-11-02 13:44:17+00,found in faint-star QLP search,[54],0,0,0,0,TRUE,,0.783,,13.669,12.7354,11.768,11.282,11.171,11.117,11.167,11.261,TRUE,507.65,-216.13,377.19,1.18677246,1.597245525,-0.680021029,1.306999838,0.321214755,-0.321214755,0.036270369,5425969922,9.014734136,0,90,0,0,0.2,0.8,2.3,200.3,269.5,114.7,6645.6,6645.6,378982.6636,278.4233634,2459789.777,131,133,1137.275664,3,47,94,1,6,12,Eclipse,1,6,12,1,0,1,2
383216635,TOI-5865,TOI-5865.01,6044,-128.6,128.6,1.7499,-0.09,0.09,4.00126,-0.08,0.08,482.143,-9.6975,9.6975,11.3471,311.221373,6.641216,PC,08/11/2022 19:57,10.59300723,-0.797922,0.797922,2459815.837,-0.003622,0.003622,0.308,-0.0334891,0.0334891,2.372,-0.866,0.866,6.6314176,-0.0037924,0.0037924,0.055497748,PC,PC,3,4,3,3,4,4,4,2022-11-08 19:57:55+00,2022-11-08 13:38:04+00,found in faint-star QLP search,[55],0,0,0,0,TRUE,,1.12,,12.144,11.3471,10.79,10.495,10.458,10.412,10.443,10.222,TRUE,440.64,-157.95,246.24,0.774757683,1.386408486,-0.496966277,0.94504643,0.071185955,-0.071185955,0.071753023,10734099474,8.817193689,0,90,0,0,0.2,0.8,2.3,77.7,139.1,49.9,8539.2,8539.2,972706.2943,714.6083029,2459819.152,59,59,1439.276609,43,618,1227,9,69,146,Eclipse,9,69,146,0,0,0,1
236158940,TOI-5868,TOI-5868.01,6875.79,-104.8,104.8,2.40591,-0.12,0.12,3.8487,-0.09,0.09,756.82,-18.5205,18.5205,11.3283,313.419524,34.351623,PC,08/11/2022 19:57,15.09816104,-0.769821,0.769821,2459817.288,-0.001834,0.001834,0.331,-0.0131317,0.0131317,2.885,-0.286,0.286,2.677573,-1.80E-05,1.80E-05,0.057532599,PC,PC,3,4,3,3,4,4,4,2022-11-08 19:57:57+00,2022-11-08 13:38:37+00,found in faint-star QLP search,"[41, 55]",0,0,0,0,TRUE,,1.49,0.067,11.701,11.3283,10.851,10.719,10.642,10.576,10.619,10.593,TRUE,475.57,-207.92,369.24,1.161758963,1.496310557,-0.65418948,1.346970024,0.068678948,-0.068678948,0.043112022,6449466710,3.853207747,0,90,0,0,0.2,0.8,2.3,130.3,167.9,73.4,10386,10386,8532476.63,6268.468375,2459818.626,209,207,2476.831109,13,186,371,1,10,20,Eclipse,1,10,20,0,0,0,2
294090620,TOI-587,TOI-587.01,9871,-286.1,286.1,2.04114,-0.0581056,0.0581056,4.22024,,,210.139,-3.344,3.344,7.81307,130.395919,-22.194298,PC,13/04/2019 05:20,15.64434062,-0.4352956,0.4352956,2459968.123,-0.000319,0.000319,0.493750536,-0.002602482,0.002602482,5.3289306,-0.0183014,0.0183014,8.044239,-8.49E-05,8.49E-05,0.070267385,PC,PC,3,4,3,3,4,4,4,2019-04-13 05:20:07+00,2023-07-12 13:12:54+00,low-mass stellar companion from RVs; was FP now PC (for period refinement),"[8, 34, 35, 61]",0,0,0,0,TRUE,,2.523,,7.8,7.81307,7.764,7.83,7.781,7.744,7.795,7.817,TRUE,437.18,-197.42,359.69,1.131711303,1.375522109,-0.621152785,1.395696985,0.038834539,-0.038834539,0.106977411,16003592884,11.26996839,0,90,0,0,0.2,0.8,2.3,61.9,75.3,34,19184.15016,19184.15016,4237896.634,3113.412691,2459972.145,55,56,2079.145129,1,4,7,1,1,1,Eclipse,1,1,1,0,0,0,3
373816781,TOI-5871,TOI-5871.01,6339,-147,147,1.09666,-0.05,0.05,4.45484,-0.08,0.08,581.579,-5.332,5.332,12.7966,320.850391,39.813037,PC,08/11/2022 19:57,19.31404318,-0.883768,0.883768,2459822.282,-0.000682,0.000682,2.607,-0.0712514,0.0712514,2.275,-0.074,0.074,1.343636,-1.40E-06,1.40E-06,0.16146207,PC,PC,3,4,3,3,4,4,4,2022-11-08 19:57:58+00,2022-11-08 13:39:03+00,found in faint-star QLP search,"[15, 16, 55]",0,0,0,0,TRUE,,1.25,,13.31,12.7966,12.165,11.868,11.846,11.74,11.76,11.569,TRUE,262.41,-142.29,310.62,0.977319816,0.825634193,-0.447694407,1.723086482,0.078844635,-0.078844635,0.025676361,3841128991,5.034599,0,90,0,0,0.2,0.8,2.3,155.1,131.1,71.1,8190,8190,3610214.446,2652.279762,2459822.954,441,441,1997.667993,1,10,19,1,2,3,Eclipse,1,2,3,1,0,1,3
138671052,TOI-5872,TOI-5872.01,6032,-165.2,165.2,1.13776,-0.05,0.05,4.3748,-0.08,0.08,466.611,-6.445,6.445,12.3295,320.134358,46.817074,PC,08/11/2022 19:57,6.484293498,-0.384434,0.384434,2459820.867,-0.003119,0.003119,0.273,-0.0193906,0.0193906,2.062,-0.342,0.342,2.2425137,-8.30E-06,8.30E-06,0.052249402,PC,PC,3,4,3,3,4,4,4,2022-11-08 19:57:59+00,2022-11-08 13:48:23+00,found in faint-star QLP search,"[15, 16, 55]",0,0,0,0,TRUE,,1.119,,12.828,12.3295,11.687,11.395,11.337,11.314,11.391,11.706,TRUE,53.61,-21.18,35.05,0.110279633,0.168675924,-0.066639733,0.578490913,0.034296963,-0.034296963,0.034810861,5207630693,6.579115539,0,90,0,0,0.2,0.8,2.3,15.9,24.3,9.6,7423.2,7423.2,1733218.834,1273.326364,2459821.988,334,335,1662.886388,6,89,176,21,158,315,Transit,6,89,176,1,0,1,1
376454594,TOI-5874,TOI-5874.01,5512,-125.9,125.9,1.11561,-0.06,0.06,4.32981,-0.08,0.08,406.631,-6.7765,6.7765,12.3072,320.15457,1.804035,PC,08/11/2022 19:57,10.62234893,-0.680806,0.680806,2459820.144,-0.001353,0.001353,0.762,-0.0541098,0.0541098,1.253,-0.195,0.195,2.5784481,-0.0003127,0.0003127,0.087292611,PC,PC,3,4,3,3,4,4,4,2022-11-08 19:57:59+00,2022-11-08 13:44:47+00,found in faint-star QLP search,[55],0,0,0,0,TRUE,,0.97,,12.964,12.3072,11.601,11.31,11.202,11.163,11.21,10.928,TRUE,446.93,-160.11,249.7,0.785644061,1.406199039,-0.503762397,0.947664126,0.060737548,-0.060737548,0.036436986,5450895452,7.023174359,0,90,0,0,0.2,0.8,2.3,118.8,212.7,76.2,4510.8,4510.8,1060306.566,778.9647092,2459821.433,139,140,1470.711492,26,387,775,5,37,74,Eclipse,5,37,74,1,0,1,1
282890159,TOI-5877,TOI-5877.01,8722,-717.2,717.2,2.46602,-0.09,0.09,3.99452,-0.07,0.07,970.989,-35.9905,35.9905,12.0836,299.529431,27.326911,PC,08/11/2022 19:58,17.65899196,-0.803365,0.803365,2459820.307,-0.002869,0.002869,0.431,-0.0243061,0.0243061,4.536,-0.511,0.511,6.9100016,-3.91E-05,3.91E-05,0.06565059,PC,PC,3,4,3,3,4,4,4,2022-11-08 19:58:01+00,2022-11-08 13:44:20+00,found in faint-star QLP search,"[14, 41, 54, 55]",0,0,0,0,TRUE,,2.19,,12.636,12.0836,11.297,11.086,10.996,10.845,10.929,10.438,TRUE,326.61,-164,330.7,1.040498562,1.027629983,-0.516001706,1.575432449,0.071671548,-0.071671548,0.092214701,13795122865,8.040942841,0,90,0,0,0.2,0.8,2.3,65.8,65.1,32.7,16329.6,16329.6,5074266.296,3727.859938,2459823.762,76,79,2174.941585,4,57,115,2,14,29,Eclipse,2,14,29,0,0,0,2
247172524,TOI-5878,TOI-5878.01,5213,-130.5,130.5,0.846441,-0.05,0.05,4.53226,-0.09,0.09,350.804,-2.439,2.439,12.8056,313.931272,29.818541,PC,08/11/2022 19:58,15.42436483,-0.882413,0.882413,2459820.872,-0.000738,0.000738,2.791,-0.0595927,0.0595927,2.861,-0.063,0.063,3.4363074,-4.50E-06,4.50E-06,0.167062862,PC,PC,3,4,3,3,4,4,4,2022-11-08 19:58:02+00,2022-11-08 13:44:06+00,found in faint-star QLP search,"[15, 41, 55]",0,0,0,0,TRUE,,0.89,,13.456,12.8056,12.03,11.596,11.53,11.411,11.467,11.34,TRUE,450.66,-201.34,363.53,1.143793294,1.417934932,-0.633486485,1.376072027,0.07872375,-0.07872375,0.042884783,6415472153,10.89456588,0,90,0,0,0.2,0.8,2.3,166.5,206.4,92.2,10299.6,10299.6,352476.7275,258.9505152,2459822.59,146,147,1116.780346,2,32,65,1,6,14,Eclipse,1,6,14,1,0,1,2
130415266,TOI-588,TOI-588.01,10416,-237.2,237.2,1.81708,-0.05,0.05,4.34907,-0.06,0.06,154.186,-0.9875,0.9875,7.3123,104.74986,-47.023366,PC,01/04/2019 16:52,17.4574021,-0.408052,0.408052,2459981.726,-0.000245,0.000245,0.7758,-0.00281661,0.00281661,6.186,-0.024,0.024,39.4718663,-9.50E-06,9.50E-06,0.08807951,PC,PC,3,4,3,3,4,4,4,2019-04-01 16:52:03+00,2024-01-29 16:18:17+00,likely too large; possible secondary not at half phase ,"[6, 8, 33, 34, 35, 61]",0,0,0,0,TRUE,,2.69,,7.28,7.3123,7.245,7.326,7.278,7.263,7.326,7.354,TRUE,334.94,-167.5,333.74,1.050063472,1.053839094,-0.527013937,1.557447775,0.036404024,-0.036404024,0.315571313,47208796497,37.34451963,0,90,0,0,0.2,0.8,2.3,32.4,32.5,16.3,22269.6,22269.6,478531.6943,351.5580437,2460001.462,27,27,1205.237219,1,2,4,1,2,4,Either,1,2,4,0,0,0,2
360142739,TOI-5881,TOI-5881.01,6148,-133.3,133.3,2.46378,-0.12,0.12,3.72305,-0.08,0.08,1101.02,-21.61,21.61,12.5366,296.606916,36.952758,PC,08/11/2022 19:58,16.21374344,-0.938981,0.938981,2459821.498,-0.002776,0.002776,0.364,-0.0245795,0.0245795,4.079,-0.717,0.717,2.2377411,-1.35E-05,1.35E-05,0.060332413,PC,PC,3,4,3,3,4,4,4,2022-11-08 19:58:03+00,2022-11-08 13:43:36+00,found in faint-star QLP search; possible centroid shift toward TIC 360142751; crowded field,"[14, 41, 54, 55]",0,0,0,0,TRUE,,1.17,,13.135,12.5366,11.892,11.652,11.507,11.201,11.249,11.126,TRUE,400.34,-186.89,350.46,1.102670475,1.259610506,-0.5880217,1.44649579,0.083770418,-0.083770418,0.035291199,5279488169,3.080121812,0,90,0,0,0.2,0.8,2.3,154.3,176.3,82.3,14684.4,14684.4,8534094.329,6269.656834,2459822.617,321,324,2477.050809,15,224,445,2,13,27,Eclipse,2,13,27,1,0,1,2
232941965,TOI-5882,TOI-5882.01,5706,-131,131,2.34691,-0.11,0.11,3.7044,-0.08,0.08,416.104,-3.9625,3.9625,10.6338,311.888638,34.737492,PC,08/11/2022 19:58,11.15845112,-5.37763,5.37763,2459818.905,-0.006521,0.006521,0.19,-0.227015,0.227015,6.864,-2.244,2.244,7.1487697,-8.07E-05,8.07E-05,0.043588989,PC,PC,3,4,3,3,4,4,4,2022-11-08 19:58:03+00,2022-11-08 13:43:21+00,found in faint-star QLP search,"[15, 41, 55]",0,0,0,0,TRUE,,1.017,,11.315,10.6338,9.988,9.736,9.615,9.568,9.603,9.662,TRUE,552.79,-201.23,316.37,0.99541134,1.739271848,-0.633140386,0.995492042,0.479760839,-0.479760839,0.073057381,10929228626,6.693774414,0,90,0,0,0.2,0.8,2.3,103.8,181.5,66.1,24710.4,24710.4,1340541.496,984.8420731,2459822.48,78,80,1559.485113,30,304,602,2,16,33,Eclipse,2,16,33,0,0,0,2
283759999,TOI-5883,TOI-5883.01,6285,-122.9,122.9,1.71813,-0.09,0.09,4.05786,-0.09,0.09,882.718,-25.143,25.143,12.5701,315.879749,18.696523,APC,08/11/2022 19:58,12.41706517,-2.99684,2.99684,2459823.643,-0.001708,0.001708,0.439,-0.231629,0.231629,0.685,-0.311,0.311,0.5223032,-5.47E-05,5.47E-05,0.066257075,PC,APC,3,4,3,3,4,4,4,2022-11-08 19:58:04+00,2022-11-08 13:37:23+00,found in faint-star QLP search,[55],0,0,0,0,TRUE,,1.23,,13.023,12.5701,12.061,11.768,11.715,,,,TRUE,689.94,-262.25,423.81,1.333455384,2.170794006,-0.825130777,1.10777826,0.267360617,-0.267360617,0.013604031,2035134078,1.702609303,0,90,0,0,0.2,0.8,2.3,293.1,477.3,181.4,2466,2466,30504571.99,22410.48562,2459823.904,807,808,3405.906984,107,1613,3210,2,30,59,Eclipse,2,30,59,1,0,1,1
13574009,TOI-5884,TOI-5884.01,6390,-122.4,122.4,2.29063,-0.1,0.1,3.82537,-0.09,0.09,440.704,-6.6415,6.6415,10.5002,320.450532,23.926451,PC,08/11/2022 19:58,16.26928818,-0.752351,0.752351,2459822.297,-0.001056,0.001056,0.424,-0.0137581,0.0137581,3.283,-0.251,0.251,5.8311038,-1.40E-05,1.40E-05,0.065115282,PC,PC,3,4,3,3,4,4,4,2022-11-08 19:58:04+00,2022-11-08 13:37:13+00,found in faint-star QLP search,"[15, 55]",0,0,0,0,TRUE,,1.28,,10.965,10.5002,9.923,9.734,9.673,9.617,9.646,9.61,TRUE,399.41,-186.76,350.18,1.101789496,1.256684399,-0.587612674,1.451451168,0.067120376,-0.067120376,0.068858431,10301074665,6.464063103,0,90,0,0,0.2,0.8,2.3,105.5,120.4,56.3,11818.8,11818.8,2261400.393,1661.360172,2459825.212,73,74,1777.18675,5,58,115,1,5,10,Eclipse,1,5,10,0,0,0,2
233788275,TOI-5885,TOI-5885.01,6132,-151.4,151.4,2.37164,-0.11,0.11,3.75243,-0.08,0.08,1036.16,-14.935,14.935,12.5816,302.999561,55.435028,PC,08/11/2022 19:58,14.51893372,-1.00505,1.00505,2459820.313,-0.005141,0.005141,0.315,-0.0306791,0.0306791,3.196,-0.794,0.794,4.7264391,-2.64E-05,2.64E-05,0.056124861,PC,PC,3,4,3,3,4,4,4,2022-11-08 19:58:05+00,2022-11-08 13:37:04+00,found in faint-star QLP search,"[14, 15, 16, 55]",0,0,0,0,TRUE,,1.16,,13.24,12.5816,11.924,11.597,11.504,11.482,11.507,11.549,TRUE,514.19,-218.91,379.56,1.194229314,1.617822666,-0.688767887,1.295294735,0.089664709,-0.089664709,0.057932013,8666505846,5.252587121,0,90,0,0,0.2,0.8,2.3,131,177.5,75.6,11505.6,11505.6,2904142.223,2133.556817,2459822.676,263,264,1891.910189,61,895,1779,7,56,112,Eclipse,7,56,112,1,0,1,1
15682927,TOI-5886,TOI-5886.01,7542,-254.4,254.4,1.91879,-0.08,0.08,4.11256,-0.09,0.09,832.543,-23.6575,23.6575,12.3886,306.988834,37.146334,PC,08/11/2022 19:58,11.72797279,-0.754258,0.754258,2459823.16,-0.001679,0.001679,0.314,-0.0299993,0.0299993,1.224,-0.24,0.24,0.9655766,-2.40E-06,2.40E-06,0.056035703,PC,PC,3,4,3,3,4,4,4,2022-11-08 19:58:05+00,2022-11-08 13:36:55+00,found in faint-star QLP search,"[14, 15, 41, 55]",0,0,0,0,TRUE,,1.74,,12.98,12.3886,11.643,11.324,11.261,10.972,10.992,10.336,TRUE,681.65,-251.39,399.46,1.256841716,2.144710749,-0.790961395,1.04630145,0.067290507,-0.067290507,0.023000736,3440861166,2.57761292,0,90,0,0,0.2,0.8,2.3,178.6,304.9,112.5,4406.4,4406.4,27604782.37,20280.12648,2459823.643,667,667,3321.717391,59,879,1764,3,28,56,Eclipse,3,28,56,0,0,0,1
383214426,TOI-5889,TOI-5889.01,4224,-126,126,0.723618,-0.07,0.07,4.53925,-0.11,0.11,200.902,-1.048,1.048,12.9722,311.21156,8.849353,PC,08/11/2022 19:58,13.05086495,-1.19727,1.19727,2459823.072,-0.000942,0.000942,2.734,-0.0893415,0.0893415,1.988,-0.096,0.096,2.4013188,-0.0001794,0.0001794,0.165348118,PC,PC,3,4,3,3,4,4,4,2022-11-08 19:58:06+00,2022-11-08 13:39:36+00,found in faint-star QLP search,[55],0,0,0,0,TRUE,,0.661,,14.066,12.9722,11.818,11.202,11.042,11.006,11.064,11.021,TRUE,632.43,-248.72,409.39,1.28808499,1.98984731,-0.782560636,1.164322187,0.106813459,-0.106813459,0.030589365,4576103838,9.090013033,0,90,0,0,0.2,0.8,2.3,257.6,398,156.6,7156.8,7156.8,218081.5289,160.2157529,2459824.272,164,165,990.6646328,4,59,121,1,6,12,Eclipse,1,6,12,1,0,1,2
279179610,TOI-5890,TOI-5890.01,7142,-122,122,1.18375,,,4.49295,,,665.349,-8.177,8.177,13.1251,313.903317,46.758479,PC,08/11/2022 19:58,11.8691338,,,2459823.02,-0.00469,0.00469,0.845,-0.0730031,0.0730031,3.337,-0.451,0.451,5.9029732,-3.49E-05,3.49E-05,0.091923882,PC,PC,3,4,3,3,4,4,4,2022-11-08 19:58:07+00,2022-11-08 13:40:08+00,found in faint-star QLP search,"[15, 16, 55]",0,0,0,0,TRUE,,1.59,,13.847,13.1251,12.345,12.02,11.977,11.837,11.931,12.447,TRUE,705.07,-262.85,418.88,1.317943869,2.21839831,-0.827018588,1.058895014,,,0.074626854,11164018419,13.55621815,0,90,0,0,0.2,0.8,2.3,108.8,183.1,68.3,12013.2,12013.2,802511.6924,589.5731547,2459825.971,150,148,1371.625573,39,569,1134,10,69,139,Eclipse,10,69,139,1,0,1,1
202941251,TOI-5891,TOI-5891.01,6283,-153.1,153.1,2.40132,-0.12,0.12,3.76637,-0.09,0.09,688.501,-12.0035,12.0035,11.3909,304.450192,30.687351,PC,08/11/2022 19:58,18.52105492,-0.833721,0.833721,2459823.632,-0.001396,0.001396,0.5,-0.0135546,0.0135546,4.307,-0.261,0.261,4.1784844,-1.10E-05,1.10E-05,0.070710678,PC,PC,3,4,3,3,4,4,4,2022-11-08 19:58:07+00,2022-11-08 13:41:39+00,found in faint-star QLP search,"[15, 41, 54, 55]",0,0,0,0,TRUE,,1.228,,11.85,11.3909,10.812,10.585,10.53,10.428,10.491,10.552,TRUE,289.73,-151.93,319.66,1.005762837,0.911592526,-0.478025239,1.652340686,0.074379734,-0.074379734,0.054382541,8135512399,4.869819562,0,90,0,0,0.2,0.8,2.3,110.7,100.3,52.6,15505.2,15505.2,3724055.002,2735.913852,2459825.721,132,131,2013.240354,3,37,74,1,4,9,Eclipse,1,4,9,0,0,0,2
243464977,TOI-5895,TOI-5895.01,5628,-128.8,128.8,1.39921,-0.08,0.08,4.145,-0.08,0.08,486.566,-11.0335,11.0335,12.0995,309.595065,21.021892,PC,08/11/2022 19:58,11.70313575,-0.759646,0.759646,2459817.305,-0.001705,0.001705,0.588,-0.0384413,0.0384413,1.691,-0.2,0.2,3.6491012,-1.24E-05,1.24E-05,0.076681158,PC,PC,3,4,3,3,4,4,4,2022-11-08 19:58:09+00,2022-11-08 13:42:17+00,found in faint-star QLP search,"[14, 41, 55]",0,0,0,0,TRUE,,0.997,,12.694,12.0995,11.443,11.077,11.03,10.984,11.022,11.052,TRUE,671.89,-249.89,396.34,1.247025098,2.114002355,-0.786241868,1.044085634,0.067771193,-0.067771193,0.046358508,6935134091,7.124427296,0,90,0,0,0.2,0.8,2.3,165,279.6,104,6087.6,6087.6,1119950.214,822.7825053,2459819.13,121,126,1490.953543,58,854,1706,5,39,78,Eclipse,5,39,78,1,0,1,1
