TIC,Star Name,Planet Name,Star Temperature [K],Star Temperature Error Lower [K],Star Temperature Error Upper [K],Star Radius [Rs],Star Radius Error Lower [Rs],Star Radius Error Upper [Rs],Star log(g),Star log(g) Error Lower,Star log(g) Error Upper,Star Distance [pc],Star Distance Error Lower [pc],Star Distance Error Upper [pc],Star TESS Mag,Star RA,Star Dec,TFOPWG Disposition,Creation Date,Planet Radius [Re],Planet Radius Error Lower [Re],Planet Radius Error Upper [Re],Transit Mid Time,Transit Mid Time Error Lower [days],Transit Mid Time Error Upper [days],Transit Depth [%],Transit Depth Error Lower [%],Transit Depth Error Upper [%],Transit Duration [hr],Transit Duration Error Lower [hr],Transit Duration Error Upper [hr],Planet Period [days],Planet Period Error Lower [days],Planet Period Error Upper [days],Rp/Rs,TOI Disposition,EXOFOP Disposition,TFOP Master,TFOP SG1a,TFOP SG1b,TFOP SG2,TFOP SG3,TFOP SG4,TFOP SG5,Alerted,Updated,Public Comment,Sectors,FP_Flag,Known,EB,VS,NASA PC,Assumed Parameters,Star Mass [Ms],Star Metallicity,Star V Mag,Star T Mag,Star J Mag,Star H Mag,Star Ks Mag,Star W1 Mag,Star W2 Mag,Star W3 Mag,Mass Flag,Planet Mass Error Upper [Me],Planet Mass Error Lower [Me],Planet Mass [Me],Planet Mass [Mjup],Planet Mass Error Upper [Mjup],Planet Mass Error Lower [Mjup],Planet Radius [Rjup],Planet Radius Error Upper [Rjup],Planet Radius Error Lower [Rjup],Planet Semi-major Axis [au],Planet Semi-major Axis [m],a/Rs,Eccentricity,Inclination,Periastron,Impact Parameter,Planet Albedo,Heat Redistribution Factor,Mean Molecular Weight,Expected Radial Velocity Amplitude [m/s],Expected Radial Velocity Amplitude Error Upper [m/s],Expected Radial Velocity Amplitude Error Lower [m/s],Transit Duration T14 [s],Eclipse Duration E14 [s],Planet Insolation Flux [W/m2],Planet Insolation Flux [Earth],Eclipse Mid Time,Available Transits,Available Eclipses,Planet Temperature [K],Tier 1 Transits,Tier 2 Transits,Tier 3 Transits,Tier 1 Eclipses,Tier 2 Eclipses,Tier 3 Eclipses,Preferred Method,Tier 1 Observations,Tier 2 Observations,Tier 3 Observations,FGS1_Flag,FGS2_Flag,FGS_Flag,Max Tier
230088370,TOI-1176,TOI-1176.01,6612.0,-83.3,83.3,1.57435,-0.07,0.07,4.18374,-0.09,0.09,295.561,-1.773,1.773,10.1772,247.35668,71.505873,PC,27/08/2019 16:09,13.48883834,-0.537652,0.537652,2459843.997,-0.00031,0.00031,0.617,-0.0026305,0.0026305,5.759,-0.04,0.04,14.0077482,-6.4e-06,6.4e-06,0.078549348,PC,PC,3,4,3,3,4,4,4,2019-08-27 16:09:26+00,2022-12-13 17:17:25+00,fast rotating host,"[14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 40, 41, 47, 48, 49, 50, 51, 52, 54, 55, 56, 57]",0,0,0,0,True,,1.38,,10.591,10.1772,9.761,9.565,9.521,9.495,9.517,9.448,True,595.77,-239.69,399.81,1.257942939,1.874502051,-0.754149079,1.203395622,0.047966181,-0.047966181,0.126648158,18946294691.0,17.29820327,0,90,0,0,0.2,0.8,2.3,85.6,127.5,51.3,20732.4,20732.4,362023.22,265.9639403,2459851.001,88,88,1124.132099,7.0,69.0,136.0,2.0,13.0,25.0,Eclipse,2.0,13.0,25.0,0,0,0,2
158002130,TOI-1180,TOI-1180.01,4700.0,-139.3,139.3,0.727165,-0.05,0.05,4.58986,-0.1,0.1,72.0238,-0.13235,0.13235,10.112,214.555774,82.193764,PC,27/08/2019 16:09,3.230627157,-0.217059,0.217059,2459950.326,-0.001121,0.001121,0.1659,-0.0046186,0.0046186,2.443,-0.227,0.227,9.686741,-1.33e-05,1.33e-05,0.040730824,PC,PC,2,4,1,1,4,4,4,2019-08-27 16:09:25+00,2023-02-27 10:53:17+00,L1 candidate,"[14, 19, 20, 21, 26, 40, 41, 47, 48, 53, 59, 60]",0,0,0,0,True,,0.75,,11.017,10.112,9.237,8.716,8.594,8.535,8.605,8.518,True,9.59,-5.64,13.74,0.043230875,0.030173514,-0.017745425,0.288217746,0.01936474,-0.01936474,0.080800595,12087597007.0,23.89378777,0,90,0,0,0.2,0.8,2.3,5.0,3.5,2.0,8794.8,8794.8,48403.3707,35.56001518,2459955.17,121,122,679.8926702,5.0,51.0,101.0,271.0,1642.0,2964.0,Transit,5.0,51.0,101.0,0,0,0,1
233087860,TOI-1184,TOI-1184.01,4534.0,-127.6,127.6,0.692384,-0.06,0.06,4.60863,-0.1,0.1,58.5946,-0.0779,0.0779,9.9469,272.20452,60.678785,PC,27/08/2019 16:09,2.471567285,-0.188342,0.188342,2459960.511,-0.000521,0.000521,0.1071,-0.00226214,0.00226214,1.641,-0.118,0.118,5.7484316,-4.3e-06,4.3e-06,0.032726136,PC,PC,2,4,1,1,4,4,4,2019-08-27 16:09:26+00,2023-02-27 10:37:16+00,multiple stars in pixel; variable host,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26, 40, 41, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60]",0,0,0,0,True,,0.71,,10.988,9.9469,8.981,8.439,8.317,8.248,8.311,8.233,True,5.01,-3.29,9.6,0.030204978,0.015763223,-0.010351498,0.220498843,0.016802777,-0.016802777,0.056026388,8381428309.0,17.39999037,0,90,0,0,0.2,0.8,2.3,4.3,2.3,1.5,5907.6,5907.6,79035.26858,58.06404202,2459963.385,216,217,768.5851941,8.0,91.0,182.0,255.0,1550.0,3050.0,Transit,8.0,91.0,182.0,0,0,0,1
278683844,TOI-119,TOI-119.01,5130.0,-184.0,184.0,0.819657,-0.05,0.05,4.5453,-0.272717,0.272717,66.6187,-0.1003,0.1003,9.2789,99.238421,-58.016153,PC,07/05/2019 17:42,2.249389618,-0.124447,0.124447,2460189.428,-0.000895,0.000895,0.0633,-0.00117683,0.00117683,2.467,-0.438,0.438,5.5411114,-4.6e-06,4.6e-06,0.025159491,PC,PC,2,4,1,1,4,4,4,2019-05-07 17:42:41+00,2023-10-16 17:53:17+00,Potential multi; slight depth aperture correlation with no offset,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 61, 62, 63, 64, 65, 66, 67, 68]",0,0,0,0,True,,0.86,,10.07,9.2789,8.539,8.125,8.032,7.972,8.045,7.982,True,4.06,-2.74,8.46,0.026618137,0.012774189,-0.008621004,0.200677445,0.011102437,-0.011102437,0.058277744,8718226395.0,15.28882069,0,90,0,0,0.2,0.8,2.3,3.4,1.6,1.1,8881.2,8881.2,167842.1772,123.3069161,2460192.199,224,225,927.7166984,10.0,91.0,179.0,175.0,920.0,1895.0,Transit,10.0,91.0,179.0,0,0,0,1
147950620,TOI-1194,TOI-1194.01,5323.0,-155.2,155.2,0.992671,-0.06,0.06,4.4073,-0.09,0.09,149.667,-0.652,0.652,10.4782,167.821481,69.964775,PC,27/08/2019 16:09,9.078491187,-0.500776,0.500776,2459632.288,-0.000155,0.000155,0.703,-1.07e-05,1.07e-05,1.317,-0.086,0.086,2.3106444,-7e-07,7e-07,0.083845095,PC,PC,3,4,3,3,4,4,4,2019-08-27 16:09:25+00,2022-07-12 16:16:09+00,,"[14, 20, 21, 40, 41, 47, 48]",0,0,0,0,True,,0.918,,11.302,10.4782,9.791,9.42,9.34,9.302,9.368,9.284,True,214.66,-76.62,118.73,0.373566357,0.675395891,-0.24107348,0.809930127,0.044676319,-0.044676319,0.033247596,4973769499.0,7.20208623,0,90,0,0,0.2,0.8,2.3,60.8,109.9,39.2,4741.2,4741.2,876865.6559,644.1980296,2459633.443,297,304,1402.530486,2.0,23.0,46.0,1.0,7.0,13.0,Eclipse,1.0,7.0,13.0,0,0,0,2
69068526,TOI-1196,TOI-1196.01,6689.0,-154.1,154.1,2.05935,-0.1,0.1,3.96198,-0.09,0.09,424.442,-10.406,10.406,10.4318,291.707693,17.808736,PC,03/09/2019 15:31,16.49131267,-4.37239,4.37239,2459785.498,-0.000914,0.000914,0.539,-0.0360176,0.0360176,2.517,-0.394,0.394,5.5376617,-9.5e-06,9.5e-06,0.073416619,PC,PC,3,4,3,3,4,4,4,2019-09-03 15:31:11+00,2022-11-30 18:30:28+00,multiple stars in pixel; evolved host,"[14, 40, 54]",0,0,0,0,True,,1.417,,10.922,10.4318,9.734,9.551,9.557,9.283,9.267,9.377,True,386.89,-182.17,346.56,1.090399703,1.217292073,-0.573170919,1.471258901,0.390079179,-0.390079179,0.068820039,10295331284.0,7.186015647,0,90,0,0,0.2,0.8,2.3,99.3,110.8,52.2,9061.2,9061.2,2197264.976,1614.242454,2459788.267,84,85,1764.420597,4.0,49.0,98.0,1.0,5.0,10.0,Eclipse,1.0,5.0,10.0,0,0,0,2
92677094,TOI-1197,TOI-1197.01,7649.0,-290.1,290.1,2.1241,-0.07,0.07,4.03608,-0.08,0.08,405.634,-6.408,6.408,10.4247,293.26832,15.736136,PC,03/09/2019 15:31,16.38289472,-2.56736,2.56736,2459787.132,-0.00113,0.00113,0.5,-0.0115009,0.0115009,4.744,-0.155,0.155,4.5960377,-9.3e-06,9.3e-06,0.070710678,PC,PC,3,4,3,3,4,4,4,2019-09-03 15:31:11+00,2022-11-30 18:24:57+00,variable host; multiple stars in pixel,"[14, 40, 54]",0,0,0,0,True,,1.788,,11.079,10.4247,9.82,9.592,9.517,9.433,9.464,9.446,True,392.69,-184.85,348.57,1.09672387,1.235540914,-0.581603142,1.461586482,0.229044912,-0.229044912,0.065674587,9824778314.0,6.648532522,0,90,0,0,0.2,0.8,2.3,91.0,102.5,48.3,17078.4,17078.4,4389816.834,3225.022369,2459789.43,98,98,2097.619754,1.0,15.0,30.0,1.0,2.0,4.0,Eclipse,1.0,2.0,4.0,0,0,0,2
453260209,TOI-1215,TOI-1215.01,3693.0,-68.0,68.0,0.518,-0.077,0.077,4.75718,-0.346969,0.346969,34.6633,-0.02245,0.02245,10.42,146.87585,-77.296816,PC,26/08/2019 21:37,1.138215139,-0.99191,0.99191,2458570.397,-0.001064,0.001064,0.040581476,-0.004903328,0.004903328,0.9678469,-0.2707527,0.2707527,1.2124484,-1.02e-05,1.02e-05,0.020144844,PC,PC,2,4,2,2,4,4,4,2019-08-26 21:37:18+00,2022-03-21 16:58:10+00,visual binary consisting of 2 M dwarfs; high proper motion star,"[10, 11, 12, 37, 38, 39]",0,0,0,0,True,"Star Mass, ",0.469565829,,12.314,10.42,8.383,7.743,7.525,7.346,7.32,7.252,True,0.76,-0.54,1.84,0.005789287,0.002391227,-0.00169903,0.101544928,0.088492435,-0.088492435,0.017295924,2587433337.0,7.179883644,0,90,0,0,0.2,0.8,2.3,1.8,0.8,0.6,3484.24884,3484.24884,204068.8982,149.9212351,2458571.003,1027,1028,974.5533231,9.0,108.0,214.0,276.0,1972.0,3667.0,Transit,9.0,108.0,214.0,0,0,0,1
299798795,TOI-1224,TOI-1224.01,3392.0,-64.0,64.0,0.404403,-0.0120014,0.0120014,4.82262,-0.382128,0.382128,37.3312,-0.06,0.06,11.556,37.197836,-80.899105,PC,26/08/2019 21:36,2.246199725,-0.1912491,0.1912491,2459363.917,-0.001943,0.001943,0.259302464,-0.01726776,0.01726776,1.7361547,-0.1141107,0.1141107,4.1782736,-7.8e-06,7.8e-06,0.05092175,PC,PC,2,4,1,1,4,4,4,2019-08-26 21:36:51+00,2022-03-21 19:16:54+00,other possible transit like events in the lightcurve; variable star,"[1, 13, 27, 28, 39]",0,0,0,0,True,,0.396442,,13.95,11.556,10.018,9.405,9.134,9.036,8.89,8.758,True,4.04,-2.74,8.44,0.02655521,0.012711262,-0.008621004,0.200392862,0.017062131,-0.017062131,0.037296503,5579477362.0,19.83157231,0,90,0,0,0.2,0.8,2.3,6.2,3.0,2.0,6250.15692,6250.15692,19023.76914,13.97600021,2459366.006,297,298,538.5949436,5.0,60.0,119.0,555.0,4101.0,7042.0,Transit,5.0,60.0,119.0,1,0,1,1
140760434,TOI-1229,TOI-1229.01,6028.84,-44.1073,44.1073,1.98893,,,3.96199,-0.118683,0.118683,254.584,,,10.779,74.130396,-74.920333,APC,26/08/2019 19:21,23.24391667,-0.0903721,0.0903721,2459970.492,-0.002532,0.002532,1.147937555,-0.005579626,0.005579626,11.2567164,-0.0427885,0.0427885,31.8132264,-4.04e-05,4.04e-05,0.107141848,PC,APC,5,5,5,5,5,5,5,2019-08-26 19:21:32+00,2023-07-12 11:39:43+00,TFOP APC/SB1,"[11, 12, 13, 28, 29, 30, 31, 32, 33, 34, 35, 36, 61]",0,0,0,0,True,"Star Mass, ",2.070260935,0.0445224,11.321,10.779,10.152,9.898,9.784,9.772,9.809,9.732,True,194.9,-113.63,272.68,0.857947227,0.613223979,-0.357519962,2.073686914,0.008062473,-0.008062473,0.250460059,37468291581.0,27.07836197,0,90,0,0,0.2,0.8,2.3,33.9,24.2,14.1,40524.17904,40524.17904,102101.6906,75.01001716,2459986.398,38,38,819.2332408,1.0,2.0,3.0,1.0,5.0,9.0,Transit,1.0,2.0,3.0,0,0,0,3
232612416,TOI-1248,TOI-1248.01,5227.0,-119.505,119.505,0.874131,-0.0475929,0.0475929,4.50479,-0.0814786,0.0814786,168.735,-0.5995,0.5995,11.1153,259.023592,63.105607,PC,17/10/2019 00:30,7.116648484,-0.3747166,0.3747166,2459768.44,-0.000283,0.000283,0.55710445,-0.003358029,0.003358029,2.2646707,-0.0220818,0.0220818,4.3601536,-1.7e-06,1.7e-06,0.07463943,PC,PC,3,4,3,3,4,4,4,2019-10-17 00:30:12+00,2022-10-04 20:01:58+00,,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 40, 41, 47, 48, 49, 50]",0,0,0,0,True,,0.891,,11.806,11.1153,10.365,9.939,9.87,9.854,9.913,9.823,True,66.16,-24.98,40.11,0.126200173,0.208162639,-0.07859587,0.634905943,0.033430033,-0.033430033,0.05026292,7519225799.0,12.36444426,0,90,0,0,0.2,0.8,2.3,17.0,27.9,10.5,8152.81452,8152.81452,276607.1639,203.2121897,2459770.62,285,286,1051.114922,1.0,12.0,24.0,6.0,47.0,92.0,Transit,1.0,12.0,24.0,0,0,0,2
233120979,TOI-1251,TOI-1251.01,5273.0,,,0.942541,,,4.438,,,185.952,,,10.6479,273.529238,62.858243,APC,17/10/2019 00:30,10.7826938,,,2459759.179,-0.000179,0.000179,1.1,-2.48e-05,2.48e-05,2.951,-0.029,0.029,5.9630544,-1.5e-06,1.5e-06,0.104880885,PC,APC,3,4,3,3,4,4,4,2019-10-17 00:30:12+00,2022-10-04 20:00:42+00,,"[14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 40, 41, 48, 49, 51, 52]",0,0,0,0,True,"Star Mass, ",0.883241659,,11.513,10.6479,9.925,9.629,9.54,9.523,9.546,9.489,True,476.29,-171.6,268.33,0.844260596,1.49857593,-0.53991398,0.961969162,,,0.061764478,9239834431.0,14.09100389,0,90,0,0,0.2,0.8,2.3,102.8,182.4,65.7,10623.6,10623.6,220576.9805,162.049061,2459762.16,208,209,993.2802633,4.0,53.0,107.0,2.0,14.0,27.0,Eclipse,2.0,14.0,27.0,0,0,0,2
288132261,TOI-1258,TOI-1258.01,6124.0,-126.553,126.553,1.49192,-0.07,0.07,4.15391,-0.0809288,0.0809288,154.944,-0.521,0.521,9.13619,209.484313,79.583322,PC,17/10/2019 00:30,4.333106195,-0.18616,0.18616,2459943.718,-0.002662,0.002662,0.0709,-0.00204201,0.00204201,4.874,-1.033,1.033,10.2613222,-3.7e-05,3.7e-05,0.026627054,PC,PC,3,4,3,3,4,4,4,2019-10-17 00:30:12+00,2023-02-27 10:28:07+00,possible depth-aperture correlation,"[14, 20, 21, 26, 40, 41, 47, 48, 53, 60]",0,0,0,0,True,,1.157,,9.634,9.13619,8.589,8.378,8.35,8.274,8.315,8.282,True,20.4,-10.22,20.42,0.064248505,0.064185578,-0.032155716,0.386574507,0.016608111,-0.016608111,0.097018687,14513788953.0,13.98341556,0,90,0,0,0.2,0.8,2.3,5.5,5.4,2.7,17546.4,17546.4,407632.7189,299.47141,2459948.848,109,111,1158.013312,7.0,51.0,98.0,46.0,241.0,473.0,Transit,7.0,51.0,98.0,0,0,0,1
406672232,TOI-1263,TOI-1263.01,5098.0,-125.822,125.822,0.818229,-0.05,0.05,4.54682,-0.0834493,0.0834493,46.5539,-0.0783,0.0783,8.5325,309.353641,22.654366,PC,17/10/2019 00:30,1.2933474,-0.110924,0.110924,2459445.58,-0.001834,0.001834,0.021,-6.74e-05,6.74e-05,1.156,-0.205,0.205,1.0228925,-6.6e-06,6.6e-06,0.014491377,PC,PC,2,4,1,1,4,4,4,2019-10-17 00:30:12+00,2022-02-15 19:07:38+00,potential L1 candidate,"[14, 41]",0,0,0,0,True,,0.86,,9.358,8.5325,7.636,7.203,7.102,6.919,7.066,7.032,True,1.07,-0.77,2.73,0.008589541,0.003366596,-0.002422691,0.115384925,0.009895993,-0.009895993,0.018893913,2826489139.0,4.965356666,0,90,0,0,0.2,0.8,2.3,1.9,0.8,0.6,4161.6,4161.6,1551922.677,1140.135349,2459446.091,452,453,1617.743295,10.0,92.0,182.0,91.0,623.0,1217.0,Transit,10.0,92.0,182.0,0,0,0,1
416195870,TOI-1264,TOI-1264.01,5040.0,-134.474,134.474,0.974457,-0.06,0.06,4.38482,-0.0895632,0.0895632,141.755,-0.5485,0.5485,10.634,287.242092,57.344126,PC,17/10/2019 00:30,7.989462872,-0.519602,0.519602,2459765.819,-0.000253,0.000253,0.565,-1.82e-05,1.82e-05,1.418,-0.168,0.168,2.7441672,-1e-06,1e-06,0.075166482,PC,PC,3,4,3,3,4,4,4,2019-10-17 00:30:12+00,2022-10-04 19:55:13+00,2 stars in pixel,"[14, 15, 16, 17, 19, 20, 22, 23, 25, 26, 40, 41, 47, 49, 50, 52]",0,0,0,0,True,,0.84,,11.471,10.634,9.648,9.258,9.106,8.958,9.034,9.004,True,113.71,-41.12,64.57,0.20315994,0.357771671,-0.129377989,0.712773361,0.046355865,-0.046355865,0.036196614,5414936328.0,7.987459539,0,90,0,0,0.2,0.8,2.3,33.1,58.4,21.1,5104.8,5104.8,572877.1774,420.8698863,2459767.191,453,454,1260.988724,1.0,16.0,31.0,2.0,14.0,28.0,Eclipse,2.0,14.0,28.0,0,0,0,2
459969957,TOI-1274,TOI-1274.01,4684.0,-172.4,172.4,0.80494,-0.06,0.06,4.49986,-0.1,0.1,178.141,-0.957,0.957,11.8994,254.816154,65.747438,PC,17/10/2019 00:30,10.35518241,-0.690442,0.690442,2459736.341,-0.000421,0.000421,1.391,-6.55e-05,6.55e-05,4.215,-0.074,0.074,19.3203478,-1.26e-05,1.26e-05,0.117940663,PC,PC,3,4,3,3,4,4,4,2019-10-17 00:30:12+00,2022-10-11 17:09:27+00,,"[14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 40, 41, 47, 48, 49, 50, 51, 52, 54, 55]",0,0,0,0,True,,0.747,,12.784,11.8994,10.997,10.505,10.322,10.321,10.398,10.313,True,399.04,-142.32,221.48,0.696854011,1.255520248,-0.447788797,0.923829085,0.061597215,-0.061597215,0.127892988,19132518665.0,34.1654097,0,90,0,0,0.2,0.8,2.3,64.1,115.5,41.2,15174.0,15174.0,23353.01242,17.15652162,2459746.001,63,64,566.6417527,6.0,78.0,157.0,55.0,371.0,708.0,Transit,6.0,78.0,157.0,0,0,0,1
153949511,TOI-1277,TOI-1277.02,5544.0,-120.311,120.311,0.857648,-0.04,0.04,4.5609,-0.0776004,0.0776004,100.772,-0.2265,0.2265,9.76775,172.747799,66.796529,PC,15/11/2019 23:57,2.898513817,-0.15188,0.15188,2459635.749,-0.002594,0.002594,0.096,-6.67e-05,6.67e-05,3.675,-0.203,0.203,14.856058,-8.16e-05,8.16e-05,0.030983867,PC,PC,2,4,1,1,4,4,4,2019-11-15 23:57:09+00,2022-06-28 15:01:44+00,period updated to ~14.9 days with qlp-s48-ffi from previous period of ~37 days; possible additional TCE near ~1692 but also near momentum dump,"[14, 15, 21, 47, 48]",0,0,0,0,True,,0.976,,10.366,9.76775,9.14,8.784,8.725,8.671,8.726,8.676,True,7.33,-4.54,11.9,0.037441587,0.023062759,-0.014284437,0.258588527,0.013549849,-0.013549849,0.117316387,17550281714.0,29.41392695,0,90,0,0,0.2,0.8,2.3,3.1,2.0,1.2,13230.0,13230.0,61866.31945,45.45070368,2459643.177,44,43,722.8225935,10.0,98.0,194.0,614.0,3486.0,6719.0,Transit,10.0,98.0,194.0,0,0,0,1
224297258,TOI-1279,TOI-1279.01,5477.0,-120.112,120.112,0.840608,-0.04,0.04,4.5707,-0.0797127,0.0797127,107.055,-0.285,0.285,9.99454,185.062873,56.201409,PC,17/10/2019 00:30,3.16298898,-0.245228,0.245228,2459659.674,-0.001828,0.001828,0.119,-0.000425367,0.000425367,2.86,-0.768,0.768,9.6142606,-4.97e-05,4.97e-05,0.034496377,PC,PC,2,4,1,1,4,4,4,2019-10-17 00:30:12+00,2022-08-19 15:49:56+00,potential L1 candidate; some TCEs contaminated by scattered light,"[15, 21, 22, 41, 48, 49]",0,0,0,0,True,,0.959,,10.714,9.99454,9.334,8.968,8.887,8.836,8.877,8.83,True,9.12,-5.42,13.38,0.042098188,0.028694729,-0.017053227,0.282183461,0.021877814,-0.021877814,0.087261748,13054171757.0,22.3220358,0,90,0,0,0.2,0.8,2.3,4.1,2.9,1.7,10296.0,10296.0,102319.4688,75.17001008,2459664.481,57,58,819.7111507,7.0,79.0,156.0,222.0,1340.0,2766.0,Transit,7.0,79.0,156.0,0,0,0,1
391949880,TOI-128,TOI-128.01,6059.0,-193.0,193.0,1.12777,-0.05,0.05,4.3867,-0.26143,0.26143,68.4727,-0.119,0.119,7.9849,79.520938,-80.964384,PC,05/09/2018 18:34,2.623958217,-0.116622,0.116622,2460175.867,-0.001299,0.001299,0.0455,-0.0017088,0.0017088,1.954,-0.417,0.417,4.9404714,-7.1e-06,7.1e-06,0.021330729,PC,PC,2,4,1,1,4,4,4,2018-09-05 18:34:19+00,2023-11-16 16:41:58+00,variable host; two stars in pixel,"[1, 8, 11, 12, 13, 27, 28, 31, 38, 39, 61, 62, 65, 66, 67, 68]",0,0,0,0,True,,1.13,,8.44,7.9849,7.311,7.018,6.932,6.834,6.873,6.885,True,5.78,-3.72,10.41,0.032753523,0.018185914,-0.011704429,0.234094275,0.010404336,-0.010404336,0.059130306,8845767910.0,11.27438859,0,90,0,0,0.2,0.8,2.3,3.6,2.0,1.3,7034.4,7034.4,600847.7285,441.4187284,2460178.337,252,252,1275.967037,9.0,64.0,124.0,63.0,316.0,613.0,Transit,9.0,64.0,124.0,0,0,0,1
230017324,TOI-1280,TOI-1280.01,4665.0,-128.1,128.1,0.746003,-0.06,0.06,4.56182,-0.0958392,0.0958392,92.4381,-0.1706,0.1706,10.6355,291.465322,61.776153,PC,17/10/2019 00:30,3.490439902,-0.252417,0.252417,2459757.492,-0.001225,0.001225,0.184,-5.94e-05,5.94e-05,2.773,-0.198,0.198,9.692636,-2.08e-05,2.08e-05,0.042895221,PC,PC,2,4,1,1,4,4,4,2019-10-17 00:30:12+00,2022-11-15 19:53:48+00,two stars in pixel,"[14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 40, 41, 47, 48, 49, 50, 51, 52]",0,0,0,0,True,,0.74,,11.5833,10.6355,9.682,9.181,9.107,,,,True,11.71,-6.63,15.27,0.048044793,0.03684378,-0.020860313,0.311396726,0.022519175,-0.022519175,0.080472692,12038543364.0,23.19590728,0,90,0,0,0.2,0.8,2.3,5.6,4.3,2.4,9982.8,9982.8,49845.48333,36.61947749,2459762.338,127,128,684.9059959,5.0,59.0,118.0,275.0,1730.0,3358.0,Transit,5.0,59.0,118.0,0,0,0,1
198186769,TOI-1291,TOI-1291.01,6229.0,-123.8,123.8,1.8109,-0.08,0.08,4.00146,-0.08,0.08,428.123,-4.5455,4.5455,10.8722,245.818009,62.925121,PC,17/10/2019 00:30,5.586890268,-0.244184,0.244184,2459734.427,-0.003035,0.003035,0.08,-1.71e-05,1.71e-05,7.668,-0.348,0.348,7.16199,-3.16e-05,3.16e-05,0.028284271,PC,PC,3,4,3,3,4,4,4,2019-10-17 00:30:12+00,2023-03-16 14:17:51+00,radius may be underestimated due to detrending,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 40, 41, 47, 48, 49, 50, 51, 52, 53, 54, 55, 59]",0,0,0,0,True,,1.2,,11.516,10.8722,10.345,10.114,10.083,10.031,10.077,9.981,True,38.21,-16.36,28.66,0.090174444,0.120222105,-0.051474317,0.498429822,0.021784675,-0.021784675,0.077272979,11559873112.0,9.175644838,0,90,0,0,0.2,0.8,2.3,8.4,11.2,4.8,27604.8,27604.8,1013368.874,744.4814694,2459738.008,173,174,1454.069067,8.0,95.0,187.0,32.0,234.0,472.0,Transit,8.0,95.0,187.0,0,0,0,1
219852584,TOI-1295,TOI-1295.01,6470.0,-129.5,129.5,1.59715,-0.0727236,0.0727236,4.15195,-0.09,0.09,388.227,-4.4475,4.4475,10.7973,256.672203,67.871503,PC,17/10/2019 00:30,15.54193576,-0.6826442,0.6826442,2459913.379,-0.000486,0.000486,0.795898066,-0.002266786,0.002266786,3.7533697,-0.012103,0.012103,3.1968838,-7e-07,7e-07,0.089213119,PC,PC,3,4,3,3,4,4,4,2019-10-17 00:30:12+00,2023-03-16 18:55:45+00,likely hot Jupiter; cleared by SG2,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 40, 41, 47, 48, 49, 50, 51, 52, 53, 54, 55]",0,0,0,0,True,,1.32,,11.303,10.7973,10.341,10.123,10.08,10.072,10.091,10.088,True,444.52,-199.24,361.7,1.13803547,1.398616331,-0.626879146,1.386561021,0.060901541,-0.060901541,0.046601084,6971422939.0,6.274133018,0,90,0,0,0.2,0.8,2.3,130.5,160.3,71.9,13512.13092,13512.13092,2522917.731,1853.486472,2459914.977,389,389,1826.46949,2.0,25.0,50.0,1.0,2.0,4.0,Eclipse,1.0,2.0,4.0,0,0,0,2
356867115,TOI-1301,TOI-1301.01,4781.0,-31.6,31.6,0.731699,-0.0479774,0.0479774,4.59589,-0.09,0.09,90.8693,-0.18925,0.18925,10.5216,275.862543,71.581748,PC,17/10/2019 00:30,2.697672269,-0.2982962,0.2982962,2459710.294,-0.00157,0.00157,0.114248917,-0.003200293,0.003200293,2.3632965,-0.0910878,0.0910878,6.0964074,-5.7e-06,5.7e-06,0.033800727,PC,PC,2,4,1,1,4,4,4,2019-10-17 00:30:12+00,2023-05-17 18:32:35+00,L1 candidate; variable host,"[14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 40, 41, 47, 48, 49, 50, 51, 53, 54, 55, 56, 57, 58, 60]",0,0,0,0,True,,0.77,,11.337,10.5216,9.676,9.136,9.044,9.004,9.056,8.995,True,6.17,-3.92,10.79,0.033949137,0.019412991,-0.012333699,0.240670613,0.02661225,-0.02661225,0.059862296,8955272033.0,17.59236869,0,90,0,0,0.2,0.8,2.3,4.5,2.6,1.6,8507.8674,8507.8674,95610.92469,70.24151178,2459713.342,203,204,806.0121469,9.0,105.0,211.0,251.0,1573.0,3299.0,Transit,9.0,105.0,211.0,0,0,0,1
