Star Name,Star Mass [Ms],Star Mass Error Lower [Ms],Star Mass Error Upper [Ms],Star Temperature [K],Star Temperature Error Lower [K],Star Temperature Error Upper [K],Star Radius [Rs],Star Radius Error Lower [Rs],Star Radius Error Upper [Rs],Star log(g),Star log(g) Error Lower,Star log(g) Error Upper,Star Metallicity,Star Metallicity Error Lower,Star Metallicity Error Upper,Metallicity Ratio,Star Age [Gyr],Star Age Error Lower [Gyr],Star Age Error Upper [Gyr],Star Spectral Type,Star Rotational Velocity [km/s],Star Rotational Velocity Error Lower [km/s],Star Rotational Velocity Error Upper [km/s],Star Rotation Period [days],Star Rotation Period Error Lower [days],Star Rotation Period Error Upper [days],Star Distance [pc],Star Distance Error Lower [pc],Star Distance Error Upper [pc],Star Parallax [mas],Star Parallax Error Lower [mas],Star Parallax Error Upper [mas],HD ID,HIP ID,TIC ID,Gaia ID,Star B Mag,Star V Mag,Star H Mag,Star I Mag,Star J Mag,Star Ks Mag,Star u Mag,Star g Mag,Star r Mag,Star i Mag,Star z Mag,Star TESS Mag,Star Kepler Mag,Star Gaia Mag,Star W1 Mag,Star W2 Mag,Star W3 Mag,Star W4 Mag,Star RA,Star Dec,Proper Motion [mas/yr],Total Proper Motion Error Lower [mas/yr],Total Proper Motion Error Upper [mas/yr],RA Proper Motion [mas/yr],RA Proper Motion Error Lower [mas/yr],RA Proper Motion Error Upper [mas/yr],Dec Proper Motion [mas/yr],Dec Proper Motion Error Lower [mas/yr],Dec Proper Motion Error Upper [mas/yr],Planet Name,Planet Radius [Rjup],Planet Radius Error Lower [Rjup],Planet Radius Error Upper [Rjup],Planet Radius [Re],Rp/Rs,Rp/Rs Error Lower,Rp/Rs Error Upper,Msin(i) [Mjup],Msin(i) Error Lower [Mjup],Msin(i) Error Upper [Mjup],Planet Mass [Mjup],Planet Mass Error Lower [Mjup],Planet Mass Error Upper [Mjup],Planet Mass [Me],Planet Mass Error Upper [Me],Planet Mass Error Lower [Me],Mass Flag,Radial Velocity Amplitude [m/s],Radial Velocity Amplitude Error Lower [m/s],Radial Velocity Amplitude Error Upper [m/s],Expected Radial Velocity Amplitude [m/s],Expected Radial Velocity Amplitude Error Upper [m/s],Expected Radial Velocity Amplitude Error Lower [m/s],Planet Density [g/cm3],Planet Density Error Lower [g/cm3],Planet Density Error Upper [g/cm3],Planet Period [days],Planet Period Error Lower [days],Planet Period Error Upper [days],Planet Temperature [K],Planet Transit Temperature [K],Planet Eclipse Temperature [K],Planet Insolation Flux [W/m2],Planet Insolation Flux Error Upper [W/m2],Planet Insolation Flux Error Lower [W/m2],Planet Insolation Flux [Earth],Planet Insolation Flux Error Upper [Earth],Planet Insolation Flux Error Lower [Earth],Planet Semi-major Axis [au],Planet Semi-major Axis Error Lower [au],Planet Semi-major Axis Error Upper [au],Planet Semi-major Axis [m],a/Rs,a/Rs Error Lower,a/Rs Error Upper,Inclination,Inclination Error Lower,Inclination Error Upper,Eccentricity,Eccentricity Error Lower,Eccentricity Error Upper,Periastron,Periastron Error Lower,Periastron Error Upper,Projected Obliquity,Projected Obliquity Error Lower,Projected Obliquity Error Upper,True Obliquity,True Obliquity Error Lower,True Obliquity Error Upper,Transit,Transit Impact Parameter,Transit Mid Time,Transit Mid Time Error Lower [days],Transit Mid Time Error Upper [days],Transit Depth [%],Transit Depth Error Lower [%],Transit Depth Error Upper [%],Transit Duration [hrs],Transit Duration Error Lower [hrs],Transit Duration Error Upper [hrs],Transit Duration T14 [s],Transit Duration T12 [s],Transit Duration T23 [s],Eclipse,Eclipse Impact Parameter,Eclipse Depth [%],Eclipse Depth Error Lower [%],Eclipse Depth Error Upper [%],Eclipse Duration E14 [s],Eclipse Duration E12 [s],Eclipse Duration E23 [s],Eclipse Mid Time,Transit Flag,RV Flag,Survey,Discovery Year,Publication,Publication Date,Controversial Flag,Solution Type,Number of Transmission Spectra,Number of Emission Spectra,TTV Flag,Eclipse Flag,Publication Year,Publication Month,No. Desired Parameters,Prime Source,Inferred Parameters,ExoClock Orbital Parameters,ExoClock Priority,ExoClock Ephemeris,Uniform Stellar Parameters,Calculated Parameters,Planet Albedo,Mean Molecular Weight,Heat Redistribution Factor,Assumed Parameters,Replaced Values,Available Transits,Available Eclipses,Tier 1 Transits,Tier 2 Transits,Tier 3 Transits,Tier 1 Eclipses,Tier 2 Eclipses,Tier 3 Eclipses,Preferred Method,Tier 1 Observations,Tier 2 Observations,Tier 3 Observations,FGS1_Flag,FGS2_Flag,FGS_Flag,Max Tier
GJ1132,0.1945,-0.0046,0.0048,3229.0,-62.0,78.0,0.2211,-0.0081,0.0069,5.037,-0.026,0.034,-0.17,-0.15,0.15,[Fe/H],,,,,,,,122.3,-5.0,6.0,12.613,-0.007,0.007,79.2543,-0.0437672,0.0437672,,,TIC 101955023,Gaia DR2 5413438219396893568,,13.68,8.666,,9.245,8.322,,,,,,10.8372,,12.138,,,,,153.7090696,-47.1549358,1132.4832583,-0.0750929,0.0750929,-1053.98,-0.0738738,0.0738738,414.3,-0.0825484,0.0825484,GJ1132b,0.1063,-0.004,0.0034,1.1915146516987818,0.04943,-0.00015,0.00015,0.00578,-0.00059,0.0006,0.00578,-0.00059,0.0006,1.8370481901172209,0.1906970439568048,-0.1875187598908581,False,2.98,-0.3,0.3,,,,5.97,-0.79,0.96,1.6289304,1.3e-06,1.3e-06,584.4882438581532,581.0877450645445,587.9499947704672,26237.67,6044.89,4813.68,19.27576385576609,4.440938245434213,3.536417637588404,0.0157,-0.00013,0.00013,2348686569.99,15.26,-0.45,0.59,88.16,-0.18,0.19,0.0118,-0.0099,0.047,-95.8,-130.0,5.5,,,,,,,True,0.4957277157653759,2458031.60114,0.00011,0.00011,0.2443,-0.0015,0.0014,0.76646,-0.00216,0.00214,2750.5843058113555,169.51036195164144,2411.5635819080726,True,0.484223488094699,,,,2704.424072171016,164.35484129748966,2375.714389576036,2458032.4143685186,1.0,1.0,Cerro Tololo Inter-American Observatory,2015.0,<a refstr=XUE_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240813340X/abstract target=ref>Xue et al. 2024</a>,2024-08,0.0,Published Confirmed,12.0,1.0,False,True,2024,8,14,True,,False,high,True,False, ,0.2,2.3,0.8,"Planet Albedo, Heat Redistribution Factor, Mean Molecular Weight, ","Star Rotation Period [days], ",353.0,352.0,1.0,10.0,19.0,214.0,1524.0,2664.0,Transit,1.0,10.0,19.0,0,0,0,2
GJ1214,0.182,-0.0041,0.0042,3101.0,-43.0,43.0,0.2162,-0.0024,0.0025,5.0286,-0.0088,0.0078,0.24,-0.11,0.11,[Fe/H],,,,,,,,124.7,-4.8,5.0,14.6427,-0.0372,0.0372,68.2653,-0.172281,0.172281,,,TIC 467929202,Gaia DR2 4393265392167891712,,15.1,9.094,,9.75,8.782,,,,,,11.581,,13.0089,,,,,258.8313991,4.9606795,948.0511007,-0.3416955,0.3416955,580.447,-0.479398,0.479398,-749.588,-0.221265,0.221265,GJ1214b,0.24382235,-0.00276564,0.00294407,2.7330000229221865,0.11589,-0.00016,0.00016,8.41,-0.35,0.36,0.02646082,-0.00110122,0.00113269,8.410000257788502,0.3600010578657222,-0.3499989979101878,False,14.38,-0.56,0.57,,,,2.26,-0.11,0.11,1.580404571,4.2e-08,4.2e-08,566.7295634864944,568.4497450350674,565.0259968184283,20097.94,1133.34,1100.48,14.765150466003863,0.8326194440395791,0.8084785199293029,0.01505,-0.00011,0.00011,2251447954.035,14.97,-0.14,0.12,88.98,-0.085,0.094,0.0062,-0.0044,0.0079,77.0,-61.0,7.5,,,,,,,True,0.2648768384970057,2455886.320526,2.3e-05,2.3e-05,1.343,-0.0038,0.0037,0.86966,-0.0011,0.0011,3131.5958420821635,347.81605154159274,2435.963738998978,True,0.268096581239037,,,,3167.315556866869,352.364951593722,2462.5856536794254,2455887.1121315383,1.0,1.0,MEarth Project,2009.0,<a refstr=MAHAJAN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJ...963L..37M/abstract target=ref>Mahajan et al. 2024</a>,2024-03,0.0,Published Confirmed,26.0,1.0,False,True,2024,3,14,True,,False,low,True,False, ,0.2,2.3,0.8,"Planet Albedo, Heat Redistribution Factor, Mean Molecular Weight, ","Star Rotation Period [days], ",253.0,253.0,1.0,2.0,4.0,12.0,82.0,142.0,Transit,1.0,2.0,4.0,1,0,1,2
GJ1252,0.381,-0.019,0.019,3458.0,-137.0,137.0,0.391,-0.02,0.02,,,,,,,,3.9,-0.4,0.4,,,,,64.0,-4.0,4.0,20.373,-0.0192,0.0192,49.0558,-0.045873,0.045873,,,TIC 370133522,Gaia DR2 6468968316900356736,,12.68,8.161,,8.697,7.915,,,,,,10.1165,,11.2364,,,,,306.9286462,-56.4622865,1301.7499099,-0.0726244,0.0726244,424.414,-0.0734525,0.0734525,-1230.62,-0.0725253,0.0725253,GJ1252b,0.10527273,-0.00695871,0.00695871,1.1800000020633103,0.0277,-0.0011,0.0011,,,,0.00415318,-0.00088098,0.00088098,1.3199985817008717,0.2800004696417766,-0.2800004696417766,False,1.99131669686791,,,,,,,,,0.5182464,2.3e-06,2.3e-06,1090.2497570754974,1090.2497570754974,1090.2497570754974,332944.83,73761.74,57133.56,244.60121344914344,54.189792074921904,41.9737351220304,0.00915,-0.00015,0.00015,1368820516.905,5.03,-0.27,0.27,84.8,-3.2,3.2,0.0,,,0.0,,,,,,,,,True,0.4558818783948351,2458876.9451,0.00086,0.00086,0.0765506958560963,,,0.724,-0.013,0.013,2635.639225523909,89.99444642282901,2455.650332678251,True,0.4558818783948351,,,,2635.639225523909,89.99444642282901,2455.650332678251,2458877.2042232,1.0,1.0,Transiting Exoplanet Survey Satellite (TESS),2020.0,<a refstr=CROSSFIELD_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220809479C/abstract target=ref>Crossfield et al. 2022</a>,2022-08,0.0,Published Confirmed,0.0,0.0,False,False,2022,8,11,True,,False,high,True,False," Transit Depth, Radial Velocity Amplitude, ",0.2,2.3,0.8,"Planet Albedo, Heat Redistribution Factor, Mean Molecular Weight, Eccentricity, Periastron, ","Star Rotation Period [days], ",856.0,855.0,1.0,11.0,21.0,30.0,204.0,407.0,Transit,1.0,11.0,21.0,0,0,0,2
GJ238,0.4193,-0.0098,0.0095,3485.0,-140.0,140.0,0.4314,-0.0071,0.0075,,,,0.15,-0.1,0.1,[Fe/H],,,,M2.5 V,,,,44.0,-2.0,2.0,15.2142,-0.0072,0.0071,65.6992,-0.0305741,0.0305741,,HIP 31300,TIC 260708537,Gaia DR2 5482827676662168832,12.872,11.62,7.312,,7.898,7.03,,,,,,9.36854,,10.5294,,,,,98.454881,-58.5250316,892.6796479,-0.0682143,0.0682143,-404.351,-0.0689181,0.0689181,795.85,-0.0680314,0.0680314,GJ238b,0.05049522,-0.001249,0.001249,0.5659999479845095,0.01204,-0.00023,0.00023,,,,0.001069759634272,-0.000534879817136,0.0011012231529271,0.34,0.35,-0.17,True,,,,0.322384465216895,0.331866361252686,0.1611922326084475,,,,1.7446999,-1.8e-06,1.9e-06,757.5322971173547,757.5322971173547,757.5322971173547,74015.22,12512.42,10381.02,54.37601366480239,9.192373148384164,7.626519050738306,0.02123,-0.00017,0.00016,3175962794.961,10.58213413279028,,,89.99,-0.79,0.8,0.0,,,0.0,,,,,,,,,True,0.0018469308156747,2458326.98222,-0.0007,0.00064,0.0144680880299374,,,1.239,-0.018,0.018,4595.921169991832,54.83861936669564,4486.243931258441,True,0.0018469308156748,,,,4595.921169991832,54.83861936669564,4486.243931258441,2458327.85456995,1.0,0.0,Transiting Exoplanet Survey Satellite (TESS),2024.0,<a refstr=TEY_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..283T/abstract target=ref>Tey et al. 2024</a>,2024-06,0.0,Published Confirmed,0.0,0.0,False,False,2024,6,9,True,,False,,,False," a/Rs, Transit Depth, ",0.2,2.3,0.8,"Planet Albedo, Heat Redistribution Factor, Mean Molecular Weight, Eccentricity, Periastron, Planet Mass, ",,713.0,714.0,7.0,51.0,98.0,3470.0,16109.0,28680.0,Transit,7.0,51.0,98.0,0,0,0,1
GJ3090,0.519,-0.013,0.013,3556.0,-70.0,70.0,0.516,-0.016,0.016,4.727,-0.029,0.029,-0.06,-0.12,0.12,[Fe/H],,,,M2 V,1.468,-0.05,0.05,,,,22.4751,-0.02605,0.02605,44.4649,-0.0512046,0.0512046,,HIP 6365,TIC 262530407,Gaia DR2 4933912198893332224,12.89,11.403,7.536,,8.168,7.294,,,,,,9.49275,,10.5521,7.053,7.113,7.045,6.941,20.4384281,-46.7147234,136.8908631,-0.061305,0.061305,-111.206,-0.0578318,0.0578318,-79.8269,-0.0675376,0.0675376,GJ3090b,0.1900262,-0.00981356,0.00981356,2.1300000141735,0.0379,-0.0014,0.0011,,,,0.01050882,-0.00226537,0.00226537,3.3400015157902505,0.7199989374473785,-0.7199989374473785,False,2.38,-0.51,0.51,,,,1.89,-0.45,0.52,2.853136,6.4e-05,6.4e-05,692.61046516001,692.61046516001,692.61046516001,52840.23,4688.49,4657.72,38.81959776018096,3.4444455654835497,3.4218400805513163,0.03165,-0.00027,0.00027,4734772607.655,13.18,-0.42,0.42,87.14,-0.3,0.79,0.0,,,137.0,-57.0,73.0,,,,,,,True,0.6576251963181357,2458370.41849,0.00034,0.00034,0.1432182790797972,,,1.281,-0.024,0.024,4789.41876413834,300.67028624942526,4188.078191639489,True,0.6576251963181357,,,,4789.41876413834,300.67028624942526,4188.078191639489,2458371.845058,1.0,1.0,Transiting Exoplanet Survey Satellite (TESS),2022.0,<a refstr=ALMENARA_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220714121A/abstract target=ref>Almenara et al. 2022</a>,2022-07,0.0,Published Confirmed,0.0,0.0,False,False,2022,7,12,True,,False,high,True,False," Transit Depth, ",0.2,2.3,0.8,"Planet Albedo, Heat Redistribution Factor, Mean Molecular Weight, Eccentricity, ",,198.0,199.0,1.0,6.0,11.0,94.0,487.0,863.0,Transit,1.0,6.0,11.0,0,0,0,2
GJ341,0.48,-0.03,0.03,3770.0,-40.0,40.0,0.5066,-0.0172,0.0169,4.72,-0.02,0.02,-0.16,-0.09,0.09,[Fe/H],,,,M1,2.32,-0.65,0.65,,,,10.454,-0.00315,0.00315,95.6279,-0.0284141,0.0284141,HD 304636,HIP 45908,TIC 359271092,Gaia DR2 5299440441521812992,10.924,9.49,5.793,,6.442,5.587,,,,,,7.66874,,8.67538,,,,,140.3993759,-60.2811692,859.6210218,-0.0567065,0.0567065,-840.114,-0.0564286,0.0564286,182.09,-0.0623297,0.0623297,GJ341b,0.07850848,-0.00446071,0.00446071,0.8800000395352849,0.016,-0.0008,0.0008,,,,0.00261147204837,-0.0009124420409967,0.0014158583394777,0.83,0.45,-0.29,True,2.124140836701583,,,0.4407591347320157,0.2389657959390446,0.154000179605162,,,,7.57686,-2e-05,3.4e-05,538.5714285714286,538.5714285714287,538.5714285714287,18542.41,6908.15,2863.27,13.622364961400756,5.07514074535622,2.103529634121452,0.057720204502884,,,8634819689.999998,24.5,-4.0,2.0,89.24,-0.96,0.53,0.0,,,0.0,,,,,,,,,True,0.3249707769190065,2459301.771,-0.002,0.002,0.0253614251180197,,,2.23,-0.08,0.12,8190.208246343865,144.01642361605988,7902.175399111745,True,0.3249707769190065,,,,8190.208246343865,144.01642361605988,7902.175399111745,2459305.5594300004,1.0,0.0,Transiting Exoplanet Survey Satellite (TESS),2025.0,<a refstr=DITOMASSO_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJ...979..214D/abstract target=ref>DiTomasso et al. 2025</a>,2025-02,0.0,Published Confirmed,12.0,0.0,False,False,2025,2,9,True,,False,,,False," Planet Semi-major Axis, Transit Impact Parameter, Transit Depth, Radial Velocity Amplitude, ",0.2,2.3,0.8,"Planet Albedo, Heat Redistribution Factor, Mean Molecular Weight, Eccentricity, Periastron, Planet Mass, ",,133.0,135.0,7.0,21.0,36.0,14763.0,27168.0,54472.0,Transit,7.0,21.0,36.0,0,0,0,1
GJ3470,0.51,-0.06,0.06,3652.0,-50.0,50.0,0.48,-0.04,0.04,4.78,-0.12,0.12,0.18,-0.08,0.08,[Fe/H],2.5,-1.5,1.5,,,,,21.54,-0.49,0.49,29.4214,-0.0507,0.0508,33.9601,-0.0581536,0.0581536,,,TIC 19028197,Gaia DR2 654687847820642560,13.785,12.332,8.206,,8.794,7.989,15.9337,15.4392,11.8694,10.7632,10.575,10.2479,,11.3537,7.807,7.783,7.683,7.786,119.7735021,15.391209,194.3609859,-0.1028126,0.1028126,-185.734,-0.105966,0.105966,-57.2632,-0.0603679,0.0603679,GJ3470b,0.346,-0.029,0.029,3.878307332904784,0.07642,-0.00037,0.00037,,,,0.043,-0.005,0.005,13.666621483571015,1.589142032973374,-1.589142032973374,False,9.161699048469416,,,,,,1.18,-0.33,0.33,3.3366524,1.4e-07,1.4e-07,691.6468194187345,691.921195060453,691.572329058439,52657.26,5110.94,4363.67,38.68517703941233,3.7548026376194654,3.205813338779352,0.031,-0.0028,0.0028,4637533991.7,13.94,-0.49,0.44,88.88,-0.45,0.62,0.017,-0.012,0.016,1.7,-1.2,0.96,,,,,,,True,0.2722613573690136,2456974.68988,5.9e-05,5.9e-05,0.5487071375436753,,,,,,6858.7376236296695,523.9597973375612,5810.818028954547,True,0.272536112978619,,,,6865.179376978946,524.5234971908095,5816.132382597327,2456976.3942996147,1.0,1.0,La Silla Observatory,2012.0,<a refstr=BIDDLE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.443.1810B/abstract target=ref> Biddle et al. 2014</a>,2014-09,0.0,Published Confirmed,32.0,1.0,False,True,2014,9,13,True,,False,low,True,False," Transit Depth, Radial Velocity Amplitude, ",0.2,2.3,0.8,"Planet Albedo, Heat Redistribution Factor, Mean Molecular Weight, ","Star Rotation Period [days], ",106.0,106.0,1.0,3.0,5.0,9.0,47.0,84.0,Transit,1.0,3.0,5.0,0,0,0,2
GJ3473,0.36,-0.016,0.016,3347.0,-54.0,54.0,0.364,-0.012,0.012,4.81,-0.06,0.06,0.11,-0.19,0.19,[Fe/H],,,,,2.0,,,168.3,-4.2,4.2,27.3644,-0.0376,0.0376,36.515,-0.0498293,0.0498293,,,TIC 452866790,Gaia DR2 3094290054327367168,15.241,13.74,9.063,,9.627,8.829001,16.895,15.4319,13.2912,11.9009,11.4704,11.1972,,12.465,,,,,120.5936065,3.3371629,554.7223327,-0.0704113,0.0704113,-403.168,-0.0856354,0.0856354,-381.015,-0.0479354,0.0479354,GJ3473b,0.11276653,-0.00437149,0.0044607,1.2639978618648189,0.03184,-0.00067,0.00069,,,,0.00585219,-0.0009439,0.0009439,1.8599922227892896,0.2999982329847135,-0.2999982329847135,False,2.21,-0.35,0.35,,,,5.03,-0.93,1.07,1.1980035,1.8e-06,1.8e-06,772.3389162090357,772.3389162090357,772.3389162090357,80561.02,7201.6,6921.55,59.18495039764009,5.290726691191905,5.084985187933143,0.01589,-0.00062,0.00062,2377110165.4230003,9.39,-0.21,0.19,87.95,-0.45,0.47,0.0,,,0.0,,,,,,,,,True,0.3358954772950311,2458492.20408,0.00043,0.00043,0.1013511201210508,,,0.95,-0.014,0.015,3431.6920024650312,119.29824611920913,3193.095510226613,True,0.3358954772950312,,,,3431.6920024650312,119.29824611920913,3193.095510226613,2458492.80308175,1.0,1.0,Transiting Exoplanet Survey Satellite (TESS),2020.0,<a refstr=KEMMER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...642A.236K/abstract target=ref>Kemmer et al. 2020</a>,2020-10,0.0,Published Confirmed,0.0,0.0,False,False,2020,10,11,True,,False,high,True,False," Transit Depth, ",0.2,2.3,0.8,"Planet Albedo, Heat Redistribution Factor, Mean Molecular Weight, Eccentricity, Periastron, ",,311.0,306.0,4.0,37.0,74.0,200.0,1333.0,2644.0,Transit,4.0,37.0,74.0,0,0,0,1
GJ357,0.342,-0.011,0.011,3505.0,-51.0,51.0,0.337,-0.015,0.015,4.94,-0.07,0.07,-0.12,-0.16,0.16,[Fe/H],,,,M2.5 V,,,,77.8,-2.1,2.1,9.44181,-0.00511,0.00511,105.883,-0.0568648,0.0568648,,HIP 47103,TIC 413248763,Gaia DR2 5664814198431308288,12.355,10.91,6.74,,7.337,6.475,,,,,,8.74094,,9.88036,,,,,144.0074644,-21.6650634,999.9759509,-0.0835821,0.0835821,138.694,-0.100166,0.100166,-990.311,-0.0832238,0.0832238,GJ357b,0.10705701,-0.00535285,0.00535285,1.1999999622019095,0.0309,-0.001,0.001,,,,0.00578926,-0.00097536,0.00097536,1.839991281162287,0.309997114656182,-0.309997114656182,False,1.5243703394003187,,,,,,,,,3.930623,1e-05,1e-05,518.0242947422511,518.0242947422511,518.0242947422511,15975.27,2576.54,1703.91,11.736390161630371,1.8928806027721048,1.2517943396451898,0.036,-0.0004,0.0004,5385523345.2,22.89,-1.211,1.211,89.228,-0.483,0.483,0.0,,,0.0,,,,,,,,,True,0.308409196386039,2458824.588,0.00091,0.00091,0.0955,-0.0062,0.0062,1.291,-0.123,0.123,4647.391617648689,153.56088449176286,4340.269848665163,True,0.3084091963860391,,,,4647.391617648689,153.56088449176286,4340.269848665163,2458826.5533115,1.0,1.0,Transiting Exoplanet Survey Satellite (TESS),2019.0,<a refstr=ODDO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..134O/abstract target=ref>Oddo et al. 2023</a>,2023-03,0.0,Published Confirmed,1.0,0.0,False,False,2023,3,11,True,,False,high,True,False," Radial Velocity Amplitude, ",0.2,2.3,0.8,"Planet Albedo, Heat Redistribution Factor, Mean Molecular Weight, Eccentricity, Periastron, ","Planet Mass [Mjup], ",99.0,103.0,2.0,9.0,17.0,1303.0,4354.0,9536.0,Transit,2.0,9.0,17.0,0,0,0,2
GJ367,0.455,-0.011,0.011,3522.0,-70.0,70.0,0.458,-0.013,0.013,4.776,-0.026,0.026,-0.01,-0.12,0.12,[Fe/H],,,,M1.0 V,,,,51.3,-0.13,0.13,9.41263,-0.002835,0.002835,106.211,-0.0317349,0.0317349,,HIP 47780,TIC 34068865,Gaia DR2 5412250540681250560,11.617,10.153,6.045,,6.632,5.78,,,,,,8.031941,,9.15159,,,,,146.121464,-45.7790165,744.05896,-0.0571804,0.0571804,-462.549,-0.0557454,0.0557454,-582.814,-0.058066,0.058066,GJ367b,0.06236071,-0.00214114,0.00214114,0.6989999967576551,0.01399,-0.00028,0.00028,,,,0.00199164,-0.00015732,0.00015732,0.632999767710218,0.0500007649254742,-0.0500007649254742,False,1.003,-0.078,0.078,,,,10.2,-1.3,1.3,0.321962,1e-05,1e-05,1364.9988040431697,1404.4396829419818,1329.4571495235366,772499.47,80227.45,73589.25,567.524378590952,58.93988989686513,54.06307058984029,0.00709,-0.00027,0.00027,1060648903.263,3.328772890183805,,,79.89,-0.85,0.87,0.06,-0.04,0.07,66.0,-108.0,41.0,,,,,,,True,0.5519694407045365,2458544.1348,0.0004,0.0004,0.01957771639429,,,0.629,-0.008,0.008,2199.786266226288,44.44066624372862,2110.90493373883,True,0.6159883952721436,,,,2323.2002896727427,52.1626137400092,2218.8750621927243,2458544.3007900966,1.0,1.0,Transiting Exoplanet Survey Satellite (TESS),2021.0,<a refstr=GOFFO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230709181G/abstract target=ref>Goffo et al. 2023</a>,2023-07,0.0,Published Confirmed,0.0,1.0,False,True,2023,7,12,True,,False,high,True,False," a/Rs, Transit Depth, ",0.2,2.3,0.8,"Planet Albedo, Heat Redistribution Factor, Mean Molecular Weight, ",,1903.0,1902.0,3.0,16.0,30.0,57.0,265.0,514.0,Transit,3.0,16.0,30.0,0,0,0,2
GJ3929,0.313,-0.022,0.027,3384.0,-88.0,88.0,0.32,-0.01,0.01,4.89,-0.05,0.05,-0.02,-0.12,0.12,[Fe/H],7.1,-4.9,4.1,,2.0,,,122.0,-13.0,13.0,15.8095,-0.0095,0.0096,63.224,-0.0379804,0.0379804,,,TIC 188589164,Gaia DR2 1372215976327300480,14.333,12.675,8.1,,8.694,7.869,16.2917,15.161,12.2405,10.9214,10.8516,10.2705,,11.5109,,,,,239.5775678,35.4081141,348.9865767,-0.0798235,0.0798235,-143.277,-0.06602,0.06602,318.219,-0.0823401,0.0823401,GJ3929b,0.09724345,-0.00356857,0.00356857,1.089999957259999,0.0156,-0.0003,0.0003,,,,0.00550612,-0.00141586,0.00138439,1.7500013461190709,0.4399984678056018,-0.4500005277611362,False,1.77,-0.45,0.44,,,,7.3,-2.0,2.0,2.616235,5e-06,5e-06,583.7954632036317,583.7954632036317,583.7954632036317,26237.55,3091.66,2686.78,19.27567569657884,2.271318607266492,1.9738695094646448,0.0252,-0.0005,0.0005,3769866341.64,16.8,-0.5,0.5,88.442,-0.008,0.008,0.0,,,90.0,,,,,,,,,True,0.4567731638766164,2458956.3962,0.0005,0.0005,0.0975195405938363,,,1.19,-0.02,0.02,3888.220544816887,75.24155176153567,3737.737441293816,True,0.4567731638766164,,,,3888.220544816887,75.24155176153567,3737.737441293816,2458957.7043175,1.0,1.0,Transiting Exoplanet Survey Satellite (TESS),2022.0,<a refstr=BEARD_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220710672B/abstract target=ref>Beard et al. 2022</a>,2022-07,0.0,Published Confirmed,0.0,0.0,False,False,2022,7,11,True,,False,high,True,False," Transit Depth, ",0.2,2.3,0.8,"Planet Albedo, Heat Redistribution Factor, Mean Molecular Weight, Eccentricity, ","Star Rotation Period [days], ",242.0,244.0,4.0,31.0,60.0,978.0,6255.0,10758.0,Transit,4.0,31.0,60.0,0,0,0,1
